time in sec and DC BIAS in mV 4/20/2022 11:24:53 AM
DA: 20  DF: 1040
PG: 112  TL: 0
544	-3430
545	-3427
546	-3429
547	-3432
548	-3434
549	-3436
550	-3437
551	-3440
552	-3442
553	-3445
554	-3445
555	-3445
556	-3445
557	-3443
558	-3439
559	-3436
560	-3435
561	-3434
562	-3435
563	-3434
564	-3433
565	-3435
566	-3437
567	-3440
568	-3441
569	-3444
570	-3450
571	-3453
572	-3455
573	-3459
574	-3461
575	-3461
576	-3464
577	-3464
578	-3463
579	-3460
580	-3459
581	-3458
582	-3458
583	-3458
584	-3458
585	-3459
586	-3458
587	-3455
588	-3454
589	-3454
590	-3451
591	-3451
592	-3451
593	-3453
594	-3452
595	-3453
596	-3453
597	-3454
598	-3454
599	-3455
600	-3455
601	-3456
602	-3456
603	-3458
604	-3458
605	-3461
606	-3461
607	-3461
608	-3460
609	-3459
610	-3459
611	-3461
612	-3464
613	-3467
614	-3472
615	-3478
616	-3485
617	-3488
618	-3491
619	-3491
620	-3493
621	-3493
622	-3494
623	-3495
624	-3496
625	-3497
626	-3500
627	-3504
628	-3500
629	-3497
630	-3492
631	-3484
632	-3478
633	-3475
634	-3476
635	-3477
636	-3477
637	-3475
638	-3476
639	-3474
640	-3472
641	-3471
642	-3474
643	-3476
644	-3479
645	-3480
646	-3479
647	-3478
648	-3474
649	-3466
650	-3460
651	-3455
652	-3452
653	-3450
654	-3450
655	-3449
656	-3451
657	-3451
658	-3450
659	-3450
660	-3450
661	-3449
662	-3449
663	-3449
664	-3452
665	-3457
666	-3461
667	-3460
668	-3459
669	-3457
670	-3452
671	-3445
672	-3438
673	-3433
674	-3430
675	-3426
676	-3425
677	-3425
678	-3427
679	-3425
680	-3422
681	-3421
682	-3421
683	-3422
684	-3425
685	-3428
686	-3430
687	-3431
688	-3434
689	-3437
690	-3440
691	-3442
692	-3445
693	-3447
694	-3451
695	-3454
696	-3456
697	-3460
698	-3465
699	-3469
700	-3475
701	-3478
702	-3475
703	-3469
704	-3465
705	-3463
706	-3461
707	-3460
708	-3461
709	-3463
710	-3464
711	-3465
712	-3468
713	-3470
714	-3471
715	-3470
716	-3468
717	-3466
718	-3462
719	-3459
720	-3456
721	-3456
722	-3454
723	-3453
724	-3453
725	-3454
726	-3456
727	-3460
728	-3463
729	-3465
730	-3465
731	-3467
732	-3470
733	-3472
734	-3475
735	-3478
736	-3482
737	-3492
738	-3500
739	-3505
740	-3508
741	-3509
742	-3509
743	-3509
744	-3507
745	-3506
746	-3506
747	-3504
748	-3501
749	-3500
750	-3501
751	-3503
752	-3505
753	-3505
754	-3505
755	-3503
756	-3502
757	-3499
758	-3497
759	-3495
760	-3497
761	-3498
762	-3500
763	-3501
764	-3501
765	-3502
766	-3503
767	-3501
768	-3497
769	-3493
770	-3488
771	-3485
772	-3483
773	-3483
774	-3485
775	-3488
776	-3489
777	-3496
778	-3503
779	-3508
780	-3507
781	-3508
782	-3507
783	-3508
784	-3511
785	-3515
786	-3517
787	-3522
788	-3527
789	-3530
790	-3533
791	-3544
792	-3559
793	-3577
794	-3596
795	-3613
796	-3628
797	-3641
798	-3645
799	-3641
800	-3621
801	-3598
802	-3573
803	-3552
804	-3538
805	-3526
806	-3514
807	-3506
808	-3501
809	-3497
810	-3497
811	-3497
812	-3497
813	-3497
814	-3502
815	-3512
816	-3523
817	-3534
818	-3544
819	-3557
820	-3568
821	-3575
822	-3578
823	-3574
824	-3575
825	-3581
826	-3586
827	-3590
828	-3591
829	-3590
830	-3587
831	-3583
832	-3578
833	-3578
834	-3583
835	-3585
836	-3592
837	-3596
838	-3598
839	-3598
840	-3599
841	-3600
842	-3595
843	-3588
844	-3585
845	-3586
846	-3580
847	-3569
848	-3555
849	-3537
850	-3518
851	-3500
852	-3484
853	-3474
854	-3471
855	-3483
856	-3501
857	-3531
858	-3566
859	-3605
860	-3643
861	-3680
862	-3712
863	-3732
864	-3740
865	-3741
866	-3740
867	-3747
868	-3760
869	-3775
870	-3787
871	-3793
872	-3801
873	-3814
874	-3832
875	-3851
876	-3865
877	-3876
878	-3884
879	-3880
880	-3864
881	-3847
882	-3828
883	-3802
884	-3772
885	-3739
886	-3707
887	-3680
888	-3657
889	-3639
890	-3626
891	-3613
892	-3602
893	-3595
894	-3587
895	-3579
896	-3570
897	-3562
898	-3556
899	-3550
900	-3546
901	-3543
902	-3542
903	-3541
904	-3540
905	-3539
906	-3537
907	-3535
908	-3534
909	-3534
910	-3534
911	-3532
912	-3533
913	-3532
914	-3533
915	-3539
916	-3544
917	-3548
918	-3551
919	-3554
920	-3554
921	-3550
922	-3547
923	-3542
924	-3537
925	-3534
926	-3531
927	-3528
928	-3523
929	-3520
930	-3517
931	-3514
932	-3511
933	-3508
934	-3505
935	-3506
936	-3508
937	-3509
938	-3514
939	-3519
940	-3521
941	-3522
942	-3523
943	-3527
944	-3530
945	-3534
946	-3536
947	-3537
948	-3540
949	-3544
950	-3544
951	-3544
952	-3545
953	-3544
954	-3545
955	-3544
956	-3545
957	-3543
958	-3543
959	-3543
960	-3543
961	-3544
962	-3547
963	-3548
964	-3548
965	-3546
966	-3541
967	-3538
968	-3537
969	-3535
970	-3534
971	-3533
972	-3533
973	-3532
974	-3531
975	-3528
976	-3526
977	-3524
978	-3521
979	-3519
980	-3520
981	-3519
982	-3518
983	-3519
984	-3519
985	-3517
986	-3517
987	-3516
988	-3518
989	-3519
990	-3521
991	-3523
992	-3525
993	-3526
994	-3526
995	-3523
996	-3522
997	-3521
998	-3521
999	-3521
1000	-3518
1001	-3520
1002	-3522
1003	-3522
1004	-3521
1005	-3523
1006	-3525
1007	-3526
1008	-3528
1009	-3528
1010	-3530
1011	-3530
1012	-3531
1013	-3533
1014	-3533
1015	-3533
1016	-3537
1017	-3543
1018	-3555
1019	-3568
1020	-3576
1021	-3578
1022	-3582
1023	-3579
1024	-3575
1025	-3572
1026	-3567
1027	-3559
1028	-3552
1029	-3548
1030	-3544
1031	-3541
1032	-3536
1033	-3531
1034	-3527
1035	-3525
1036	-3524
1037	-3523
1038	-3522
1039	-3522
1040	-3521
1041	-3522
1042	-3524
1043	-3522
1044	-3521
1045	-3522
1046	-3525
1047	-3526
1048	-3527
1049	-3528
1050	-3529
1051	-3531
1052	-3530
1053	-3533
1054	-3533
1055	-3533
1056	-3535
1057	-3536
1058	-3540
1059	-3545
1060	-3553
1061	-3562
1062	-3566
1063	-3565
1064	-3562
1065	-3556
1066	-3548
1067	-3543
1068	-3539
1069	-3536
1070	-3533
1071	-3531
1072	-3529
1073	-3527
1074	-3526
1075	-3521
1076	-3518
1077	-3517
1078	-3515
1079	-3516
1080	-3517
1081	-3518
1082	-3520
1083	-3524
1084	-3526
1085	-3523
1086	-3523
1087	-3522
1088	-3521
1089	-3519
1090	-3520
1091	-3520
1092	-3519
1093	-3518
1094	-3515
1095	-3512
1096	-3510
1097	-3510
1098	-3511
1099	-3513
1100	-3513
1101	-3512
1102	-3513
1103	-3514
1104	-3518
1105	-3517
1106	-3516
1107	-3514
1108	-3513
1109	-3514
1110	-3514
1111	-3516
1112	-3518
1113	-3521
1114	-3524
1115	-3526
1116	-3527
1117	-3525
1118	-3524
1119	-3522
1120	-3521
1121	-3519
1122	-3515
1123	-3512
1124	-3511
1125	-3511
1126	-3511
1127	-3513
1128	-3516
1129	-3516
1130	-3518
1131	-3518
1132	-3518
1133	-3516
1134	-3514
1135	-3515
1136	-3517
1137	-3518
1138	-3521
1139	-3520
1140	-3520
1141	-3518
1142	-3515
1143	-3513
1144	-3513
1145	-3514
1146	-3515
1147	-3514
1148	-3515
1149	-3517
1150	-3516
1151	-3517
1152	-3518
1153	-3518
1154	-3519
1155	-3520
1156	-3522
1157	-3525
1158	-3526
1159	-3526
1160	-3525
1161	-3526
1162	-3526
1163	-3526
1164	-3525
1165	-3524
1166	-3524
1167	-3523
1168	-3522
1169	-3522
1170	-3523
1171	-3523
1172	-3523
1173	-3525
1174	-3524
1175	-3522
1176	-3522
1177	-3520
1178	-3517
1179	-3518
1180	-3520
1181	-3521
1182	-3526
1183	-3531
1184	-3536
1185	-3542
1186	-3549
1187	-3555
1188	-3563
1189	-3570
1190	-3578
1191	-3582
1192	-3588
1193	-3594
1194	-3599
1195	-3600
1196	-3598
1197	-3592
1198	-3583
1199	-3573
1200	-3565
1201	-3558
1202	-3551
1203	-3550
1204	-3546
1205	-3541
1206	-3537
1207	-3536
1208	-3532
1209	-3531
1210	-3532
1211	-3534
1212	-3537
1213	-3541
1214	-3547
1215	-3550
1216	-3551
1217	-3550
1218	-3548
1219	-3544
1220	-3540
1221	-3537
1222	-3533
1223	-3533
1224	-3531
1225	-3528
1226	-3526
1227	-3522
1228	-3520
1229	-3520
1230	-3520
1231	-3521
1232	-3521
1233	-3522
1234	-3523
1235	-3524
1236	-3524
1237	-3525
1238	-3525
1239	-3525
1240	-3525
1241	-3527
1242	-3527
1243	-3528
1244	-3529
1245	-3531
1246	-3531
1247	-3532
1248	-3532
1249	-3531
1250	-3533
1251	-3535
1252	-3537
1253	-3535
1254	-3538
1255	-3540
1256	-3541
1257	-3539
1258	-3537
1259	-3537
1260	-3540
1261	-3543
1262	-3546
1263	-3554
1264	-3560
1265	-3565
1266	-3564
1267	-3559
1268	-3555
1269	-3553
1270	-3550
1271	-3549
1272	-3553
1273	-3558
1274	-3560
1275	-3559
1276	-3554
1277	-3552
1278	-3550
1279	-3550
1280	-3552
1281	-3548
1282	-3538
1283	-3523
1284	-3510
1285	-3502
1286	-3498
1287	-3496
1288	-3496
1289	-3497
1290	-3499
1291	-3502
1292	-3505
1293	-3507
1294	-3510
1295	-3512
1296	-3513
1297	-3514
1298	-3517
1299	-3521
1300	-3527
1301	-3533
1302	-3538
1303	-3544
1304	-3548
1305	-3551
1306	-3556
1307	-3563
1308	-3570
1309	-3575
1310	-3581
1311	-3587
1312	-3592
1313	-3598
1314	-3603
1315	-3608
1316	-3609
1317	-3609
1318	-3597
1319	-3582
1320	-3569
1321	-3560
1322	-3554
1323	-3549
1324	-3544
1325	-3541
1326	-3537
1327	-3535
1328	-3534
1329	-3532
1330	-3532
1331	-3531
1332	-3530
1333	-3528
1334	-3528
1335	-3527
1336	-3526
1337	-3526
1338	-3524
1339	-3522
1340	-3521
1341	-3521
1342	-3519
1343	-3518
1344	-3515
1345	-3512
1346	-3513
1347	-3513
1348	-3514
1349	-3516
1350	-3519
1351	-3525
1352	-3527
1353	-3531
1354	-3537
1355	-3540
1356	-3541
1357	-3542
1358	-3542
1359	-3544
1360	-3544
1361	-3542
1362	-3542
1363	-3541
1364	-3540
1365	-3540
1366	-3541
1367	-3542
1368	-3540
1369	-3537
1370	-3535
1371	-3533
1372	-3533
1373	-3533
1374	-3531
1375	-3531
1376	-3531
1377	-3531
1378	-3531
1379	-3530
1380	-3528
1381	-3526
1382	-3527
1383	-3527
1384	-3528
1385	-3527
1386	-3529
1387	-3533
1388	-3535
1389	-3535
1390	-3537
1391	-3536
1392	-3536
1393	-3538
1394	-3539
1395	-3541
1396	-3540
1397	-3540
1398	-3543
1399	-3546
1400	-3547
1401	-3546
1402	-3545
1403	-3543
1404	-3542
1405	-3541
1406	-3544
1407	-3546
1408	-3550
1409	-3552
1410	-3553
1411	-3553
1412	-3554
1413	-3554
1414	-3553
1415	-3550
1416	-3546
1417	-3543
1418	-3541
1419	-3538
1420	-3539
1421	-3541
1422	-3542
1423	-3538
1424	-3537
1425	-3534
1426	-3533
1427	-3532
1428	-3533
1429	-3532
1430	-3531
1431	-3531
1432	-3534
1433	-3537
1434	-3538
1435	-3541
1436	-3543
1437	-3545
1438	-3549
1439	-3552
1440	-3553
1441	-3554
1442	-3557
1443	-3555
1444	-3554
1445	-3551
1446	-3552
1447	-3553
1448	-3552
1449	-3551
1450	-3549
1451	-3548
1452	-3546
1453	-3545
1454	-3544
1455	-3545
1456	-3548
1457	-3553
1458	-3557
1459	-3559
1460	-3555
1461	-3556
1462	-3556
1463	-3557
1464	-3561
1465	-3565
1466	-3567
1467	-3566
1468	-3565
1469	-3562
1470	-3559
1471	-3558
1472	-3554
1473	-3551
1474	-3548
1475	-3546
1476	-3546
1477	-3548
1478	-3554
1479	-3562
1480	-3569
1481	-3572
1482	-3575
1483	-3580
1484	-3586
1485	-3596
1486	-3608
1487	-3617
1488	-3620
1489	-3616
1490	-3610
1491	-3603
1492	-3598
1493	-3599
1494	-3601
1495	-3605
1496	-3611
1497	-3615
1498	-3615
1499	-3613
1500	-3608
1501	-3607
1502	-3604
1503	-3599
1504	-3594
1505	-3588
1506	-3585
1507	-3586
1508	-3583
1509	-3581
1510	-3581
1511	-3579
1512	-3578
1513	-3578
1514	-3578
1515	-3574
1516	-3570
1517	-3562
1518	-3554
1519	-3546
1520	-3544
1521	-3542
1522	-3540
1523	-3540
1524	-3540
1525	-3542
1526	-3544
1527	-3546
1528	-3549
1529	-3550
1530	-3549
1531	-3549
1532	-3550
1533	-3552
1534	-3556
1535	-3561
1536	-3566
1537	-3568
1538	-3568
1539	-3566
1540	-3561
1541	-3556
1542	-3554
1543	-3555
1544	-3552
1545	-3546
1546	-3540
1547	-3534
1548	-3529
1549	-3525
1550	-3521
1551	-3517
1552	-3513
1553	-3510
1554	-3508
1555	-3508
1556	-3509
1557	-3508
1558	-3508
1559	-3508
1560	-3507
1561	-3505
1562	-3505
1563	-3505
1564	-3503
1565	-3502
1566	-3503
1567	-3503
1568	-3502
1569	-3500
1570	-3499
1571	-3499
1572	-3498
1573	-3499
1574	-3499
1575	-3500
1576	-3500
1577	-3501
1578	-3504
1579	-3508
1580	-3512
1581	-3514
1582	-3513
1583	-3513
1584	-3512
1585	-3508
1586	-3506
1587	-3504
1588	-3504
1589	-3504
1590	-3506
1591	-3506
1592	-3506
1593	-3509
1594	-3512
1595	-3514
1596	-3515
1597	-3515
1598	-3513
1599	-3512
1600	-3513
1601	-3513
1602	-3513
1603	-3515
1604	-3516
1605	-3516
1606	-3518
1607	-3518
1608	-3518
1609	-3519
1610	-3521
1611	-3522
1612	-3521
1613	-3522
1614	-3520
1615	-3520
1616	-3520
1617	-3521
1618	-3523
1619	-3523
1620	-3523
1621	-3524
1622	-3524
1623	-3526
1624	-3528
1625	-3530
1626	-3529
1627	-3528
1628	-3527
1629	-3525
1630	-3523
1631	-3522
1632	-3522
1633	-3517
1634	-3515
1635	-3514
1636	-3514
1637	-3512
1638	-3512
1639	-3513
1640	-3515
1641	-3515
1642	-3514
1643	-3516
1644	-3514
1645	-3513
1646	-3512
1647	-3511
1648	-3510
1649	-3509
1650	-3509
1651	-3507
1652	-3505
1653	-3506
1654	-3508
1655	-3510
1656	-3510
1657	-3510
1658	-3510
1659	-3511
1660	-3514
1661	-3515
1662	-3518
1663	-3520
1664	-3520
1665	-3521
1666	-3523
1667	-3524
1668	-3525
1669	-3525
1670	-3526
1671	-3528
1672	-3527
1673	-3526
1674	-3526
1675	-3528
1676	-3527
1677	-3530
1678	-3528
1679	-3528
1680	-3525
1681	-3522
1682	-3522
1683	-3522
1684	-3522
1685	-3522
1686	-3522
1687	-3522
1688	-3523
1689	-3523
1690	-3522
1691	-3518
1692	-3517
1693	-3516
1694	-3521
1695	-3526
1696	-3532
1697	-3539
1698	-3543
1699	-3541
1700	-3537
1701	-3533
1702	-3530
1703	-3526
1704	-3522
1705	-3522
1706	-3524
1707	-3527
1708	-3530
1709	-3535
1710	-3539
1711	-3540
1712	-3540
1713	-3540
1714	-3538
1715	-3536
1716	-3534
1717	-3533
1718	-3533
1719	-3534
1720	-3537
1721	-3537
1722	-3536
1723	-3536
1724	-3537
1725	-3537
1726	-3537
1727	-3536
1728	-3536
1729	-3534
1730	-3531
1731	-3526
1732	-3523
1733	-3521
1734	-3520
1735	-3519
1736	-3518
1737	-3518
1738	-3518
1739	-3518
1740	-3517
1741	-3515
1742	-3515
1743	-3516
1744	-3517
1745	-3517
1746	-3518
1747	-3519
1748	-3520
1749	-3521
1750	-3521
1751	-3523
1752	-3525
1753	-3527
1754	-3527
1755	-3527
1756	-3528
1757	-3531
1758	-3531
1759	-3531
1760	-3531
1761	-3531
1762	-3532
1763	-3533
1764	-3533
1765	-3535
1766	-3534
1767	-3535
1768	-3535
1769	-3535
1770	-3536
1771	-3535
1772	-3535
1773	-3535
1774	-3536
1775	-3535
1776	-3533
1777	-3532
1778	-3531
1779	-3530
1780	-3528
1781	-3528
1782	-3528
1783	-3529
1784	-3531
1785	-3531
1786	-3530
1787	-3530
1788	-3528
1789	-3524
1790	-3523
1791	-3520
1792	-3518
1793	-3515
1794	-3512
1795	-3511
1796	-3513
1797	-3513
1798	-3513
1799	-3514
1800	-3514
1801	-3513
1802	-3512
1803	-3514
1804	-3516
1805	-3516
1806	-3518
1807	-3518
1808	-3518
1809	-3520
1810	-3520
1811	-3519
1812	-3519
1813	-3519
1814	-3519
1815	-3518
1816	-3519
1817	-3520
1818	-3523
1819	-3528
1820	-3531
1821	-3535
1822	-3540
1823	-3543
1824	-3542
1825	-3540
1826	-3540
1827	-3539
1828	-3539
1829	-3538
1830	-3538
1831	-3537
1832	-3535
1833	-3534
1834	-3536
1835	-3539
1836	-3541
1837	-3543
1838	-3542
1839	-3541
1840	-3542
1841	-3542
1842	-3545
1843	-3548
1844	-3556
1845	-3564
1846	-3567
1847	-3572
1848	-3571
1849	-3569
1850	-3565
1851	-3563
1852	-3561
1853	-3557
1854	-3555
1855	-3552
1856	-3550
1857	-3548
1858	-3549
1859	-3550
1860	-3549
1861	-3550
1862	-3549
1863	-3550
1864	-3547
1865	-3549
1866	-3550
1867	-3550
1868	-3550
1869	-3551
1870	-3551
1871	-3550
1872	-3547
1873	-3545
1874	-3546
1875	-3546
1876	-3548
1877	-3548
1878	-3546
1879	-3545
1880	-3542
1881	-3540
1882	-3539
1883	-3539
1884	-3539
1885	-3539
1886	-3540
1887	-3541
1888	-3539
1889	-3540
1890	-3540
1891	-3543
1892	-3545
1893	-3549
1894	-3553
1895	-3554
1896	-3554
1897	-3553
1898	-3552
1899	-3550
1900	-3548
1901	-3549
1902	-3547
1903	-3546
1904	-3546
1905	-3546
1906	-3547
1907	-3545
1908	-3543
1909	-3540
1910	-3537
1911	-3536
1912	-3536
1913	-3535
1914	-3537
1915	-3543
1916	-3550
1917	-3556
1918	-3560
1919	-3567
1920	-3571
1921	-3572
1922	-3569
1923	-3569
1924	-3567
1925	-3563
1926	-3559
1927	-3555
1928	-3554
1929	-3555
1930	-3556
1931	-3561
1932	-3568
1933	-3576
1934	-3586
1935	-3592
1936	-3595
1937	-3595
1938	-3590
1939	-3585
1940	-3579
1941	-3578
1942	-3579
1943	-3582
1944	-3588
1945	-3594
1946	-3601
1947	-3604
1948	-3609
1949	-3610
1950	-3615
1951	-3621
1952	-3622
1953	-3622
1954	-3621
1955	-3622
1956	-3627
1957	-3634
1958	-3641
1959	-3648
1960	-3662
1961	-3677
1962	-3686
1963	-3691
1964	-3689
1965	-3684
1966	-3680
1967	-3677
1968	-3672
1969	-3664
1970	-3654
1971	-3644
1972	-3636
1973	-3632
1974	-3632
1975	-3633
1976	-3640
1977	-3646
1978	-3647
1979	-3650
1980	-3649
1981	-3645
1982	-3639
1983	-3633
1984	-3625
1985	-3621
1986	-3618
1987	-3615
1988	-3614
1989	-3611
1990	-3612
1991	-3611
1992	-3611
1993	-3616
1994	-3622
1995	-3625
1996	-3621
1997	-3615
1998	-3610
1999	-3606
2000	-3599
2001	-3595
2002	-3594
2003	-3594
2004	-3593
2005	-3595
2006	-3598
2007	-3608
2008	-3617
2009	-3624
2010	-3624
2011	-3623
2012	-3623
2013	-3628
2014	-3638
2015	-3644
2016	-3651
2017	-3658
2018	-3665
2019	-3669
2020	-3672
2021	-3677
2022	-3684
2023	-3690
2024	-3693
2025	-3693
2026	-3691
2027	-3686
2028	-3680
2029	-3674
2030	-3667
2031	-3659
2032	-3649
2033	-3638
2034	-3628
2035	-3624
2036	-3623
2037	-3626
2038	-3627
2039	-3629
2040	-3631
2041	-3634
2042	-3635
2043	-3631
2044	-3629
2045	-3623
2046	-3619
2047	-3614
2048	-3612
2049	-3612
2050	-3614
2051	-3614
2052	-3614
2053	-3615
2054	-3620
2055	-3623
2056	-3628
2057	-3634
2058	-3641
2059	-3648
2060	-3653
2061	-3657
2062	-3654
2063	-3651
2064	-3650
2065	-3648
2066	-3644
2067	-3639
2068	-3633
2069	-3631
2070	-3630
2071	-3633
2072	-3632
2073	-3628
2074	-3624
2075	-3620
2076	-3618
2077	-3616
2078	-3615
2079	-3613
2080	-3612
2081	-3612
2082	-3613
2083	-3613
2084	-3610
2085	-3609
2086	-3609
2087	-3609
2088	-3610
2089	-3609
2090	-3612
2091	-3616
2092	-3622
2093	-3627
2094	-3633
2095	-3638
2096	-3646
2097	-3653
2098	-3660
2099	-3664
2100	-3661
2101	-3655
2102	-3648
2103	-3642
2104	-3641
2105	-3639
2106	-3636
2107	-3636
2108	-3636
2109	-3636
2110	-3636
2111	-3637
2112	-3637
2113	-3635
2114	-3633
2115	-3632
2116	-3633
2117	-3634
2118	-3636
2119	-3639
2120	-3642
2121	-3641
2122	-3638
2123	-3634
2124	-3633
2125	-3634
2126	-3636
