,time_histo_el_s,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
79,158.0,122592,159,65288,237888,337,102472,719194,1182,2092,574295,249,516677
80,160.0,122062,147,64846,236694,312,101852,717392,1082,2097,570427,272,512815
81,162.0,121209,153,64557,236118,326,102041,711623,1118,2050,569964,280,512539
82,164.0,121281,155,65024,236296,334,102118,711523,1151,2044,570056,267,512787
83,166.0,121623,150,64818,235824,309,101759,712933,1182,2124,570198,300,512744
84,168.0,121600,149,64417,236949,304,102089,714445,1165,2046,569761,261,512600
85,170.0,122301,160,65184,236915,316,102033,713968,1166,2074,571895,259,514027
86,172.0,121671,145,65110,237563,318,102684,711235,1138,2045,573949,279,516356
87,174.0,121953,152,65561,236238,312,102625,708013,1182,2005,575277,273,517242
88,176.0,121768,145,65250,236942,326,103003,708553,1193,1961,575712,279,517882
89,178.0,121849,158,65339,236482,345,102233,710006,1229,2018,575070,288,517094
90,180.0,121508,129,64966,236782,343,103277,707216,1143,1968,576674,273,518563
91,182.0,122495,152,65914,236897,302,103637,706243,1162,1987,576955,276,518671
92,184.0,121865,162,65223,236825,293,102716,705389,1198,2002,577816,300,519261
93,186.0,121561,166,65018,237724,321,103068,708898,1170,2044,579251,282,521015
94,188.0,123038,156,65928,238467,323,103532,712845,1159,2010,577358,296,519134
95,190.0,123069,170,65759,238591,335,102806,718926,1232,2074,578414,291,519782
96,192.0,122625,161,65512,238965,302,103119,719641,1170,2059,577671,261,519328
97,194.0,123663,146,65979,238954,326,103257,718884,1196,2085,578559,313,519871
98,196.0,122855,173,65761,239485,309,103925,715196,1188,2080,578196,255,519879
99,198.0,122503,166,65756,237387,312,103123,712903,1161,2071,578740,291,520610
100,200.0,122663,157,65746,238676,319,103414,714431,1158,2114,578806,268,520068
101,202.0,122579,146,66188,238574,319,103269,714594,1160,2101,576804,278,518234
102,204.0,123057,165,65915,238326,335,103186,714344,1196,2030,577616,261,519381
103,206.0,121641,154,65313,238555,329,103101,714706,1151,1998,576968,261,518496
104,208.0,123262,149,65820,237956,311,103194,713310,1195,2015,576946,301,518616
105,210.0,121990,151,65367,238711,341,103851,714033,1204,1962,578538,278,520214
106,212.0,122237,154,65843,238299,315,103616,711575,1182,2014,576803,288,518399
107,214.0,122671,140,65580,239110,285,104261,710272,1141,2033,579148,262,520728
108,216.0,122558,143,65778,238752,336,104531,711141,1181,1981,579276,292,520582
109,218.0,122440,149,65378,239062,335,103687,715435,1151,2013,577926,295,519518
110,220.0,123172,178,65885,240396,295,103873,719146,1193,2104,578967,275,520292
111,222.0,122912,153,65559,239568,315,103467,719942,1159,2010,580382,260,521438
112,224.0,124428,152,66453,239370,331,102886,720716,1146,2092,578366,256,519898
113,226.0,122768,161,65552,239121,337,103025,721059,1132,2030,577596,249,519426
114,228.0,123109,154,65889,238749,324,103171,718715,1158,2079,577917,258,519836
115,230.0,122249,157,65248,238136,321,102843,714396,1161,2008,578498,266,520427
116,232.0,122343,131,65601,236735,325,103422,709059,1060,1971,577355,282,519143
117,234.0,121814,142,65374,236282,358,102906,707301,1205,2049,574540,278,516614
118,236.0,121223,150,64941,236009,310,103181,704991,1132,1975,573903,307,515856
119,238.0,120726,180,65194,235843,322,102547,704169,1187,2025,575035,307,517085
120,240.0,121380,135,65159,235326,327,103315,701601,1120,2067,574802,253,516157
121,242.0,122052,143,65729,237262,352,103332,704236,1070,2012,573995,247,515840
122,244.0,123042,147,65629,236970,326,102563,711032,1177,2080,575004,266,517053
123,246.0,121787,150,64535,239027,334,103188,716440,1165,2058,573794,261,515691
124,248.0,122801,171,65182,238873,286,103130,722023,1173,2140,575264,277,517220
125,250.0,122933,160,64922,239176,335,102649,726073,1196,2096,574523,256,516850
126,252.0,123538,166,65424,240660,336,103249,728769,1140,2047,574300,245,516232
127,254.0,123875,154,65897,241063,295,103445,727582,1212,2161,575388,274,517731
128,256.0,123760,177,65656,240755,328,103011,727210,1229,2120,579426,268,521219
129,258.0,123371,138,65580,240491,326,103182,725607,1238,2110,578416,237,519925
130,260.0,123756,194,66070,241128,334,104074,726019,1183,2167,579281,295,520487
131,262.0,124215,173,66117,240360,326,103616,725166,1223,2013,579974,272,521509
132,264.0,123086,153,65645,240117,318,103383,724967,1209,2081,576041,293,517718
133,266.0,122961,164,65586,239861,290,103366,723946,1215,2147,575384,235,517072
134,268.0,123224,180,65681,239938,351,103409,723678,1172,2038,575363,271,517198
135,270.0,122805,175,65523,238078,340,101882,722282,1126,2061,574961,288,516790
136,272.0,122195,164,64948,238391,340,103239,715854,1120,2104,575258,244,517362
137,274.0,122739,172,65629,237884,325,103279,711716,1120,2012,578621,309,519967
138,276.0,122900,173,65798,238677,300,103426,711064,1196,2069,578651,264,519983
139,278.0,122649,147,65946,238302,288,103813,711885,1155,1999,577857,266,519427
140,280.0,122951,163,65492,238509,306,103568,716163,1113,2065,578586,274,520243
141,282.0,122999,166,65519,238653,302,102912,718153,1169,2030,576421,255,518361
142,284.0,121982,173,65245,239259,310,103198,716827,1184,2126,576068,269,517940
143,286.0,122740,140,65692,237869,301,102858,716851,1172,1930,576454,270,518441
144,288.0,122345,147,65673,238656,302,103080,714159,1217,1990,576730,268,518751
145,290.0,122530,151,65679,238465,306,103231,714139,1227,2084,578883,273,520115
146,292.0,122572,150,65718,237484,315,103490,707199,1174,2015,578182,255,519667
147,294.0,122146,159,65608,237261,331,103575,708788,1135,2047,579432,262,521067
148,296.0,122768,161,65945,238014,331,103806,708558,1100,2024,580262,314,521615
149,298.0,121976,155,65956,237927,310,103991,704832,1191,1996,579284,340,520316
150,300.0,122289,168,65700,237007,338,103389,704931,1150,2002,579095,271,520514
151,302.0,121540,155,65412,235115,368,102037,702138,1146,1928,574235,283,516496
152,304.0,121458,155,65327,235431,355,102735,702112,1099,2002,573285,268,515433
153,306.0,120777,139,64629,235446,358,102529,702692,1115,1938,570789,260,513182
154,308.0,120791,159,65015,235360,303,102706,700000,1169,2085,571915,259,514190
155,310.0,121221,176,65066,235272,342,102933,701134,1147,1953,571498,263,513481
156,312.0,120836,167,64974,233851,302,102361,696365,1155,1964,571547,279,513878
157,314.0,120618,159,65022,234694,346,102574,695880,1195,2005,572571,291,514774
158,316.0,120836,149,65182,234537,324,102597,695865,1165,1953,572134,305,514356
159,318.0,120695,134,65247,234570,335,102428,698549,1100,2025,575738,257,517852
160,320.0,122003,162,65578,236533,320,103405,703272,1106,2054,578394,258,520291
161,322.0,122001,138,65403,237214,298,103229,710531,1157,2020,578311,277,520206
162,324.0,122545,145,65385,239493,358,103740,714932,1141,2102,577073,246,518482
163,326.0,122986,160,65531,238675,340,102953,719535,1182,2080,576244,291,518349
164,328.0,122855,131,65491,239042,301,103016,720453,1178,2111,574954,251,517101
165,330.0,121962,161,64942,238231,303,102968,717326,1143,2085,573716,292,515875
166,332.0,122589,163,65369,238205,309,102631,716667,1144,2066,576676,271,518540
167,334.0,122549,161,65454,237561,343,102975,712459,1210,2036,575331,274,517258
168,336.0,122414,160,65430,237526,319,102698,711151,1201,2051,575886,263,517616
169,338.0,121586,153,64715,237455,317,102472,710719,1158,2076,573875,271,515619
170,340.0,122585,165,65580,237961,296,103064,715678,1193,1984,575629,271,517362
171,342.0,122599,153,65245,238784,330,103187,716472,1148,1991,575490,264,517362
172,344.0,122507,155,65506,238192,290,103094,716674,1181,2037,576695,257,517890
173,346.0,122372,177,65176,238648,322,103290,715383,1116,2156,577742,279,519134
174,348.0,122238,179,65493,238896,361,103456,714171,1222,1976,577653,286,519456
175,350.0,122369,176,65454,238754,313,102969,716263,1172,2185,577798,271,519785
176,352.0,122596,160,65106,238751,333,103018,717662,1166,2055,576724,242,518701
177,354.0,123296,166,65447,239179,345,102836,722619,1204,2126,575578,288,517139
178,356.0,123201,149,65171,239070,293,103005,721683,1151,2031,576472,276,518087
179,358.0,122798,164,65301,238887,328,102566,720956,1151,2113,574681,277,516528
180,360.0,122834,170,65391,237929,325,102047,721855,1123,2060,574790,267,517128
181,362.0,122464,152,65352,238788,314,102411,720590,1218,2131,574149,281,515965
182,364.0,123026,157,65509,239698,288,103391,722859,1230,2043,574628,261,516328
183,366.0,122907,172,65140,237960,373,102375,721022,1185,2083,573628,281,515816
184,368.0,123006,158,65626,238536,326,102839,720318,1187,2067,575493,274,517448
185,370.0,122810,181,65465,238711,334,102901,719219,1215,2083,573740,298,515546
186,372.0,122071,150,64877,238704,345,102892,717209,1172,1996,575717,270,517484
187,374.0,122172,155,65625,236927,348,102310,713230,1175,1962,576095,277,517880
188,376.0,121802,136,64901,237173,287,103024,709879,1200,2072,575412,293,517692
189,378.0,121569,175,65356,236720,325,102932,710225,1195,1991,576959,302,519139
190,380.0,121920,157,65419,236921,333,102675,706973,1162,1952,577418,293,519250
191,382.0,121967,162,65936,236529,332,102851,708116,1112,2053,578426,247,520085
192,384.0,122546,170,65941,237752,339,103765,710161,1132,2014,578880,253,520896
193,386.0,122104,155,65621,237174,346,102532,708583,1120,1971,577771,256,519764
194,388.0,122657,166,66071,237642,349,102790,712756,1109,2128,578163,253,519487
195,390.0,122245,153,65270,237578,360,103194,714716,1178,2088,576810,279,518241
196,392.0,122293,164,65586,238432,335,103421,711772,1206,1968,576262,276,517833
197,394.0,121865,167,65312,238452,309,103647,713499,1204,2023,578979,277,520221
198,396.0,122584,166,65575,238483,279,103579,711314,1176,2058,578559,277,520409
199,398.0,122822,163,65844,237878,310,103243,711862,1154,2115,580676,299,521869
200,400.0,122175,168,65442,238190,337,103604,714422,1125,2062,578555,272,519906
201,402.0,122539,173,65959,238929,340,103705,711691,1200,2053,579583,271,521145
202,404.0,122613,150,65904,237310,316,103084,710550,1238,2013,579909,257,521430
203,406.0,122090,146,65524,237374,304,104166,707087,1116,2018,581640,249,523102
204,408.0,123006,155,66142,237616,345,103970,704444,1116,1988,581518,287,522603
205,410.0,121870,161,65452,237455,333,103560,704541,1148,2032,579329,280,520605
206,412.0,122564,144,66028,237482,290,103877,706948,1157,2059,578755,281,520170
207,414.0,122096,155,65645,238902,338,104064,709614,1151,1979,579284,271,520507
208,416.0,122724,132,65677,238046,313,103721,710418,1177,2025,580040,256,521474
209,418.0,123363,166,66132,239251,314,103806,715919,1167,1989,581228,260,522528
210,420.0,122852,178,66212,239027,325,103829,715096,1257,2117,581227,269,522312
211,422.0,123130,149,66254,239041,340,104067,712560,1225,1985,581518,277,522930
212,424.0,122000,154,65528,237899,330,103410,712010,1190,2089,579047,288,520986
213,426.0,122611,146,66042,238061,344,103557,713916,1104,2020,577580,279,519094
214,428.0,123025,168,65835,239231,350,102848,718167,1194,2052,575117,275,516889
215,430.0,123136,163,66110,239680,345,102925,721686,1200,2175,573985,271,515986
216,432.0,122496,179,65082,239160,339,102609,725011,1217,2122,574325,282,516487
217,434.0,123232,137,65534,238742,308,102181,726754,1146,2102,571978,287,514098
218,436.0,122691,143,65172,239338,287,102751,726376,1180,2142,573397,261,515897
219,438.0,123740,168,65472,239631,312,102834,727548,1182,2119,577305,284,518657
220,440.0,122932,175,65352,239997,308,102318,729649,1213,2087,577448,277,519171
221,442.0,123346,154,65712,240873,321,103706,726634,1183,2075,576614,262,518499
222,444.0,123257,180,65876,239105,300,102577,723903,1260,2062,576767,276,518551
223,446.0,122797,165,65294,239287,309,103428,721322,1176,2111,577471,273,518750
224,448.0,122479,164,65305,236877,338,102185,715433,1227,1971,577034,281,518588
225,450.0,122466,150,65746,237862,295,102704,713970,1175,1958,576398,281,517901
226,452.0,121987,142,65366,238021,319,103198,711992,1211,2068,577199,286,519201
227,454.0,121660,169,65411,236745,316,102866,707127,1149,2011,576816,279,518127
228,456.0,121552,155,65280,237081,336,103370,707348,1154,2014,578160,306,519910
229,458.0,122271,164,65686,237141,296,103154,705587,1093,2054,578773,256,520418
230,460.0,122054,155,65934,236624,332,103105,705378,1117,2034,578612,299,519676
231,462.0,122338,146,66005,236522,318,102591,706260,1146,2006,577802,289,519527
232,464.0,121542,151,65446,236810,344,103326,706916,1160,2033,575637,280,517381
233,466.0,121694,174,65199,236711,320,103030,704893,1162,1928,574716,288,516645
234,468.0,121560,127,65001,237294,302,102830,709378,1255,2045,574543,248,516590
235,470.0,122255,150,65167,238267,341,103268,713051,1176,2108,574661,269,516681
236,472.0,123284,172,65905,240398,307,103378,723455,1211,2074,577482,271,519361
237,474.0,124177,178,66164,241026,311,103824,728164,1202,2045,579893,251,521670
238,476.0,123913,152,65876,242183,296,103965,729056,1151,2174,580620,295,522190
239,478.0,124559,147,66230,241684,311,104276,730757,1138,2120,582365,312,523878
240,480.0,124176,178,66085,242664,325,104461,729969,1205,2073,580992,258,522118
241,482.0,124480,157,66428,241892,328,104198,730810,1219,2192,581834,288,523219
242,484.0,123710,138,65925,241709,324,103578,731241,1157,2138,581262,289,522619
243,486.0,123889,149,65839,240911,291,103403,729398,1165,2097,579200,297,520576
244,488.0,123555,151,65612,240293,315,103549,726169,1195,2083,577192,269,518738
245,490.0,122998,170,65380,239027,319,103366,720603,1179,2071,578496,282,520340
246,492.0,122303,152,65307,239208,331,103641,717824,1207,2106,578113,289,520094
247,494.0,121837,154,65381,238527,340,102763,714487,1176,1985,578582,290,520029
248,496.0,122374,168,65565,237677,324,103664,708968,1126,1986,578357,269,519672
249,498.0,122032,171,65755,236004,305,103333,705815,1156,2004,578413,281,519966
250,500.0,122313,176,65583,236954,352,102695,706239,1153,1985,577383,281,519051
251,502.0,122132,142,65495,235801,322,102625,705280,1139,1936,573902,272,515537
252,504.0,122217,178,65848,236093,344,102828,706792,1120,1995,573697,271,515700
253,506.0,121954,156,65493,236016,316,102674,703224,1149,2096,575210,272,516994
254,508.0,121374,167,65244,236137,289,103123,703292,1121,2041,573929,276,516104
255,510.0,121675,176,65658,235926,312,102876,703434,1129,1951,574330,285,516343
256,512.0,121083,165,65157,236536,314,103293,702841,1137,2064,574977,301,516733
257,514.0,121753,147,65510,236828,317,103295,707401,1135,1983,574911,251,516662
258,516.0,121908,145,65435,237177,296,103399,709998,1131,2050,578176,268,520035
259,518.0,122086,147,65408,238160,326,103111,714077,1193,2048,576816,294,518373
260,520.0,122408,162,65273,238021,291,103545,714244,1144,2072,578036,299,519952
261,522.0,122365,163,65443,238836,324,103602,712842,1164,2050,577032,270,518381
262,524.0,122786,138,65898,237736,288,103016,714911,1168,2037,575455,267,517427
263,526.0,122579,174,65563,237846,331,103250,713781,1221,2149,576545,272,518282
264,528.0,122475,185,65337,237089,298,103064,713401,1162,2081,578096,246,520047
265,530.0,122216,168,65207,238009,357,102918,716007,1210,2032,578035,271,519699
266,532.0,122945,154,65749,238344,323,103067,716680,1156,2073,577751,259,518858
267,534.0,123226,149,65786,238263,339,102923,715315,1188,2015,578449,276,520447
268,536.0,122858,165,66001,239049,299,103966,715436,1156,2082,579894,257,521059
269,538.0,123140,163,66464,239071,318,104004,711392,1163,2000,579450,250,520716
270,540.0,121940,168,65402,237841,313,103788,707644,1138,1982,578568,283,520174
271,542.0,122067,160,65608,236744,323,103404,705389,1180,2044,578010,262,519373
272,544.0,121370,173,65489,236522,320,103540,702852,1127,1999,578739,286,520532
273,546.0,121335,154,65605,235479,320,102706,698266,1113,1949,578674,280,520170
274,548.0,121356,149,65605,235927,356,102977,699620,1129,2001,578808,277,519884
275,550.0,121363,146,65855,236209,302,103535,701913,1147,1936,580699,287,521974
276,552.0,121249,177,65688,236840,312,104145,697618,1151,2014,581324,290,522497
277,554.0,121723,151,65818,235477,344,104110,694761,1103,2010,581817,275,523261
278,556.0,121494,167,65937,235370,306,103955,695939,1150,1988,581473,279,522634
279,558.0,121689,156,65850,236389,306,103891,698218,1149,1940,581502,281,522940
280,560.0,121835,170,65640,238158,327,104392,704014,1182,2023,582184,281,523723
281,562.0,122652,172,65839,238838,326,103915,714058,1165,2035,583473,276,524537
282,564.0,123394,151,65902,240269,355,104181,721328,1147,1999,583316,320,524454
283,566.0,124156,168,66387,240745,293,103974,726303,1228,2042,582950,269,523725
284,568.0,124129,157,66411,241155,304,103829,727283,1171,2193,582454,303,523662
285,570.0,123852,171,66203,241101,333,103905,726090,1197,2170,582902,272,523575
286,572.0,123046,172,65636,239398,362,103113,722170,1189,2124,577289,245,519093
287,574.0,122997,158,65991,239553,288,103458,718781,1182,2028,578526,290,520111
288,576.0,122365,158,65705,237771,326,103450,712757,1128,2091,576860,258,518602
289,578.0,121690,161,65208,237272,278,103103,707372,1177,2089,575636,290,517732
290,580.0,121815,140,65406,237856,355,103494,710739,1156,1956,576188,260,518091
291,582.0,122782,168,65743,238097,327,103716,711709,1142,2075,577026,274,518735
292,584.0,123351,166,66231,238252,330,103441,711861,1195,2083,578473,263,519981
293,586.0,122525,158,65768,237578,345,103454,710825,1133,1971,578708,286,520476
294,588.0,122787,132,65937,237975,309,103304,711566,1085,2022,580702,288,521814
295,590.0,122538,172,66047,238335,293,103790,709069,1102,2022,582319,279,523359
296,592.0,122463,163,65773,239117,314,104429,709797,1221,1997,581946,260,523437
297,594.0,123493,129,66639,239527,298,104712,712680,1151,2020,583830,267,525046
298,596.0,123831,142,66859,239634,344,104412,714911,1127,1989,585130,252,525795
299,598.0,124148,154,66698,239403,344,104409,716824,1154,2029,583981,271,524930
300,600.0,123307,177,66172,240050,326,104344,715999,1254,2074,585466,301,526708
301,602.0,122768,174,66250,238816,325,104259,712317,1172,2040,584951,281,525820
302,604.0,122615,164,66336,238680,337,104780,712898,1179,1975,585849,251,526395
303,606.0,123372,157,66685,238340,318,104267,710679,1168,2055,585522,273,526309
304,608.0,123237,142,66631,239045,334,104111,711947,1186,2089,585889,263,526926
305,610.0,124508,142,66887,238912,334,104132,716230,1086,2093,584451,269,525319
306,612.0,123166,160,66481,240273,322,104522,717905,1174,2077,583305,317,524203
307,614.0,123309,150,66020,240012,342,104145,720213,1214,2165,584523,256,525628
308,617.0,124085,168,66431,240788,340,103746,723572,1090,2125,582705,269,524078
309,618.0,123096,172,65864,240075,329,103604,722475,1173,2017,581634,285,523191
310,620.0,123715,136,66542,239524,325,103046,721490,1124,2084,581486,304,522450
311,622.0,123276,156,66096,240714,324,103805,721866,1172,2107,578876,301,520430
312,625.0,123224,149,65802,239397,326,103171,723254,1139,2097,580029,239,521790
313,627.0,123392,139,66039,239738,309,103194,720533,1163,2089,579947,278,521519
314,629.0,122682,160,65633,240330,303,103378,725635,1195,2003,578894,270,520131
315,631.0,123634,156,66219,240954,355,103730,726468,1249,2066,578487,262,519951
316,633.0,123610,163,65891,241213,353,103364,731314,1150,2132,580130,298,521875
317,635.0,124727,153,66235,241363,322,103749,734146,1203,2128,578728,256,520247
318,637.0,124663,163,65882,241480,314,102879,733974,1253,2236,578738,273,520536
319,639.0,124379,155,65983,242250,333,103461,733842,1236,2024,577289,270,518928
320,641.0,123536,165,65586,240761,330,103585,730792,1192,2083,576893,246,518849
321,643.0,123915,162,65910,240466,340,103229,727448,1214,2145,576588,270,518092
322,645.0,123136,157,66138,239932,346,103878,719851,1210,2138,576247,305,518084
323,647.0,122388,166,65524,238072,337,103357,717571,1192,2092,577679,259,519354
324,649.0,123011,149,65714,238386,335,103001,717754,1186,2069,579585,283,520842
325,651.0,123342,160,66011,239646,347,103616,719211,1137,2069,578845,274,520182
326,653.0,122677,157,65495,239273,348,103179,720407,1182,2024,577414,261,519148
327,655.0,123421,164,65694,239447,317,104279,720644,1176,2095,578159,269,520034
328,657.0,123568,152,66070,240117,323,104175,720537,1210,2074,579431,293,520916
329,659.0,123056,166,66010,239004,337,103609,718518,1187,2013,579895,288,521098
330,661.0,123281,156,66111,238953,318,104031,717032,1202,2080,581459,279,522992
331,663.0,122829,151,65828,239201,305,104264,712487,1142,2008,581980,267,523128
332,665.0,123274,160,65795,239012,333,104157,712904,1121,2003,582452,302,523987
333,667.0,123407,182,65848,238640,304,104092,712549,1142,2031,581246,266,522585
334,669.0,123297,165,66251,238441,313,104428,709205,1130,2031,582578,278,523666
335,671.0,123115,170,65975,238399,318,104281,707016,1170,1950,581906,302,522930
336,673.0,122378,160,65952,238619,322,104306,709191,1177,1993,582385,269,523514
337,675.0,123563,164,66284,240057,332,104635,714657,1194,2005,583014,291,524210
338,677.0,124110,169,66331,241394,355,104590,721787,1158,2095,585106,264,525459
339,679.0,124879,179,66599,241278,331,103805,727572,1140,2104,583380,249,524954
340,681.0,124522,166,66561,242404,328,104828,727783,1166,2116,583955,277,525106
341,683.0,124201,167,66225,242310,332,104496,728112,1192,2094,581903,277,523316
342,685.0,123731,161,65678,242083,309,104054,728788,1175,2117,583444,287,524585
343,687.0,124415,156,66093,241400,306,103760,728841,1202,2063,581325,279,522584
344,689.0,124712,161,66575,241154,320,103496,730174,1178,2132,580342,272,522449
345,691.0,124342,173,66374,242048,311,104100,731308,1250,2153,582546,246,523643
346,693.0,124803,152,66405,241379,310,103877,729651,1218,2099,582369,300,523202
347,695.0,124329,182,66185,241540,350,104162,725769,1196,2106,581433,270,522587
348,697.0,123675,154,66442,241172,320,104866,723253,1111,2122,581766,278,523652
349,699.0,123576,148,66165,239652,320,103300,722154,1142,2039,582271,263,523306
350,701.0,123446,164,66236,240584,272,103950,718981,1134,2037,580459,245,522160
351,703.0,123255,168,66136,239031,328,103739,715796,1162,2088,582266,277,523527
352,705.0,123259,164,66174,238863,311,104005,712145,1112,2046,580693,270,522487
353,707.0,122177,159,66183,237927,311,103413,709150,1159,2069,582081,267,523136
354,709.0,122476,177,65757,238207,341,104312,709418,1151,2081,583731,285,524950
355,711.0,123051,166,66362,237800,317,104550,705774,1160,2018,583063,274,524396
