delay_(ps),counts_per_90_min
640,38.87078279350257
720,41.28637452523929
800,40.314215460141284
840,28.572976754707916
880,18.167539401299685
920,25.64654580022054
960,22.943566105590836
1000,31.38655861329354
1040,32.96582000385208
