delay_(ps),counts_per_90_min
0,143.66369297660685
240,139.03851315170547
640,125.23373040790736
720,120.02708158243684
800,130.73787162901584
840,83.89847176134023
880,60.018578072968914
920,47.91191410561638
960,89.22633339678667
1000,123.63584715491768
1040,122.60473846104539
1120,144.9412828713003
