,time_histo_el_s,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
65,130.0,470167,49108,3026,708306,497416,3597,796226,220179,3774,650928,3744,3155
66,132.0,471539,49688,2948,709815,498062,3512,798280,220457,3853,649769,3676,3199
67,134.0,474136,49759,3064,715446,501134,3484,803597,221340,3914,652455,3661,3096
68,136.0,473295,49448,3004,718489,504150,3498,802869,221430,3820,653406,3566,3135
69,138.0,474968,49223,2962,717632,503842,3456,803720,221668,3854,655002,3694,3157
70,140.0,474952,49249,3062,715730,502679,3524,803102,221684,3908,654893,3721,3059
71,142.0,474728,49118,3147,715896,502554,3539,802819,221018,4006,653409,3510,3099
72,144.0,473978,49146,3027,713066,500703,3596,801721,219948,3834,655460,3560,3123
73,146.0,473625,48868,3048,713160,500465,3553,804858,221072,3942,656685,3718,3070
74,148.0,476904,49548,2967,721146,506102,3515,807948,222492,3816,654327,3613,3156
75,150.0,478572,49565,3020,729062,511787,3518,809445,223769,3984,652914,3644,3139
76,152.0,476361,49878,3069,726101,510059,3373,810142,223974,3858,650518,3677,3097
77,154.0,474753,49246,2985,721969,506572,3546,805993,222131,3897,650427,3568,3046
78,156.0,471607,49332,3016,713658,501266,3407,800626,220622,3944,648765,3729,3167
79,158.0,471554,49161,3166,711767,499878,3545,798590,220151,3821,648320,3709,3119
80,160.0,470833,49017,3115,711010,499346,3552,797329,220444,3842,647015,3611,3081
81,162.0,469757,49215,3004,708749,497979,3475,797358,219880,3838,646622,3631,3086
82,164.0,469169,48613,3076,711013,499442,3399,797325,219651,3910,647210,3687,3163
83,166.0,472130,49584,2986,713852,500845,3517,799075,220527,3932,646310,3602,3124
84,168.0,472888,49416,2982,721765,506166,3561,802691,222028,3876,644789,3687,3168
85,170.0,473790,49025,3061,721309,505837,3532,803090,221939,3930,647329,3742,3149
86,172.0,476207,49814,2981,724763,509635,3482,806204,222754,3971,646759,3689,3153
87,174.0,476564,49664,3001,729826,511978,3527,807614,222880,3779,646480,3662,3081
88,176.0,477546,49845,3169,734217,515331,3500,812588,224751,3882,645571,3590,3110
89,178.0,477538,49605,2999,732686,513626,3543,809926,222966,3902,644456,3630,3142
90,180.0,476970,50060,2987,732771,514997,3482,808410,223119,3965,647329,3612,3150
91,182.0,474430,49089,3055,729103,511291,3401,805466,222432,3795,645308,3654,3166
92,184.0,474171,49997,3114,726535,509755,3525,803484,222322,3815,646580,3653,3173
93,186.0,474582,49671,3078,727186,509791,3485,805749,222679,3783,647598,3626,3033
94,188.0,473694,49256,2971,724576,508265,3579,805703,222433,3875,644489,3525,3140
