,time_histo_el_s,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
91,182.0,116595,366,172,113906,313,233,168618,547,222,143402,593,159
92,184.0,116675,373,191,114137,269,195,169077,540,214,144856,553,164
93,186.0,116957,385,155,114349,256,222,169436,500,228,145564,511,179
94,188.0,117895,380,153,114243,219,199,170631,530,214,145844,582,180
95,190.0,117936,396,175,114891,264,179,170554,492,207,145635,549,168
96,192.0,117936,332,161,115891,245,200,170820,537,221,145301,561,202
97,194.0,117676,375,165,116634,273,208,170569,542,236,144592,587,159
98,196.0,117364,349,149,116458,273,208,170284,528,226,141957,572,188
99,198.0,117045,369,169,116506,298,196,169662,479,224,141734,611,163
100,200.0,116459,386,181,116081,247,201,169330,542,228,142602,540,188
101,202.0,117029,379,149,116260,291,201,169169,519,218,142167,577,190
102,204.0,116304,383,193,116133,256,206,168718,539,201,141722,553,183
103,206.0,116459,359,155,115550,274,206,168054,537,217,142133,543,165
104,208.0,116008,391,195,115761,286,192,168631,508,235,141182,592,183
105,210.0,115029,368,164,115856,289,181,167961,524,218,140599,589,171
106,212.0,116311,385,161,115623,234,199,168851,525,206,140978,615,160
107,214.0,115271,395,173,115145,297,208,167451,537,238,140963,592,170
108,216.0,116457,362,146,115257,275,210,168510,532,225,142202,568,170
109,218.0,116924,350,155,114800,233,179,168590,473,191,143114,567,166
110,220.0,116489,403,171,115421,225,206,169431,519,232,143627,554,165
111,222.0,117425,370,168,115604,292,194,168099,521,227,144297,553,178
112,224.0,117231,371,193,114956,295,208,168955,520,216,144438,544,162
113,226.0,116847,375,161,114789,259,198,169909,524,212,143969,575,162
114,228.0,117402,384,156,115563,241,189,169660,519,204,145204,568,161
115,230.0,116500,400,150,115208,262,214,168820,583,188,145111,573,154
116,232.0,116634,386,144,114657,230,203,168262,465,197,143290,572,159
117,234.0,116798,336,161,115137,230,180,169579,508,206,143573,552,175
118,236.0,117180,353,166,115507,265,180,169199,505,224,144006,522,171
119,238.0,117455,369,170,116033,265,182,170679,501,228,145847,542,168
120,240.0,118104,351,174,116086,281,197,171206,526,214,145582,553,182
121,242.0,117632,386,151,115560,259,198,170104,503,228,144185,574,186
122,244.0,117010,400,168,116199,252,202,169700,499,207,143575,587,167
123,246.0,117091,340,183,115109,273,187,169227,524,220,143578,551,161
124,248.0,116362,352,150,115527,283,214,169176,536,204,144287,592,168
125,250.0,117002,410,172,114983,264,208,169713,504,205,145002,548,176
126,252.0,117360,352,145,115052,257,186,170069,522,214,144601,553,179
127,254.0,117489,364,179,114608,241,208,168796,527,183,144551,564,174
128,256.0,117509,397,184,115160,293,215,169953,521,233,145062,530,177
129,258.0,117344,351,177,116672,258,212,169774,500,204,144923,537,181
130,260.0,117166,349,167,117521,248,211,170754,551,224,144312,541,183
131,262.0,117842,355,179,116793,229,204,170182,554,212,144039,544,170
132,264.0,117444,368,146,117736,264,196,169803,524,207,143104,566,178
133,266.0,118434,375,178,118432,238,207,171581,512,207,143768,567,163
134,268.0,117772,372,162,118414,289,230,170977,509,195,144255,508,185
135,270.0,118089,337,148,117692,298,190,170569,550,209,144207,556,176
136,272.0,118502,360,180,118192,255,225,171304,520,203,144381,561,178
137,274.0,118011,377,157,118213,248,210,171676,569,216,144113,516,173
138,276.0,118188,370,175,118495,246,198,170322,472,211,144241,572,176
139,278.0,118255,350,162,118033,271,217,170484,535,221,144493,574,171
140,280.0,117563,379,149,117601,275,174,170412,521,211,145166,546,178
141,282.0,117049,385,172,117603,278,233,169466,521,217,142820,527,168
142,284.0,117647,374,150,119087,238,183,169310,518,188,141197,546,181
143,286.0,116646,374,161,119170,278,208,169313,541,224,141390,574,171
144,288.0,117196,352,173,119720,280,203,169057,550,229,140422,577,184
145,290.0,115889,366,198,119141,265,197,167708,569,203,139906,588,161
146,292.0,116762,390,142,118316,264,219,167722,528,198,140913,576,181
147,294.0,116827,387,150,118987,253,209,169698,503,216,140884,533,179
148,296.0,116855,391,167,118063,260,183,168932,570,219,140590,586,195
149,298.0,116668,376,178,118411,253,198,169029,488,219,141640,586,184
150,300.0,116761,381,155,118416,280,202,168456,536,202,141383,554,171
151,302.0,95245,312,124,97230,256,179,138970,426,199,115864,442,122
152,304.0,116909,383,154,118184,295,218,168645,512,211,141023,542,184
153,306.0,116616,398,160,118062,272,199,168774,476,194,140876,555,185
154,308.0,116309,348,166,118476,269,185,168969,532,192,140853,607,175
155,310.0,116285,357,150,119009,254,207,168120,548,239,139904,569,178
156,312.0,116476,387,143,119585,263,202,168806,546,234,139680,596,152
157,314.0,116417,378,182,119422,294,215,169914,492,217,140462,583,163
158,316.0,117563,385,171,120803,306,200,169924,531,206,141298,528,193
159,318.0,117671,384,165,119934,264,224,169912,520,228,141357,534,172
160,320.0,116949,342,152,119823,290,199,169925,508,228,141330,578,153
161,322.0,118127,384,152,120059,314,201,170776,502,179,141898,581,156
162,324.0,116490,377,182,118818,247,207,170324,531,248,141539,538,182
163,326.0,117269,380,173,119076,266,220,169870,549,201,142249,576,169
164,328.0,117455,391,149,118933,274,240,170218,529,246,143811,621,158
165,330.0,118047,346,190,119016,272,187,170925,542,205,143725,548,177
166,332.0,118163,348,181,118419,269,216,170134,500,212,143902,555,158
167,334.0,117983,366,158,118451,263,188,170825,497,204,144300,617,169
168,336.0,118743,373,149,118571,289,224,170114,491,244,144033,574,166
169,338.0,118118,356,136,118480,228,211,170208,494,236,143599,550,161
170,340.0,117769,375,165,118800,250,208,169612,530,220,143422,565,175
171,342.0,117227,337,172,117863,259,184,170357,492,256,143256,530,179
172,344.0,117716,421,157,118026,229,236,169846,507,246,143182,539,181
173,346.0,118122,331,150,119354,287,215,170296,514,213,143540,574,155
174,348.0,118684,365,172,119261,273,214,170274,507,222,143090,542,182
175,350.0,118857,361,169,119693,271,186,171656,515,211,144395,566,199
176,352.0,119435,360,168,120027,266,219,171917,534,225,145384,556,186
177,354.0,119609,379,146,120327,267,216,172225,534,230,144260,540,159
178,356.0,120782,368,177,121680,249,205,173501,494,212,145262,549,177
179,358.0,119529,403,168,121814,254,199,172569,481,210,144699,551,182
180,360.0,119167,405,193,122329,299,220,172749,539,193,143741,545,163
181,362.0,119515,369,154,122107,278,182,172351,538,216,143374,589,183
182,364.0,119371,342,166,122154,314,218,172787,509,216,144507,534,129
183,366.0,119508,397,167,122081,297,233,172741,512,235,144376,506,168
184,368.0,119455,367,172,121897,265,194,173072,518,190,144494,566,159
185,370.0,118975,343,159,121339,274,231,172250,513,241,144856,552,207
186,372.0,119249,399,185,121229,260,206,172746,521,228,144498,543,170
187,374.0,119372,341,149,121073,272,215,171645,500,189,144322,541,153
188,376.0,118781,349,185,121140,259,194,171370,527,210,144700,591,170
189,378.0,118691,364,152,120662,284,198,171361,517,226,144471,566,176
190,380.0,118820,365,162,119972,254,191,170678,469,204,143924,578,222
191,382.0,117301,356,167,118533,255,205,169383,560,207,142820,560,162
192,384.0,116758,383,168,118869,271,213,169261,497,224,142068,573,158
193,386.0,117143,407,179,120465,276,224,168060,524,216,141470,592,156
194,388.0,115819,354,173,120293,279,205,168595,515,222,140104,578,164
195,390.0,115607,422,182,119157,286,202,168203,541,246,139338,569,178
196,392.0,115947,355,157,119008,270,218,167304,506,227,139589,576,172
197,394.0,115127,365,191,118214,298,225,166952,558,214,139203,574,167
198,396.0,115499,334,191,118038,269,218,167398,509,218,138286,590,209
199,398.0,115596,371,147,118323,281,213,167543,482,228,139872,561,163
200,400.0,115196,345,175,118880,248,196,167744,527,222,138782,566,184
201,402.0,115758,391,177,119314,260,201,167499,525,219,138993,608,180
202,404.0,116311,385,170,118640,265,202,167854,493,207,139438,547,178
203,406.0,116358,377,140,119438,257,217,169156,541,225,139452,561,150
204,408.0,116315,398,158,119751,254,196,169078,520,210,140517,579,168
205,410.0,116192,399,157,119566,260,192,168569,510,229,140582,565,162
206,412.0,116241,339,150,119245,286,226,167950,453,220,139613,554,147
207,414.0,116574,405,148,119549,246,228,168063,538,225,140255,595,155
208,416.0,116384,368,150,119378,299,212,167998,520,191,140553,535,148
