,time_histo_el_s,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
30,60.0,434745,230101,2940,663185,663597,3686,750566,478315,4079,627573,3444,3012
31,62.0,436631,231829,3050,667038,667597,3689,753675,482190,3947,626325,3515,3006
32,64.0,436246,232660,3055,672102,672512,3651,756773,485423,3988,624419,3509,2976
33,66.0,438419,233763,2982,673092,673613,3721,756436,484835,3913,627075,3492,3021
34,68.0,435328,230811,2999,664980,665422,3669,755717,482141,4000,629038,3656,3022
35,70.0,436209,230586,3011,664573,665011,3709,753738,479617,3970,628938,3547,3045
36,72.0,438779,233312,3099,669472,670003,3755,758508,483873,4026,630798,3590,3031
37,74.0,439332,233095,3084,672191,672713,3750,759780,484854,4031,631420,3501,3046
38,76.0,439296,232959,2945,670262,670885,3830,758752,484761,3958,632793,3561,3012
39,78.0,439102,233173,2991,670106,670775,3695,757873,483389,3957,632090,3523,3103
40,80.0,436943,231529,2993,669684,670155,3591,758024,483812,3984,631057,3624,3120
41,82.0,437496,232455,3025,669240,669736,3690,757055,483188,4060,629432,3560,2990
42,84.0,438833,234302,2938,676585,677117,3839,761332,488627,3937,627816,3545,3106
43,86.0,440499,236484,2976,683497,683898,3689,763338,491481,4031,626141,3502,3041
44,88.0,439549,235834,3006,680190,680604,3655,763389,491563,4021,624401,3503,3043
45,90.0,437080,233735,3045,676914,677492,3717,758013,487248,3948,624586,3564,3058
46,92.0,435855,232254,2955,670537,671110,3760,754225,482948,4030,625442,3552,3052
47,94.0,435148,231254,3020,666385,666800,3693,752232,480887,4095,625811,3526,3096
48,96.0,436722,233198,2889,673173,673642,3682,757140,485076,3983,625866,3487,3021
49,98.0,440189,235728,3087,679561,680031,3693,762265,490261,4041,626879,3574,3111
50,100.0,443523,238703,3042,687395,687906,3700,766965,493505,3935,627901,3502,3008
51,102.0,443860,238184,2932,690019,690507,3786,770497,495512,4055,630559,3524,3054
52,104.0,445675,239035,3102,692613,692957,3661,773062,498033,4011,631926,3595,3033
53,106.0,448016,241746,2971,699897,700455,3742,779632,503474,4012,631528,3483,2992
54,108.0,447990,241351,2923,699083,699618,3735,779362,504359,4069,632185,3520,3028
55,110.0,446327,240824,3130,697581,698205,3801,777846,502123,4055,631248,3467,3027
56,112.0,442642,237522,2994,688844,689342,3714,771273,495770,4017,630267,3523,3070
57,114.0,439821,234238,2959,678804,679270,3665,763121,488635,4026,630575,3470,3085
58,116.0,437586,232186,3067,672897,673443,3769,760085,484875,4043,631267,3568,3057
59,118.0,435852,231133,2911,667303,667754,3714,755494,482172,4134,626747,3570,3112
60,120.0,433574,229722,2955,663552,664125,3733,752529,479101,4004,625982,3530,3071
61,122.0,432740,228000,3005,658760,659156,3680,748112,475359,4042,627324,3566,3149
62,124.0,432333,227034,2996,656631,657194,3728,747903,474760,3908,629582,3670,3105
63,126.0,432596,227147,2952,658243,658769,3710,750337,475776,4020,630129,3610,3053
64,128.0,435445,231431,2955,670986,671439,3702,755009,481124,3907,631034,3536,3061
65,130.0,440543,234501,2930,680078,680465,3674,760311,487475,4062,631596,3531,3114
66,132.0,440490,235264,3048,680278,680772,3791,758719,486290,4053,628575,3503,2958
67,134.0,442019,237319,3065,682114,682626,3773,762233,490969,3963,627442,3592,3040
68,136.0,441560,237047,2993,684496,684991,3786,762168,491609,3936,628653,3567,3049
69,138.0,440971,235600,2898,679858,680326,3733,761251,488663,4034,631917,3548,3059
70,140.0,444319,237078,3016,682963,683482,3817,762980,489988,4069,634381,3520,3102
71,142.0,447850,240593,2834,695940,696455,3828,772497,498734,3983,635194,3499,3114
72,144.0,450858,242893,2995,699329,699960,3755,777041,502332,3947,637572,3495,2960
73,146.0,450291,242203,2968,697694,698242,3824,776470,501616,4070,639038,3508,3088
74,148.0,447224,240200,2996,690155,690619,3720,772051,497821,3952,637442,3674,3049
75,150.0,442833,235891,3078,682200,682729,3778,766418,491647,3951,635262,3603,3047
76,152.0,443231,236718,2973,680069,680593,3731,764414,490951,4075,636442,3556,2986
77,154.0,444682,237728,2962,682408,682934,3793,765606,492696,3965,634778,3670,2999
78,156.0,442927,236935,3038,679643,680244,3784,764775,491718,4129,634187,3569,3087
79,158.0,441025,234614,3089,677167,677682,3593,763663,490483,4053,633261,3555,3041
80,160.0,442569,235491,3032,675738,676232,3767,763774,488524,3908,634997,3554,3079
81,162.0,441870,234128,3130,674749,675284,3801,763535,487935,3953,634585,3693,3083
82,164.0,440469,233428,3036,671132,671638,3733,762952,486512,3957,636009,3607,3170
83,166.0,440495,231769,3043,665261,665761,3774,761224,483728,3978,638090,3631,3176
84,168.0,439352,230707,3014,663474,663903,3746,758124,480233,3996,638911,3429,2987
85,170.0,438471,229617,3127,660671,661122,3680,759085,480880,3965,640325,3608,3143
86,172.0,438014,229667,2973,662272,662892,3790,760449,479981,3980,640181,3581,3075
87,174.0,437884,228970,3023,660844,661336,3780,760289,479912,4019,640467,3606,3043
88,176.0,437835,229739,2981,659113,659626,3724,758214,478877,4055,639890,3583,3033
89,178.0,436825,229287,3080,661980,662561,3804,757274,479315,3975,637819,3644,3177
90,180.0,438022,231284,2966,665045,665590,3639,759320,481103,4004,635950,3524,3067
91,182.0,438892,231745,3026,667454,667943,3577,757432,481739,3986,634833,3593,3139
92,184.0,438706,232735,3008,671907,672455,3738,762724,486348,4072,635026,3582,3132
93,186.0,441008,234550,3006,675099,675657,3664,763386,487335,4051,634479,3550,3002
94,188.0,442335,235653,2934,679715,680185,3691,765898,490609,4079,634122,3561,3084
95,190.0,441280,234805,2995,678592,678988,3780,764176,488394,3946,634195,3562,3010
96,192.0,440942,234401,2996,676025,676603,3874,762952,488511,3951,634415,3513,3053
97,194.0,442020,235369,2868,675669,676207,3770,762387,487474,3952,635059,3597,3116
98,196.0,440685,234220,2927,674680,675147,3672,761093,486835,3921,635149,3615,3073
99,198.0,442119,235504,3101,679426,679953,3743,761913,488683,4115,633730,3564,3109
100,200.0,446412,240809,3045,694107,694541,3735,771136,497568,4017,631229,3484,3088
101,202.0,448244,242514,3001,698225,698728,3719,774365,502411,4071,631736,3662,3130
102,204.0,448419,243091,3108,701397,701917,3747,774239,502702,4108,628783,3554,3078
103,206.0,448565,242716,3062,698205,698782,3790,771820,500553,4070,630458,3527,3003
104,208.0,447684,241348,3085,698588,699121,3726,773233,501662,4050,631243,3521,3041
105,210.0,446882,241898,3005,698218,698662,3809,772693,502219,4037,629358,3564,3093
106,212.0,444562,239414,3034,691196,691745,3742,768506,496585,4042,630710,3646,3042
107,214.0,442951,237384,3020,682515,683093,3708,763927,492696,4009,629986,3614,3002
108,216.0,439735,234744,2995,674930,675568,3816,758639,487031,3926,629495,3659,3170
109,218.0,438630,233668,2984,670290,670874,3836,755163,484171,4001,628797,3675,3013
110,220.0,438859,233186,3010,665896,666434,3754,754097,482330,4000,627551,3477,3100
111,222.0,434623,229856,3011,663041,663457,3709,751509,480432,4023,627855,3648,3102
112,224.0,433738,229588,3062,658914,659353,3831,748270,476378,3873,625877,3556,3026
113,226.0,433574,229101,3053,659903,660376,3683,747120,475482,3984,627048,3521,3001
114,228.0,435904,230489,2963,659754,660300,3732,751658,477875,3905,628435,3582,3072
115,230.0,434340,228833,2996,659205,659784,3759,749188,476660,3964,629723,3565,3062
116,232.0,433463,228494,3071,657233,657710,3744,748344,475735,3982,630043,3585,3075
117,234.0,435827,229720,2995,660819,661203,3663,749486,477182,3960,631140,3569,3027
118,236.0,434384,228606,2964,659184,659704,3767,746650,474628,3893,631546,3436,3003
119,238.0,434735,228308,3050,654748,655241,3735,747455,473941,3944,632830,3546,2989
120,240.0,439176,232665,3009,670768,671306,3681,758653,484604,3934,634865,3425,3045
121,242.0,445308,238541,2926,688429,689075,3856,770979,495450,3995,634747,3559,3109
122,244.0,444659,238735,2926,689375,689871,3745,769344,495157,3861,635112,3528,3043
123,246.0,442741,236694,3031,681953,682395,3788,764563,490067,4109,634059,3537,3080
124,248.0,441767,234021,3000,673899,674408,3738,761741,486330,3914,635280,3515,3098
125,250.0,438111,230439,3136,665230,665775,3832,754721,479084,3990,635879,3597,3139
126,252.0,433264,225546,3062,651966,652434,3616,748988,471504,3869,635836,3630,3056
127,254.0,431433,224520,2965,644622,645132,3744,743731,467498,3933,634574,3568,3072
128,256.0,428056,222459,2965,640631,641054,3650,738123,463008,4045,632964,3650,3029
129,258.0,427419,221615,3012,640054,640480,3690,736627,462640,3947,631794,3567,3087
130,260.0,429281,222774,2915,646312,646737,3662,741975,466511,4021,633391,3485,3058
131,262.0,429809,224101,2998,650577,651044,3624,741365,467388,3972,630289,3561,3056
132,264.0,433639,227990,3107,661822,662267,3709,747146,474097,3957,628650,3597,3022
133,266.0,437478,232762,2934,675046,675476,3710,753934,482298,4002,626819,3564,3067
134,268.0,439284,234456,2952,680335,680853,3752,758152,488033,3994,626361,3581,3094
135,270.0,438331,234080,3009,679345,679814,3799,756755,485483,3959,625696,3601,3063
136,272.0,436947,232451,2988,671301,671743,3725,752561,481571,4055,625964,3515,3080
137,274.0,433309,229161,3071,663781,664239,3669,748777,477793,3928,627812,3569,3060
138,276.0,434263,229075,2869,661441,661887,3622,744317,474128,3956,627021,3553,3119
139,278.0,433162,229060,2894,663526,664057,3712,748045,477123,3984,627449,3568,3033
140,280.0,433108,228526,3048,661897,662408,3679,746627,475443,3968,628707,3559,3125
141,282.0,432334,227053,2960,657347,657899,3811,744357,473332,4009,628871,3548,3006
142,284.0,432421,226463,2984,653490,653970,3714,746309,472990,3943,630488,3600,3076
143,286.0,432400,225899,2989,651210,651787,3822,744575,470665,4007,630989,3578,3091
144,288.0,432725,227408,3090,655340,655649,3624,747419,472613,4013,632989,3544,3043
145,290.0,434031,227760,2979,655990,656405,3711,748021,473675,3963,632349,3579,3077
146,292.0,436650,230393,3032,667804,668264,3667,755023,479287,4000,633594,3639,3097
147,294.0,438328,232294,2927,674659,675133,3736,760274,484513,4063,631058,3606,3069
148,296.0,439864,233785,3024,678562,678930,3579,761347,485835,3878,632313,3652,3213
149,298.0,436928,232285,3038,673660,674121,3785,759594,484475,4059,629861,3645,3183
150,300.0,357585,172912,2502,548770,548399,2933,620347,382069,3255,519564,3197,2529
151,302.0,437328,203125,3100,668480,667556,3577,757305,459636,3974,632369,3612,3059
152,304.0,435696,203566,3071,674477,673734,3666,755485,459750,3877,631645,3718,3088
153,306.0,439390,205180,3032,680386,679546,3678,760412,463645,3992,629490,3699,3121
154,308.0,442262,208381,3038,692480,691649,3675,766783,471598,3952,628887,3605,3133
155,310.0,445023,210901,3010,695197,694313,3654,770038,474550,3981,627742,3576,3084
156,312.0,443862,209325,3040,689238,688364,3670,764618,470372,3942,627454,3574,3065
157,314.0,442233,208173,3022,684658,683728,3649,761058,467719,3948,629133,3602,3146
158,316.0,439012,206006,3029,681896,681137,3632,758759,466162,3991,627549,3581,2979
159,318.0,440453,207248,3001,677958,677128,3557,757528,464138,3941,625485,3550,3072
160,320.0,437251,204252,2990,669929,669075,3664,754240,461216,3906,625492,3592,3039
161,322.0,435359,203825,2961,669877,669133,3645,752405,460470,3920,626487,3751,3181
162,324.0,436707,204234,3026,669943,669057,3633,753063,461600,3921,625725,3596,3128
163,326.0,435860,204870,3039,671117,670291,3579,752742,461076,3804,623384,3564,3121
164,328.0,439708,207961,3009,683190,682196,3539,760066,468819,3993,624034,3449,2897
165,330.0,446717,213361,3009,702651,701597,3553,769948,479179,3883,621256,3543,2998
166,332.0,449048,215281,3018,708768,707914,3711,776220,484082,3917,622626,3436,2952
167,334.0,447506,214080,3118,704930,704070,3639,772783,480063,3928,624530,3544,3117
168,336.0,445553,211786,3034,692357,691514,3738,769238,476278,3998,627683,3488,3066
169,338.0,443752,210291,3047,688506,687719,3718,764045,472244,3894,627538,3516,2978
170,340.0,443039,209169,3030,684920,684084,3599,761696,468595,3856,627257,3536,3096
171,342.0,442746,208394,3059,681615,680770,3690,765415,469982,3958,631336,3611,3054
172,344.0,444898,209288,3036,689614,688817,3663,769270,473294,4077,632117,3606,3096
173,346.0,448435,212277,3079,692349,691452,3609,771860,475612,3960,632889,3637,3187
174,348.0,445833,210198,3024,689311,688423,3609,771922,475159,3928,636286,3551,2987
175,350.0,444409,208970,3065,689053,688189,3661,770275,472188,4014,635508,3460,3031
176,352.0,445791,210402,2962,690905,689945,3611,773123,474163,3914,633625,3655,3249
177,354.0,444854,209839,3065,686532,685875,3727,769594,472107,3979,634091,3631,3099
178,356.0,443347,207352,3026,682208,681428,3623,768044,469343,4015,634096,3463,3093
179,358.0,440052,206085,2884,676353,675401,3578,762862,466363,4009,632432,3578,3104
180,360.0,438983,204925,3125,672664,671827,3583,757881,463654,4086,630908,3494,3037
181,362.0,440186,205797,2975,675119,674227,3596,761271,465554,3879,631628,3807,3048
182,364.0,440131,205624,2972,679002,678252,3613,762023,467047,3920,631296,3605,3069
183,366.0,441570,206374,3123,677314,676414,3623,762437,466615,3947,632216,3625,3105
184,368.0,441605,205721,2666,676734,675849,3389,762432,466544,3682,631093,3292,2836
185,370.0,437847,202292,838,668998,668214,1051,759048,461358,1398,633431,1900,1435
186,372.0,437311,202356,794,668577,667781,1096,759275,461080,1442,633720,1828,1352
187,374.0,437114,202478,865,669321,668516,1098,759664,462027,1380,632028,1814,1313
188,376.0,439323,204631,844,674287,673423,1076,764514,465182,1455,633766,1950,1415
189,378.0,442700,207243,856,684789,683937,1088,768507,470470,1474,634139,1835,1365
190,380.0,446269,209149,812,689059,688310,1114,771264,473038,1460,634447,1796,1395
191,382.0,443602,207376,846,684150,683298,1047,769526,470355,1457,637278,1917,1357
192,384.0,442608,206499,819,683232,682341,1076,767741,469244,1421,636465,1928,1418
193,386.0,446261,209011,833,687251,686385,1087,770188,472049,1501,635986,1941,1485
194,388.0,446634,209708,843,690267,689330,1066,771589,474110,1408,635078,1850,1358
195,390.0,443753,207706,836,686997,686126,1059,769160,471416,1365,633270,1962,1353
196,392.0,443209,207370,810,681988,681167,1096,764982,469570,1429,633739,1852,1340
197,394.0,443341,207332,827,683276,682461,1080,766768,470476,1456,633554,1928,1408
198,396.0,441663,206343,846,679394,678556,1101,764182,468383,1426,632519,1966,1485
199,398.0,438761,204604,838,670733,669910,1054,758471,462049,1338,631497,1796,1306
200,400.0,438738,203319,818,669518,668749,1106,758002,461394,1397,634361,1880,1407
201,402.0,439383,204555,867,673472,672649,1012,760545,463675,1470,634277,1844,1339
202,404.0,441681,205657,802,677903,677070,1056,763033,466307,1419,633996,1848,1347
203,406.0,440630,205452,868,678760,677867,1027,764707,466725,1462,634033,1847,1333
204,408.0,439673,204581,812,675878,675111,1079,764812,466053,1412,633518,1769,1316
205,410.0,437200,201884,822,670419,669565,998,758759,461239,1370,631655,1903,1480
206,412.0,436373,202930,792,669535,668709,1050,759086,461561,1448,630642,1854,1349
207,414.0,437365,203054,844,669602,668841,1023,758389,460986,1395,632217,1870,1358
208,416.0,435835,201474,870,668143,667277,1009,756508,459605,1394,629924,1795,1269
209,418.0,436311,202046,853,668555,667772,1040,758477,460064,1458,631888,1928,1434
210,420.0,433597,201391,797,661540,660796,1106,750163,455835,1392,624137,1836,1341
211,422.0,433153,200207,812,662033,661166,972,749571,454816,1399,626627,1953,1429
212,424.0,431621,199332,865,659266,658453,1074,749058,453808,1400,626969,1806,1425
213,426.0,432038,198515,799,655732,654974,959,748908,452181,1441,630357,1780,1286
214,428.0,429337,197144,809,649640,648849,1008,745000,449561,1407,630670,1894,1384
215,430.0,429145,195947,785,647321,646548,992,744009,447929,1345,630201,1874,1386
216,432.0,430626,197409,835,651774,651002,1032,745242,449499,1391,629188,1835,1379
217,434.0,434459,200309,796,662686,661893,1086,753538,456232,1422,630521,1869,1365
218,436.0,436151,201931,839,669818,668971,1008,757936,460849,1363,631936,1931,1409
219,438.0,440361,204903,854,675111,674272,1046,762488,465661,1335,632319,1906,1411
220,440.0,437473,203496,819,677607,676761,1051,761727,465670,1370,627150,1825,1336
221,442.0,437372,203887,823,675583,674817,1089,761216,464807,1438,627336,1869,1397
222,444.0,434117,202604,845,672027,671288,1086,757502,461358,1334,627043,1819,1354
223,446.0,433070,200206,793,663705,662982,1014,754009,457980,1443,627843,1871,1348
224,448.0,432015,200114,807,661008,660257,1023,752646,456645,1433,626952,1867,1403
225,450.0,433297,201838,815,669271,668438,1072,754992,459155,1371,624869,1825,1300
226,452.0,434075,201307,796,666400,665582,1054,752457,458191,1379,625355,1899,1438
227,454.0,434866,202952,752,671486,670705,1100,757175,462576,1424,623821,1883,1352
228,456.0,436476,203708,839,673371,672602,1093,760949,464123,1435,626020,1841,1339
229,458.0,435335,202844,867,671308,670518,1060,758071,463892,1382,625055,1908,1352
230,460.0,436050,204112,846,674936,674088,993,758196,464508,1365,623652,1861,1366
231,462.0,436764,204179,814,673110,672321,1044,756697,462165,1380,624841,1856,1362
232,464.0,436768,204026,841,676280,675470,1067,756726,463081,1501,623256,1783,1366
233,466.0,437025,204554,803,679783,678975,1064,760524,465501,1378,623661,1896,1378
234,468.0,434881,202443,799,672083,671208,1032,757417,462366,1406,623537,1832,1359
235,470.0,431201,199473,830,662718,661840,1047,753813,456702,1382,627992,1795,1359
236,472.0,431277,198123,814,656123,655339,1027,749273,452193,1433,630123,1843,1320
237,474.0,431809,197303,835,654822,654098,1104,752123,453367,1408,631873,1856,1302
238,476.0,430401,196634,837,651382,650609,1046,750280,450769,1375,634142,1846,1383
239,478.0,430757,196064,775,648199,647495,1010,750079,449179,1444,636444,1902,1420
240,480.0,430077,194690,783,646200,645421,960,747221,446592,1411,636751,1890,1391
241,482.0,431319,196031,812,651450,650737,1100,749880,449183,1452,636461,1927,1436
242,484.0,435433,199681,799,659474,658642,1043,756997,455812,1377,637908,1849,1409
243,486.0,435095,199587,828,662801,661992,1022,761026,457916,1474,637253,1907,1328
244,488.0,437680,200528,816,666229,665411,1040,762748,459598,1384,639403,1831,1352
245,490.0,436182,199036,818,664529,663783,1060,764451,458832,1444,640537,1870,1356
246,492.0,437174,199692,822,664353,663438,978,761657,457311,1447,640240,1883,1373
247,494.0,438884,201373,838,670250,669431,1088,767263,461677,1478,643038,1901,1445
248,496.0,441284,201848,769,675440,674608,1048,771038,464292,1379,644561,1870,1414
249,498.0,442421,203723,849,680231,679410,1081,773241,466930,1444,644614,1897,1369
250,500.0,441636,203319,875,677278,676424,1067,771700,465551,1426,643800,1828,1322
251,502.0,441485,202644,848,674494,673689,1076,769600,464050,1356,642983,1899,1417
252,504.0,439224,201594,821,673598,672802,1091,768671,463878,1489,642114,1841,1365
253,506.0,439319,202180,845,674968,674172,1058,767151,462800,1408,642488,1894,1353
254,508.0,441012,203578,868,678466,677639,1062,769712,465883,1420,642267,1941,1397
255,510.0,439298,202698,821,674221,673451,1068,768865,465284,1428,640812,1928,1422
256,512.0,439257,202307,853,673838,673000,1068,768492,463833,1423,640596,1897,1364
257,514.0,438818,202521,862,674677,673851,1074,767984,465017,1444,637766,1899,1372
258,516.0,438748,202689,834,676143,675286,1038,768003,466254,1399,638154,1936,1343
259,518.0,439088,201893,850,673274,672553,1083,766286,464726,1489,636701,1915,1452
260,520.0,436501,200767,798,668943,668131,1083,763005,460433,1453,638984,1863,1341
261,522.0,436657,201207,769,666558,665656,1084,763354,461288,1404,637812,1844,1324
262,524.0,436083,199876,849,662823,662049,1044,759950,458017,1413,639621,1883,1407
263,526.0,435684,199145,831,665296,664523,1045,762416,459409,1446,638289,1938,1426
264,528.0,436616,200410,804,669361,668565,1085,764657,461695,1369,638533,1970,1380
265,530.0,435345,200133,850,666490,665690,1142,763535,460049,1459,636766,1873,1421
266,532.0,433730,198574,877,659247,658400,1027,759002,455685,1427,639004,1881,1380
267,534.0,430083,195819,832,653409,652641,1055,755068,453122,1391,635452,1829,1384
268,536.0,430107,195430,840,648575,647799,1050,749487,447521,1451,638222,1824,1349
269,538.0,427694,194058,821,647592,646812,995,747699,447724,1332,635839,1893,1409
270,540.0,427885,194595,849,648531,647707,1041,748437,448252,1365,634228,1899,1402
271,542.0,427199,195133,814,648455,647712,1019,746678,447678,1417,633052,1855,1382
272,544.0,427898,195284,810,647506,646762,969,744002,446302,1456,631821,1889,1349
273,546.0,427690,194799,769,648105,647353,1014,745096,447158,1390,632634,1859,1393
274,548.0,428187,195985,848,649648,648953,1028,745178,447712,1369,631717,1896,1379
275,550.0,428555,196188,796,656281,655535,977,747786,450402,1409,630132,1855,1370
276,552.0,429317,197621,804,658539,657712,950,749208,452160,1450,628528,1800,1332
277,554.0,427622,196465,792,654756,654006,1020,748569,451707,1407,626311,1903,1392
278,556.0,427195,195418,787,651481,650769,1030,744815,448955,1427,625704,1928,1454
279,558.0,425277,194811,800,648038,647271,1009,742397,447011,1425,624910,1836,1349
280,560.0,424610,194306,819,647865,647124,1040,743722,447016,1438,627913,1820,1369
281,562.0,426950,195262,796,651830,651059,1017,746789,449515,1338,626672,1787,1324
282,564.0,430906,198739,835,661080,660270,1036,754022,455161,1420,627825,1930,1419
283,566.0,432052,199275,850,662146,661317,1020,752683,455440,1444,629019,1901,1402
284,568.0,433154,200658,852,668858,668014,1049,758210,460677,1350,628168,1826,1410
285,570.0,433016,200848,836,668931,668081,1028,754363,458360,1411,628953,1893,1390
286,572.0,430053,197996,808,661641,660823,982,751390,455007,1441,629058,1811,1379
287,574.0,428777,197364,863,657233,656458,1031,748790,453015,1395,627375,1859,1399
288,576.0,431815,199589,812,665747,664921,1028,753808,457546,1419,625881,1859,1403
289,578.0,431347,199094,833,665171,664307,1061,753309,457576,1393,626268,1855,1385
290,580.0,429692,198688,853,661363,660524,1086,751033,454799,1392,624742,1790,1329
291,582.0,429358,198192,754,660682,659896,979,752252,455128,1466,624165,1876,1383
292,584.0,429802,198896,853,663687,662982,1005,752538,456132,1352,623299,1811,1308
293,586.0,429365,198600,830,663035,662169,1024,752585,456491,1419,625184,1868,1339
294,588.0,428877,197645,837,658122,657328,1051,750565,453807,1400,625724,1856,1370
295,590.0,427799,196709,827,655374,654509,1111,748746,451653,1426,626389,1844,1363
296,592.0,426768,196137,781,651095,650349,1029,746142,450187,1332,628472,1764,1264
297,594.0,429035,195818,782,650694,649975,1039,745894,449908,1388,627700,1832,1393
298,596.0,431284,198239,803,661693,660881,1062,754838,456063,1357,629784,1790,1326
299,598.0,430912,198670,832,661513,660734,1059,754237,456187,1400,630593,1877,1352
300,600.0,357097,85828,674,546728,502866,827,624502,265863,1174,520275,1624,1093
301,602.0,431691,67010,830,658770,585842,939,755177,268595,1332,633325,1981,1420
302,604.0,429706,66922,841,657247,584194,913,751799,267812,1368,633005,1954,1380
303,606.0,432342,67460,815,663183,589816,883,757665,270105,1311,632451,1892,1409
304,608.0,432066,67277,829,663368,589831,891,756017,269084,1322,632878,1837,1331
305,610.0,431222,66684,788,657034,584513,933,752798,266766,1217,632127,1833,1359
306,612.0,430101,66374,811,652021,580150,886,750276,265738,1372,633503,1813,1365
307,614.0,429352,66587,824,648190,576695,869,747538,265227,1262,634783,1794,1370
308,616.0,430309,66585,811,650288,578114,928,750402,266240,1322,635867,1860,1358
309,618.0,433103,66932,788,655891,583135,925,753872,267825,1330,634977,1865,1374
310,620.0,432160,66728,824,657564,585039,885,753550,267123,1279,634522,1857,1342
311,622.0,432132,66923,800,656099,583236,881,751783,266878,1369,635575,1913,1437
312,624.0,429827,66357,789,650255,578542,854,749679,265551,1254,634421,1899,1338
313,626.0,428813,66156,797,646666,575161,916,748329,264870,1303,634870,1819,1327
314,628.0,430932,66229,769,652270,580230,965,752779,266183,1255,633656,1822,1350
315,630.0,430020,65906,776,653992,581714,877,752406,265696,1315,635660,1755,1327
316,632.0,431429,66792,818,656712,583760,890,753541,267123,1297,633973,1907,1409
317,634.0,429799,66149,822,652100,579891,921,751341,265495,1367,635547,1844,1392
318,636.0,430825,66775,876,654963,582889,831,750392,266188,1301,631831,1867,1335
319,638.0,433781,67276,759,661553,588776,895,758880,270347,1310,632244,1980,1423
320,640.0,432565,66952,782,659600,586615,944,755892,268833,1235,633435,1856,1322
321,642.0,430727,66483,837,655909,583308,943,753314,266828,1362,633437,1859,1336
322,644.0,430114,66677,850,652591,580492,914,749350,265288,1270,629936,1894,1381
323,646.0,426693,65403,781,647636,575899,896,746717,263609,1298,631126,1836,1389
324,648.0,425697,65360,778,643413,572283,942,746223,264570,1270,629639,1852,1366
325,650.0,427485,65819,828,648286,576334,929,748905,264411,1338,631152,1910,1388
326,652.0,427822,66074,803,648136,576876,955,749421,264693,1258,630519,1886,1326
327,654.0,428963,66558,785,653405,581016,941,753504,266804,1346,632835,1798,1364
328,656.0,430759,66737,772,662190,588640,958,759590,270155,1311,632934,1851,1278
329,658.0,433260,67680,796,669142,594926,934,762548,271158,1285,630202,1810,1297
330,660.0,432577,67729,807,666153,592634,884,761868,271227,1212,629647,1814,1332
331,662.0,433922,67275,812,672302,598073,885,764447,272251,1277,630993,1923,1392
332,664.0,432173,67170,799,669863,595913,934,761437,271162,1304,629602,1832,1308
333,666.0,429275,66495,795,660565,587596,924,755820,268235,1327,628084,1797,1366
334,668.0,428945,66531,794,660070,587378,862,755874,268254,1270,628845,1842,1341
