,time_histo_el_s,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
112,224.0,51775,34786,8827,24127,15775,3674,44855,45210,22843,31224,15612,145
113,226.0,52277,35269,8940,24390,15804,3655,44896,45338,22795,31477,15747,163
114,228.0,51643,34657,8941,24028,15567,3685,45119,45555,22727,31142,15657,165
115,230.0,51770,34878,8800,23866,15573,3625,44913,45377,22736,31234,15674,188
116,232.0,51975,35000,8927,23981,15668,3566,44956,45351,22764,31507,15801,145
117,234.0,51528,34491,8773,24381,16013,3746,45054,45463,22870,31103,15440,140
118,236.0,51555,34596,8779,24210,15829,3664,44514,44897,22700,31246,15569,169
119,238.0,51295,34562,8887,24277,15791,3738,44816,45209,22957,31190,15459,177
120,240.0,51860,34907,9049,24056,15682,3589,45210,45668,23088,31172,15531,161
121,242.0,51287,34630,8802,24051,15797,3833,45185,45576,22881,31175,15617,150
122,244.0,51561,34677,8987,24179,15923,3715,45173,45573,22788,31098,15546,157
123,246.0,51558,34778,8955,24180,15839,3718,45795,46160,23316,31081,15693,175
124,248.0,51542,34810,8872,24099,15832,3746,45944,46327,23396,30872,15478,164
125,250.0,51670,34776,9111,23811,15583,3673,45350,45791,22959,30930,15497,148
126,252.0,51889,34843,8915,23899,15687,3773,45309,45755,23066,30796,15443,146
127,254.0,51184,34477,8811,23950,15677,3660,44580,45033,22607,30723,15291,152
128,256.0,51279,34255,8679,23860,15585,3663,43764,44218,22121,30636,15337,164
129,258.0,50642,33839,8529,23937,15601,3592,43532,43890,22262,31149,15559,161
130,260.0,51052,34171,8593,23831,15485,3549,43650,44036,22032,30944,15383,161
131,262.0,50930,34112,8576,23642,15322,3593,43971,44334,22254,31093,15521,162
132,264.0,51083,34169,8582,23993,15626,3618,44156,44558,22297,30771,15465,166
133,266.0,51563,34465,8856,23911,15627,3654,44094,44523,22454,30775,15394,183
134,268.0,51423,34505,8840,23639,15477,3579,44226,44677,22390,30479,15377,152
135,270.0,51817,34817,8978,23814,15359,3585,44518,44919,22674,30601,15288,185
136,272.0,51434,34586,8941,24020,15784,3635,44314,44700,22651,30889,15402,192
137,274.0,51330,34429,8771,24132,15773,3693,44908,45322,22723,30522,15320,140
138,276.0,51433,34441,8833,24124,15620,3601,44326,44718,22476,30595,15298,195
139,278.0,51247,34258,8682,23647,15289,3539,44063,44454,22331,30256,15039,163
140,280.0,51291,34632,8845,23898,15455,3630,43902,44321,22259,30510,15179,185
141,282.0,50893,34106,8705,23694,15423,3598,44195,44655,22583,30178,15137,145
142,284.0,51153,34210,8722,23886,15531,3538,44254,44670,22446,30457,15233,173
143,286.0,51442,34430,8672,23886,15476,3604,44013,44422,22377,30932,15593,165
144,288.0,51487,34528,8796,24149,15725,3676,44300,44699,22517,31023,15510,146
145,290.0,51737,34616,8968,23839,15689,3648,44482,44906,22595,30840,15347,157
146,292.0,51366,34355,8801,23700,15455,3586,44247,44677,22440,30989,15362,160
147,294.0,50990,34070,8634,23804,15690,3656,43943,44369,22242,30752,15353,160
148,296.0,51010,34345,8803,23854,15458,3689,44867,45324,23066,30826,15448,163
149,298.0,51785,34903,8910,23857,15594,3598,45208,45625,23097,30972,15459,169
150,300.0,51897,34996,9049,24035,15823,3739,45335,45780,23009,31032,15506,168
151,302.0,42508,25581,4496,19703,11228,1385,37384,37150,18473,25387,12607,149
152,304.0,51956,30821,4718,24336,13404,1325,45677,45213,22379,31440,15889,163
153,306.0,52063,30639,4705,24072,13256,1375,45944,45497,22306,31264,15548,176
154,308.0,51890,30631,4746,24330,13632,1378,46575,46105,22659,31520,15600,151
155,310.0,52439,31144,4823,24551,13631,1390,46164,45821,22899,31906,16049,156
156,312.0,52601,31066,4830,24315,13663,1367,46408,45900,22673,31452,15709,174
157,314.0,52601,30866,4645,24367,13538,1422,46583,46231,22940,31630,15848,123
158,316.0,52827,31143,4742,24371,13564,1380,46504,46019,22545,31656,15745,164
159,318.0,52653,31083,4751,24262,13728,1339,46449,46024,22723,31279,15657,166
160,320.0,52360,30956,4757,24143,13401,1305,45815,45362,22609,31294,15630,171
161,322.0,52205,30842,4617,24376,13508,1312,45635,45259,22205,31801,15773,143
162,324.0,52038,30503,4590,23858,13142,1394,45549,45049,22097,31285,15541,158
163,326.0,51815,30404,4558,24201,13422,1316,44809,44344,21910,31197,15672,170
164,328.0,52041,30488,4602,24208,13311,1260,44363,43900,21623,31134,15552,157
165,330.0,51257,30133,4508,24271,13506,1290,44056,43688,21432,31228,15517,181
166,332.0,51754,30437,4641,24115,13326,1314,44821,44342,22107,30868,15313,134
167,334.0,51768,30281,4581,24223,13415,1355,44610,44201,21782,31149,15517,159
168,336.0,51787,30573,4673,24127,13476,1341,44727,44338,21908,31274,15582,160
169,338.0,51812,30692,4728,24060,13239,1315,44967,44460,22068,30789,15372,162
170,340.0,52309,30864,4660,24332,13404,1320,45593,45103,22142,30804,15325,138
171,342.0,51938,30559,4695,24403,13554,1368,45953,45530,22407,30654,15379,157
172,344.0,52425,31025,4762,24208,13344,1398,46002,45542,22602,30441,15084,175
173,346.0,52373,31001,4685,24592,13685,1346,45802,45348,22281,30824,15274,175
174,348.0,52331,30874,4655,24292,13480,1339,46061,45597,22762,30548,15230,167
175,350.0,51803,30499,4667,24351,13443,1454,45966,45480,22449,30514,15278,146
176,352.0,51816,30529,4678,24226,13431,1336,45711,45290,22394,30894,15514,156
177,354.0,52287,30770,4551,24198,13322,1317,45563,45176,22392,30889,15358,150
178,356.0,52106,30869,4568,24004,13345,1312,45579,45084,22054,30577,15387,179
179,358.0,52192,30764,4701,24296,13512,1320,45432,45008,22198,30443,15383,165
180,360.0,52329,30781,4669,24464,13491,1334,45782,45395,22447,30532,15285,165
181,362.0,52251,30718,4595,24056,13286,1344,45273,44801,22026,30653,15518,183
182,364.0,52181,30829,4662,24078,13348,1339,45265,44826,22001,30147,15119,180
183,366.0,52021,30604,4653,24117,13362,1352,45337,44889,22194,30223,15079,174
184,368.0,51911,30504,4696,23961,13327,1300,45005,44580,21977,30354,15212,186
185,370.0,51597,30557,4707,24147,13402,1332,45618,45165,22341,30293,15261,163
186,372.0,51597,30490,4680,24306,13615,1402,45675,45216,22368,30006,14989,171
187,374.0,52069,30745,4737,24312,13531,1454,46439,45996,22703,30154,14987,160
188,376.0,52024,30811,4801,24148,13539,1320,46502,46095,22658,30170,14978,168
189,378.0,52508,31192,4766,24296,13423,1432,46822,46368,23089,30319,15300,188
190,380.0,52341,30928,4832,24381,13553,1386,46180,45762,22824,30608,15194,168
191,382.0,52101,30843,4797,23729,13158,1357,45519,45086,22217,30323,15141,186
192,384.0,51734,30468,4677,23989,13498,1365,45003,44614,22304,30564,15170,164
193,386.0,51630,30307,4644,24242,13444,1346,44884,44388,21855,30604,15300,171
194,388.0,51973,30706,4722,24219,13455,1295,44933,44504,22167,30921,15554,153
195,390.0,51917,30549,4542,23831,13146,1262,44302,43903,21562,30771,15349,183
196,392.0,51391,30216,4493,23911,13075,1268,44006,43575,21322,30573,15309,174
197,394.0,50904,29956,4410,23914,13354,1332,43881,43467,21452,30443,15327,179
198,396.0,50922,29666,4393,23888,13254,1292,43266,42925,21167,30286,15147,175
199,398.0,51018,29777,4239,23765,13229,1295,42850,42462,20764,30299,15258,153
200,400.0,51138,29916,4509,23486,12958,1229,42894,42464,20838,30063,15082,174
201,402.0,51094,29808,4402,23927,13106,1277,43071,42660,21000,30431,15284,169
202,404.0,50799,29813,4469,23682,13015,1241,42973,42532,20965,30191,15096,155
203,406.0,51016,29929,4480,23743,13037,1286,43288,42878,21330,30751,15271,160
204,408.0,51128,29959,4424,23731,13129,1271,43578,43140,21312,30329,15106,178
205,410.0,51293,30187,4527,23977,13291,1216,43869,43481,21317,30210,15018,172
206,412.0,51056,29953,4505,23839,13215,1335,43733,43413,21393,30135,15239,163
207,414.0,51492,30473,4524,23907,13275,1298,44514,44164,21688,30268,15112,147
208,416.0,51574,30379,4577,24079,13323,1329,43814,43357,21479,30252,15125,170
209,418.0,51026,29979,4578,23871,13166,1316,44116,43690,21516,30236,15058,153
210,420.0,51602,30374,4502,23893,13167,1306,43659,43184,21455,30411,15271,177
211,422.0,51282,30125,4499,23861,13258,1299,43684,43280,21295,30644,15254,177
212,424.0,51246,30151,4576,23430,13114,1273,43981,43571,21239,30467,15238,175
213,426.0,51036,29931,4547,23775,13195,1287,43956,43602,21515,30480,15217,174
214,428.0,51430,30273,4586,23760,13069,1365,44417,44046,21944,30051,14923,152
215,430.0,51300,30313,4608,23661,13181,1305,44396,43950,21707,30476,15292,165
216,432.0,51027,30095,4519,24006,13503,1351,44395,43956,21745,30074,15019,163
217,434.0,50916,29893,4485,23800,13246,1329,44634,44267,21832,30066,14887,154
218,436.0,51444,30313,4664,24216,13455,1294,45013,44594,22262,30450,15444,156
219,438.0,51445,30297,4617,23967,13210,1372,44865,44382,21897,30419,15214,158
220,440.0,51772,30515,4563,24042,13235,1307,45433,44983,22086,30467,15188,154
221,442.0,51627,30516,4619,23936,13296,1349,45643,45209,22214,30406,15179,158
222,444.0,50914,30128,4536,23980,13352,1324,44601,44163,21670,30645,15424,154
223,446.0,51127,30009,4500,23994,13261,1341,44312,43891,21642,30642,15386,161
224,448.0,51434,30155,4491,23672,13156,1287,44334,43840,21728,30871,15537,157
225,450.0,51508,30301,4644,23853,13208,1279,43921,43559,21542,30695,15316,163
226,452.0,51390,30028,4445,24013,13255,1291,44011,43605,21601,30661,15297,152
227,454.0,51688,30327,4566,23884,13107,1271,43708,43316,21384,30800,15408,150
228,456.0,51331,30136,4528,24009,13378,1217,44056,43688,21707,30628,15233,164
229,458.0,51514,30239,4521,24006,13370,1297,44150,43766,21633,30845,15424,160
230,460.0,51267,29853,4469,24086,13289,1310,43875,43385,21326,30712,15479,192
231,462.0,51389,30121,4565,23883,13195,1329,44118,43683,21456,30404,15322,192
232,464.0,51362,30270,4570,23809,13253,1281,44327,43855,21415,30562,15277,166
233,466.0,51366,30492,4689,23890,13305,1363,44560,44086,21728,30395,15187,179
234,468.0,51492,30401,4599,23934,13199,1290,44803,44293,21638,30552,15428,178
235,470.0,51640,30599,4672,24109,13374,1417,45302,44829,22116,30625,15428,177
236,472.0,52140,30752,4718,23981,13287,1306,45094,44684,22322,30593,15513,158
237,474.0,51606,30360,4577,24175,13400,1323,44870,44375,21966,30513,15447,182
238,476.0,51794,30559,4693,24304,13362,1355,44760,44319,22031,30342,15073,168
239,478.0,51758,30560,4523,24132,13304,1337,44411,44021,21911,30512,15407,152
240,480.0,51223,30052,4483,24241,13535,1373,44453,44033,21944,30746,15280,173
241,482.0,51364,30254,4558,23994,13238,1338,44580,44183,22003,30329,15232,176
242,484.0,51899,30670,4606,23685,13178,1261,44778,44354,21816,31013,15563,169
243,486.0,51566,30301,4636,23977,13409,1377,45045,44629,21964,30479,15287,168
244,488.0,51815,30583,4661,24201,13420,1338,44864,44418,21896,30546,15190,151
245,490.0,51623,30434,4651,24020,13276,1374,45190,44830,22042,30530,15318,149
246,492.0,51984,30617,4597,24106,13402,1332,44784,44360,21972,30395,15222,173
247,494.0,51511,30275,4558,24075,13429,1386,44466,44013,21684,30612,15455,164
248,496.0,51346,30204,4488,24175,13433,1316,44221,43783,21665,30448,15407,159
249,498.0,51972,30550,4596,24248,13346,1327,44897,44481,21967,30976,15452,178
250,500.0,51859,30420,4683,24474,13480,1390,44958,44593,22033,30450,15425,177
251,502.0,52188,30718,4598,24066,13283,1363,44948,44487,21896,31022,15546,156
252,504.0,51481,30331,4502,24013,13348,1321,44741,44332,21751,30521,15271,162
253,506.0,51666,30339,4492,23999,13185,1311,44942,44563,22035,30697,15283,162
254,508.0,51632,30424,4587,23999,13426,1275,44240,43816,21565,30876,15407,171
255,510.0,51507,30221,4472,24195,13422,1293,44227,43836,21665,31177,15522,162
256,512.0,51102,29982,4473,24115,13365,1308,44144,43726,21633,30905,15353,173
257,514.0,51726,30416,4528,24153,13337,1312,43932,43550,21412,30887,15521,180
258,516.0,51056,30037,4523,24058,13352,1327,44361,43923,21822,30502,15345,177
259,518.0,51452,30352,4532,24152,13388,1299,44566,44234,21884,30613,15279,176
260,520.0,51784,30336,4453,23769,13243,1302,44936,44559,22319,30427,15238,169
261,522.0,51877,30558,4578,24073,13299,1350,45029,44593,21877,30742,15426,161
262,524.0,51551,30574,4591,24026,13497,1261,44812,44409,21890,31289,15689,156
263,526.0,51626,30578,4641,23922,13217,1354,44404,44007,21681,31052,15665,155
264,528.0,51288,30036,4536,24155,13391,1361,44173,43773,21640,31140,15618,152
265,530.0,51295,30250,4504,24068,13347,1345,44581,44200,21941,31199,15714,144
266,532.0,51495,30482,4605,24164,13357,1284,44805,44348,21977,30815,15379,167
267,534.0,51704,30396,4669,23827,13222,1389,45041,44632,22018,30911,15481,160
268,536.0,51356,30483,4729,24329,13420,1346,44998,44548,22023,30817,15462,160
269,538.0,52058,30652,4679,24103,13563,1394,45547,45064,22316,31132,15678,158
270,540.0,52007,30759,4771,24157,13437,1363,45872,45411,22581,31100,15529,170
271,542.0,51941,30525,4678,24038,13384,1254,45139,44749,22183,30882,15455,147
272,544.0,51870,30512,4629,24336,13540,1383,45233,44807,22315,31208,15641,148
273,546.0,51859,30673,4678,24543,13683,1382,44962,44511,21786,31158,15488,159
274,548.0,51899,30772,4794,24246,13325,1355,45476,45036,22343,31177,15667,174
275,550.0,51988,30695,4738,23925,13396,1358,45586,45173,22242,30510,15167,155
276,552.0,51851,30496,4733,24178,13374,1295,45793,45336,22521,30864,15605,169
277,554.0,52278,30684,4860,24462,13419,1349,46007,45550,22551,30830,15501,179
278,556.0,51948,30727,4800,24459,13561,1339,46194,45750,22485,30554,15135,172
279,558.0,52299,31120,4876,24321,13396,1309,46294,45842,22624,30478,15246,176
280,560.0,51605,30547,4795,23764,13182,1301,45644,45202,22301,30722,15320,162
281,562.0,51792,30403,4708,24016,13313,1326,46055,45694,22663,31159,15380,135
282,564.0,51604,30456,4702,23959,13208,1293,45481,45064,22329,30877,15359,150
283,566.0,52097,30592,4737,24346,13441,1308,45312,44907,22278,30987,15512,151
284,568.0,51791,30557,4648,24082,13438,1355,46025,45580,22310,31381,15597,155
285,570.0,52271,30837,4808,24673,13708,1381,46403,45917,22783,30798,15360,159
286,572.0,52123,30775,4695,24369,13497,1395,46295,45889,22760,30921,15471,167
287,574.0,51698,30615,4748,24345,13602,1334,45736,45327,22456,31306,15648,155
288,576.0,52176,30658,4684,24436,13642,1334,45673,45285,22383,31037,15666,152
289,578.0,51764,30476,4670,24082,13357,1329,45636,45199,22290,31774,15872,133
290,580.0,52164,30766,4741,24146,13372,1363,45850,45434,22450,31332,15579,137
291,582.0,52079,30760,4662,24239,13390,1442,46282,45851,22669,31298,15733,161
292,584.0,52263,30739,4639,24140,13375,1341,45256,44823,22185,31176,15698,153
293,586.0,51797,30421,4636,24020,13268,1304,44657,44197,22106,31517,15862,148
294,588.0,51474,30304,4504,24307,13464,1398,45213,44772,22035,31366,15696,167
295,590.0,52028,30749,4713,24452,13429,1314,45225,44782,22040,31755,15837,163
296,592.0,51442,30331,4588,24059,13515,1368,44826,44429,22148,31528,15856,182
297,594.0,52155,30573,4596,24325,13394,1300,45240,44829,22369,31508,15584,150
298,596.0,51693,30325,4639,24214,13468,1296,44474,44090,21790,31411,15550,143
299,598.0,51739,30437,4545,23958,13291,1315,44259,43822,21641,31672,15857,148
300,600.0,51263,30020,4624,24065,13188,1349,43894,43467,21344,31158,15488,195
301,602.0,42572,22087,577,19754,9953,179,36203,22612,4702,25847,13033,152
302,604.0,50986,25711,120,23904,11964,80,44306,25454,3165,31357,15588,156
303,606.0,51532,26019,130,24100,12091,86,44071,25105,3118,31326,15767,173
304,608.0,51502,25770,110,23918,11978,102,44462,25530,3146,31039,15593,162
305,610.0,51074,25652,108,23902,11927,83,43862,25008,3142,31178,15638,179
306,612.0,51354,25536,119,23871,11979,72,43746,24915,3169,31099,15515,175
307,614.0,51195,25666,113,23824,11845,85,44488,25445,3213,31238,15829,162
308,616.0,51369,26111,136,24140,12216,72,44894,25595,3122,31410,15761,152
309,618.0,51683,25853,125,24165,12309,84,44846,25710,3180,31282,15654,168
310,620.0,51562,25955,124,24126,12075,94,45352,25702,3176,31423,15787,151
311,622.0,51654,25926,147,23967,12024,80,44863,25489,3126,30975,15514,145
312,624.0,52061,26164,121,23937,12007,98,45339,25867,3220,30924,15524,173
313,626.0,51985,25961,112,23942,12078,84,45218,25630,3257,30810,15571,197
314,628.0,51697,26015,125,24264,12193,87,45538,25890,3154,30436,15297,178
315,630.0,51663,25909,127,24009,12011,70,45400,25853,3214,31111,15571,167
316,632.0,51878,25870,118,24117,12075,78,45434,25854,3234,31046,15546,137
317,634.0,51865,25935,117,24308,12071,69,45537,25823,3298,30491,15324,158
318,636.0,51389,25728,105,23922,12029,85,45117,25591,3097,31091,15469,144
319,638.0,51819,25801,116,24102,12037,65,44886,25606,3216,30652,15199,163
320,640.0,51873,26133,119,24272,12102,78,45261,25793,3195,30816,15309,151
321,642.0,51751,25901,108,24043,11915,80,45074,25544,3283,30842,15389,158
322,644.0,51774,25903,117,24117,12184,83,45370,25788,3184,30882,15327,156
323,646.0,51765,25911,121,24199,12312,85,44497,25500,3174,31237,15609,179
324,648.0,52185,26076,126,24079,12199,78,44658,25374,3132,30913,15598,162
325,650.0,51852,25935,118,24114,12030,74,44769,25533,3135,31108,15495,168
326,652.0,51809,26048,121,24148,12212,80,44985,25691,3195,30784,15279,143
327,654.0,52001,26235,145,24277,12157,80,45313,25696,3180,30834,15506,156
328,656.0,52037,26208,119,24016,12086,96,45489,25902,3249,30967,15477,169
329,658.0,52315,26290,124,24143,12164,92,46321,26555,3340,30323,15103,159
330,660.0,52052,26130,114,23890,11968,81,46170,26268,3196,30609,15320,176
331,662.0,51877,26099,133,24105,12069,85,45484,25750,3191,30798,15517,156
332,664.0,51675,25837,120,24032,12120,83,46015,26301,3200,30883,15458,154
333,666.0,52255,26202,111,24137,12126,90,45677,26047,3147,30453,15317,173
334,668.0,51812,26032,124,24087,12057,88,45957,26249,3304,30966,15444,148
335,670.0,52381,26289,130,24271,12236,85,46617,26571,3259,30892,15458,169
336,672.0,52014,25885,120,24507,12259,80,46672,26616,3364,30927,15435,167
337,674.0,52408,26257,117,24178,12058,79,46643,26676,3318,31122,15562,182
338,676.0,52450,26349,130,24457,12342,87,46964,26786,3258,31052,15482,131
339,678.0,52397,26164,118,24722,12347,89,46919,26838,3308,30815,15365,157
340,680.0,52210,26106,130,24014,12144,78,46153,26088,3227,31227,15714,177
