,time_histo_el_s,ch0,ch1,ch2,ch3
211,422.0,2081,112,103,2
212,424.0,2113,156,108,2
213,426.0,2011,134,112,3
214,428.0,2105,133,108,4
215,430.0,2075,130,109,0
216,432.0,1960,107,94,2
217,434.0,2149,156,111,3
218,436.0,2080,119,110,1
219,438.0,2141,124,114,5
220,440.0,2100,106,103,3
221,442.0,2117,105,107,3
222,444.0,2050,138,105,2
223,446.0,2102,125,102,0
224,448.0,2092,116,104,3
225,450.0,2115,136,116,4
226,452.0,2128,132,99,5
227,454.0,2121,130,100,2
228,456.0,2069,132,90,1
229,458.0,1947,111,92,1
230,460.0,2075,142,111,3
231,462.0,2058,117,108,0
232,464.0,2111,131,103,4
233,466.0,2052,132,105,3
234,468.0,2077,133,109,4
235,470.0,2067,110,101,9
236,472.0,2055,155,117,2
237,474.0,2074,130,105,2
238,476.0,2122,138,84,4
239,478.0,2161,149,107,3
240,480.0,2113,130,113,4
241,482.0,2004,136,109,1
242,484.0,2066,131,101,4
243,486.0,2068,145,117,3
244,488.0,2032,105,102,4
245,490.0,2079,138,122,2
246,492.0,2034,135,97,1
247,494.0,2066,133,101,3
248,496.0,2070,120,100,3
249,498.0,1926,111,114,1
250,500.0,2013,129,100,2
251,502.0,2058,124,89,1
252,504.0,2006,138,120,1
253,506.0,2076,129,129,5
254,508.0,2050,106,94,0
255,510.0,1987,113,113,1
256,512.0,2048,133,94,2
257,514.0,2045,133,108,6
258,516.0,2077,124,113,5
259,518.0,2077,126,94,3
260,520.0,2125,111,104,5
261,522.0,2099,146,131,2
262,524.0,2108,118,120,2
263,526.0,2202,141,109,4
264,528.0,2060,129,99,1
265,530.0,2126,127,99,3
266,532.0,2171,159,92,2
267,534.0,2010,112,105,2
268,536.0,2050,128,105,3
269,538.0,2105,113,104,1
270,540.0,2100,151,103,3
271,542.0,2130,130,107,1
272,544.0,2003,140,108,4
273,546.0,2065,112,106,5
274,548.0,2066,109,95,1
275,550.0,2098,128,113,6
276,552.0,2078,144,102,7
277,554.0,2071,118,98,2
278,556.0,2067,135,92,1
279,558.0,2147,128,105,7
280,560.0,2097,123,111,5
281,562.0,2093,119,109,5
282,564.0,2103,144,95,3
283,566.0,2060,111,107,5
284,568.0,2073,119,114,3
285,570.0,2042,130,98,2
286,572.0,2055,135,137,4
287,574.0,2087,130,107,4
288,576.0,2007,105,96,1
289,578.0,2157,103,92,5
290,580.0,2068,118,112,3
291,582.0,2012,120,98,3
292,584.0,1950,137,85,4
293,586.0,2067,123,131,4
294,588.0,2036,133,99,3
295,590.0,2071,133,106,1
296,592.0,2003,118,101,0
297,594.0,2056,147,113,5
298,596.0,2077,127,109,3
299,598.0,2030,110,90,2
300,600.0,1620,99,103,6
301,602.0,2110,116,117,4
302,604.0,1987,126,104,3
303,606.0,2105,123,107,3
304,608.0,2035,133,103,4
305,610.0,1942,138,114,0
306,612.0,2130,138,134,5
307,614.0,2021,130,111,5
308,616.0,1969,127,100,5
309,618.0,2026,124,127,4
310,620.0,1958,127,95,4
311,622.0,2057,131,95,5
312,624.0,1956,121,106,5
313,626.0,2009,125,111,0
314,628.0,1964,122,103,2
315,630.0,2046,132,114,0
316,632.0,2129,140,118,4
317,634.0,2033,116,115,5
318,636.0,2016,121,119,3
319,638.0,2116,139,111,6
320,640.0,2064,139,109,4
321,642.0,2070,148,110,2
322,644.0,1971,101,98,4
323,646.0,1974,124,113,1
324,648.0,1938,107,88,0
325,650.0,1918,141,89,3
326,652.0,2066,137,100,4
327,654.0,1948,118,89,5
328,656.0,2020,108,81,4
329,658.0,2032,113,111,4
330,660.0,2005,126,108,5
331,662.0,2013,116,120,2
332,664.0,2041,118,118,5
333,666.0,2035,123,118,1
334,668.0,1981,102,103,5
335,670.0,1938,115,98,1
336,672.0,1972,108,100,1
337,674.0,1983,134,100,2
338,676.0,1996,128,96,4
339,678.0,2066,143,117,5
340,680.0,1982,147,113,4
341,682.0,2063,118,114,5
342,684.0,1984,118,88,4
343,686.0,2045,132,107,3
344,688.0,2060,155,105,1
345,690.0,2034,138,112,5
346,692.0,2044,107,93,2
347,694.0,2047,116,112,2
348,696.0,2059,135,126,2
349,698.0,1995,114,107,4
350,700.0,2047,142,110,3
351,702.0,2060,124,103,3
352,704.0,1986,129,87,2
353,706.0,2074,146,113,3
354,708.0,1968,120,110,3
355,710.0,2045,109,110,5
356,712.0,2043,119,103,4
357,714.0,2005,141,97,3
358,716.0,2062,130,111,5
359,718.0,2045,126,90,2
360,720.0,2066,137,105,2
361,722.0,2064,131,126,2
362,724.0,2153,124,128,4
363,726.0,2100,132,115,3
364,728.0,2047,122,95,2
365,730.0,2083,116,95,1
366,732.0,2068,158,116,2
367,734.0,2057,133,86,3
368,736.0,2021,118,103,4
369,738.0,2169,159,115,4
370,740.0,1993,132,106,3
371,742.0,2037,120,111,2
372,744.0,2021,136,109,3
373,746.0,2079,138,116,3
374,748.0,2041,115,98,1
375,750.0,1990,112,109,7
376,752.0,2037,108,125,4
377,754.0,2054,137,102,3
378,756.0,2066,138,101,1
379,758.0,2110,147,104,4
380,760.0,2053,113,108,2
381,762.0,2108,149,106,3
382,764.0,2089,120,117,6
383,766.0,2009,111,103,2
384,768.0,2098,124,118,4
385,770.0,2009,137,109,7
386,772.0,2024,130,106,3
387,774.0,2048,139,95,1
388,776.0,2065,123,120,2
389,778.0,2115,148,106,6
390,780.0,2008,139,111,2
391,782.0,2109,135,120,4
392,784.0,2101,125,117,4
393,786.0,2043,126,106,8
394,788.0,1994,128,97,5
395,790.0,2012,137,92,2
396,792.0,1997,129,114,3
397,794.0,2026,128,111,0
398,796.0,1993,134,113,5
399,798.0,2080,124,114,4
400,800.0,2109,122,131,5
401,802.0,2061,127,93,2
402,804.0,2118,133,111,6
403,806.0,2089,131,96,1
404,808.0,2025,128,102,5
405,810.0,2018,132,102,5
406,812.0,2092,152,110,4
407,814.0,1993,125,116,2
408,816.0,1979,110,108,6
409,818.0,1960,140,104,5
410,820.0,2066,121,118,2
411,822.0,2009,144,104,3
412,824.0,2010,134,119,4
413,826.0,1976,119,102,6
414,828.0,2030,120,113,3
415,830.0,2038,134,98,0
416,832.0,2017,137,92,4
417,834.0,2015,125,111,4
418,836.0,2007,120,117,5
419,838.0,2009,124,114,2
420,840.0,2009,128,88,1
421,842.0,2046,118,96,2
422,844.0,2010,113,126,5
423,846.0,2055,114,117,4
424,848.0,2073,110,110,1
425,850.0,2043,131,94,6
426,852.0,2071,133,110,3
427,854.0,2021,116,103,1
428,856.0,2058,121,99,4
429,858.0,2026,118,111,5
430,860.0,2124,124,108,2
431,862.0,2025,124,106,2
432,864.0,2031,120,85,1
433,866.0,1956,122,111,2
434,868.0,2070,126,99,1
435,870.0,2003,110,101,4
436,872.0,2018,126,99,5
437,874.0,2010,114,115,2
438,876.0,2070,132,113,0
439,878.0,2099,131,89,0
440,880.0,2127,140,110,3
441,882.0,2069,134,82,4
442,884.0,2117,146,96,4
443,886.0,1972,151,85,3
444,888.0,2045,136,91,2
445,890.0,2062,112,115,3
446,892.0,2131,133,97,5
447,894.0,1952,132,93,2
448,896.0,2067,128,79,3
449,898.0,2082,117,110,1
450,900.0,2033,128,120,4
451,902.0,1995,121,97,6
452,904.0,2056,131,102,1
453,906.0,2000,131,89,1
454,908.0,2049,147,100,5
455,910.0,1984,125,120,2
456,912.0,2101,147,116,4
457,914.0,2056,126,101,6
458,916.0,2038,123,93,3
459,918.0,2010,108,105,4
460,920.0,2052,108,108,2
461,922.0,2026,107,104,2
462,924.0,2047,115,82,3
463,926.0,2099,119,109,3
464,928.0,2030,144,113,5
465,930.0,2079,124,100,4
466,932.0,2127,142,115,2
467,934.0,2086,121,124,4
468,936.0,1974,118,111,2
469,938.0,2110,135,105,2
470,940.0,2069,128,119,3
471,942.0,2024,128,93,2
472,944.0,1973,114,84,0
473,946.0,2124,129,122,2
474,948.0,2073,134,114,5
475,950.0,2002,134,105,4
476,952.0,2020,119,115,5
477,954.0,2106,147,111,4
478,956.0,2012,128,92,2
479,958.0,2021,127,97,3
480,960.0,2057,132,109,6
481,962.0,2044,131,95,1
482,964.0,2015,112,111,0
483,966.0,2141,132,125,4
484,968.0,2094,113,129,3
485,970.0,2045,138,109,6
486,972.0,2023,118,110,5
487,974.0,2068,123,97,5
488,976.0,2088,117,105,3
489,978.0,2069,127,102,3
490,980.0,2146,157,96,6
491,982.0,2100,124,109,4
492,984.0,2014,129,97,3
493,987.0,2123,136,103,6
494,989.0,2027,129,78,2
495,991.0,1964,128,89,1
496,993.0,1995,126,106,2
497,995.0,2059,125,102,3
498,997.0,2060,132,105,6
499,999.0,2017,122,95,5
500,1001.0,2093,120,107,2
501,1003.0,2103,118,101,1
502,1005.0,2028,111,122,1
503,1007.0,2210,123,100,1
504,1009.0,2021,124,92,0
505,1011.0,2002,141,106,5
506,1013.0,2063,120,105,4
507,1015.0,2043,108,85,1
508,1017.0,2099,110,125,4
509,1019.0,2026,143,82,2
510,1021.0,1986,130,114,2
511,1023.0,2007,130,90,3
512,1025.0,2138,145,107,4
513,1027.0,2002,116,102,5
514,1029.0,2133,135,100,4
515,1031.0,2042,122,110,3
516,1033.0,1903,97,92,0
517,1035.0,2009,124,113,4
518,1037.0,2063,132,99,0
519,1039.0,2049,131,99,0
520,1041.0,2135,146,107,2
521,1043.0,1979,128,97,3
522,1045.0,2097,149,99,1
523,1047.0,2038,128,104,3
524,1049.0,2029,122,105,5
525,1051.0,2080,127,99,4
526,1053.0,2012,114,112,1
527,1055.0,2023,124,112,4
528,1057.0,2058,143,119,3
529,1059.0,2013,139,110,7
530,1061.0,2034,106,110,2
531,1063.0,2002,124,126,2
532,1065.0,2065,140,90,2
533,1067.0,1995,130,118,5
534,1069.0,1995,127,110,2
535,1071.0,2172,137,108,5
536,1073.0,2010,124,115,5
537,1075.0,2032,141,92,7
538,1077.0,2095,118,105,1
539,1079.0,2010,137,109,5
540,1081.0,2110,133,116,3
541,1083.0,2012,123,97,2
542,1085.0,2032,132,106,2
543,1087.0,2067,119,102,2
544,1089.0,2060,165,101,3
545,1091.0,2011,119,114,3
546,1093.0,2040,124,102,3
547,1095.0,2091,126,116,1
548,1097.0,2069,135,96,4
549,1099.0,2072,118,98,4
550,1101.0,2071,103,110,3
551,1103.0,2120,133,123,1
552,1105.0,2101,180,104,3
553,1107.0,2052,120,97,6
554,1109.0,2089,131,111,4
555,1111.0,2110,125,119,7
556,1113.0,2132,136,109,6
557,1115.0,2067,122,104,0
558,1117.0,2055,130,86,5
559,1119.0,2001,109,107,5
560,1121.0,2027,119,108,1
561,1123.0,2079,126,111,2
562,1125.0,2015,125,94,3
563,1127.0,2063,123,105,5
564,1129.0,2029,125,107,4
565,1131.0,2077,129,103,6
566,1133.0,2030,112,100,0
567,1135.0,2107,135,74,4
568,1137.0,2017,123,109,5
569,1139.0,2094,110,118,3
570,1141.0,2162,142,90,3
571,1143.0,1974,102,97,3
572,1145.0,2089,142,133,4
573,1147.0,2038,147,95,4
574,1149.0,2020,117,97,3
575,1151.0,2082,143,115,8
576,1153.0,2131,145,113,2
577,1155.0,2028,122,113,6
578,1157.0,1952,113,109,4
579,1159.0,2044,129,103,3
580,1161.0,2064,122,118,2
581,1163.0,1996,126,99,2
582,1165.0,1943,129,85,7
583,1167.0,1997,117,121,9
584,1169.0,1955,140,102,2
585,1171.0,1998,122,108,2
586,1173.0,1944,128,86,8
587,1175.0,1919,125,106,2
588,1177.0,2036,132,103,1
589,1179.0,2019,122,108,1
590,1181.0,1972,122,102,4
591,1183.0,2056,145,111,3
592,1185.0,2002,121,94,2
593,1187.0,1944,108,117,4
594,1189.0,1997,128,92,2
595,1191.0,2007,97,111,5
596,1193.0,2018,114,102,2
597,1195.0,2046,119,102,1
598,1197.0,2079,122,113,4
599,1199.0,2068,143,101,2
600,1201.0,1680,106,87,0
601,1203.0,2003,132,101,4
602,1205.0,1974,127,100,3
603,1207.0,1948,125,127,3
604,1209.0,1983,122,119,3
605,1211.0,2047,118,93,2
606,1213.0,1989,130,91,3
607,1215.0,2036,147,98,2
608,1217.0,1967,124,109,3
609,1219.0,2090,142,132,4
610,1221.0,2058,136,111,4
611,1223.0,2042,135,117,6
612,1225.0,2047,131,110,1
613,1227.0,2037,119,101,2
614,1229.0,1983,125,114,5
615,1231.0,1993,142,96,9
616,1233.0,2044,133,104,3
617,1235.0,2079,132,127,4
618,1237.0,1993,141,113,4
