,time_histo_el_s,A0,B0,C0,D0
57,114.0,52484,19359,1853,4387
58,116.0,53012,19698,1920,4460
59,118.0,52757,19872,1850,4390
60,120.0,53416,19372,1865,4372
61,122.0,53042,19542,1853,4400
62,124.0,52884,19661,1924,4495
63,126.0,53285,19916,1936,4485
64,128.0,53014,19912,1921,4379
65,130.0,52868,19518,1925,4535
66,132.0,52878,19584,1855,4295
67,134.0,52573,19673,1911,4317
68,136.0,53103,19686,1966,4398
69,138.0,52845,19793,1957,4413
70,140.0,53129,19546,1972,4507
71,142.0,53105,19812,1915,4393
72,144.0,52689,19538,1885,4412
73,146.0,52958,19532,1926,4406
74,148.0,52819,19711,1912,4475
75,150.0,53193,19627,1917,4269
76,152.0,52779,19594,1842,4285
77,154.0,52746,19483,1939,4355
78,156.0,52934,20157,1841,4470
79,158.0,52549,19561,1948,4436
80,160.0,53094,19881,1974,4444
81,162.0,52630,19672,1955,4338
82,164.0,52951,20100,1926,4484
83,166.0,53168,19757,1893,4525
84,168.0,53446,19962,1840,4454
85,170.0,52955,20099,1938,4500
86,172.0,53063,19963,1905,4642
87,174.0,53572,19984,1938,4331
88,176.0,52932,19689,2004,4462
89,178.0,53446,19772,1977,4405
90,180.0,52735,19751,1925,4452
91,182.0,52696,19835,1839,4418
92,184.0,53109,19537,1957,4537
93,186.0,52730,19685,1917,4459
94,188.0,52744,19572,1869,4536
95,190.0,52870,19672,1829,4469
96,192.0,52889,19646,1908,4338
97,194.0,52829,19452,1954,4387
98,196.0,52806,19831,1955,4505
99,198.0,52981,19794,1930,4353
100,200.0,52408,19630,1907,4379
101,202.0,52986,19871,1922,4296
102,204.0,52582,19678,1906,4491
103,206.0,52447,19873,1837,4603
104,208.0,52141,19608,2032,4426
105,210.0,52581,19570,1948,4402
106,212.0,52919,19498,1970,4414
107,214.0,52746,19755,1886,4299
108,216.0,52839,19840,1934,4431
109,218.0,52521,19784,1900,4465
110,220.0,52500,19838,1903,4399
111,222.0,52965,19754,1936,4339
112,224.0,52423,19851,1942,4296
113,226.0,52460,19701,1891,4429
114,228.0,52553,19739,1943,4463
115,230.0,53216,19461,1979,4532
116,232.0,52798,19616,1975,4535
117,234.0,53353,19538,1939,4342
118,236.0,52942,19625,1905,4449
119,238.0,52450,19644,1847,4543
120,240.0,51965,19525,1929,4432
121,242.0,52544,19359,1953,4347
122,244.0,52175,19643,1852,4295
123,246.0,51816,19502,1921,4447
124,248.0,52096,19262,1904,4525
125,250.0,51993,19738,1855,4538
126,252.0,52657,19818,1876,4585
127,254.0,52907,19879,1961,4499
128,256.0,51802,19737,1877,4518
129,258.0,52018,19474,1938,4375
130,260.0,52401,19601,1864,4394
131,262.0,52302,19368,1864,4331
132,264.0,52751,19627,1927,4451
133,266.0,51996,19481,1921,4295
134,268.0,52136,19422,1905,4425
135,270.0,52603,19548,1916,4361
136,272.0,52463,19855,1963,4407
137,274.0,52351,19678,1951,4446
138,276.0,52640,19626,1863,4507
139,278.0,52596,19560,1913,4484
140,280.0,52666,19752,1816,4465
141,282.0,52643,19583,1901,4522
142,284.0,52780,19465,1864,4432
143,286.0,52819,19754,1853,4477
144,288.0,52529,19637,1877,4454
145,290.0,53178,20025,1890,4472
146,292.0,53255,19742,1859,4506
147,294.0,53070,19883,1878,4296
148,296.0,53272,19923,1793,4503
149,298.0,52773,19909,1900,4458
150,300.0,52912,20006,1884,4436
151,302.0,52490,19813,1947,4478
152,304.0,52779,19652,1959,4424
153,306.0,53256,19714,1884,4511
154,308.0,53444,19877,1973,4467
155,310.0,52677,19873,1904,4511
156,312.0,53321,19873,1856,4519
157,314.0,53225,19654,1933,4459
158,316.0,52888,19800,1956,4461
159,318.0,52909,19640,1910,4388
160,321.0,52780,19694,1890,4470
161,322.0,52827,19966,1946,4392
162,324.0,53406,19778,1854,4395
163,326.0,52794,19732,1930,4439
164,329.0,52515,19592,1850,4313
165,331.0,53353,19677,1941,4518
166,333.0,53146,19732,1883,4426
167,335.0,53043,19967,1977,4584
168,337.0,53014,19631,1975,4476
169,339.0,53223,19823,1980,4441
170,341.0,53282,20007,1946,4545
171,343.0,53477,20120,1877,4401
172,345.0,53199,20054,1937,4512
173,347.0,53104,19923,1889,4471
174,348.0,53264,19788,1949,4468
175,350.0,53617,19827,1931,4450
176,353.0,53225,20001,1953,4450
177,354.0,53061,19774,1921,4513
178,357.0,53034,20199,1975,4375
179,359.0,53670,19727,1920,4388
180,361.0,53218,19828,1941,4397
181,363.0,53281,19946,1892,4502
182,365.0,53495,20112,2007,4441
183,366.0,53566,19913,1930,4507
184,369.0,53475,19801,1953,4390
185,371.0,53440,19740,1951,4495
186,373.0,53149,19868,1939,4467
187,375.0,52779,19505,1819,4419
188,377.0,53273,19641,1960,4390
189,379.0,53153,20036,1949,4445
190,381.0,53464,19628,1909,4570
191,383.0,52887,19714,1966,4500
192,385.0,52841,19681,1908,4518
193,387.0,53180,20117,1941,4466
194,389.0,53034,19982,1871,4461
195,391.0,53254,19736,1960,4591
196,393.0,53473,19844,1826,4444
197,395.0,53622,19831,1970,4626
198,397.0,53663,19886,1939,4593
199,399.0,53869,20000,1997,4272
200,401.0,53470,20253,2026,4444
201,403.0,53641,19961,1907,4502
202,405.0,53499,19751,1944,4385
203,407.0,53098,20027,1938,4431
204,409.0,53631,19758,1880,4512
205,411.0,53246,20264,1949,4455
206,413.0,53320,20086,1936,4450
207,415.0,53456,20174,1930,4503
208,417.0,53307,20097,1915,4443
209,419.0,53070,19856,1870,4472
210,421.0,53841,19873,1942,4412
211,423.0,53337,19870,1947,4405
212,425.0,53255,20043,1937,4521
213,427.0,53301,20058,1868,4376
214,429.0,52857,19812,1915,4465
215,431.0,53277,19756,1870,4321
216,433.0,52856,19872,1998,4322
217,435.0,52884,19687,1988,4477
218,437.0,53041,19739,1905,4416
219,439.0,53078,19678,1956,4546
220,441.0,53178,20258,1984,4378
221,443.0,53394,20158,2018,4351
222,445.0,53558,20161,2027,4376
223,447.0,53825,19899,1943,4329
224,449.0,53355,20004,1858,4444
225,451.0,53972,19869,1974,4379
226,453.0,53851,20040,1886,4404
227,455.0,53201,19830,1942,4362
228,457.0,53730,19703,1886,4377
229,459.0,53189,19599,1919,4360
230,461.0,53218,19885,2041,4386
231,463.0,53651,19719,1968,4418
232,465.0,53379,19894,1990,4461
233,467.0,53147,20057,1940,4441
234,469.0,53238,19846,1877,4456
235,471.0,53223,19713,1884,4572
236,473.0,53648,20009,1887,4458
237,475.0,53212,19905,1972,4388
238,477.0,53245,19505,1961,4585
239,479.0,52932,19872,1872,4509
240,481.0,52986,19790,1926,4430
241,483.0,53160,19728,1946,4581
242,485.0,53140,19617,1821,4489
243,487.0,53110,19857,1973,4339
244,489.0,52985,19930,1872,4522
245,491.0,53280,19740,2071,4512
246,493.0,53585,19850,1953,4563
247,495.0,53802,20067,1897,4473
248,497.0,53122,19742,1954,4556
249,499.0,52770,19483,1966,4448
250,501.0,53062,19660,1891,4423
251,503.0,53113,19811,1936,4347
252,505.0,53218,19863,1928,4349
253,507.0,53600,19834,1924,4425
254,509.0,53509,20005,1907,4476
255,511.0,53340,19927,1910,4372
256,513.0,53059,19677,1958,4306
257,515.0,53869,19858,1830,4572
258,517.0,53419,19888,1933,4426
259,519.0,53385,20127,1898,4454
260,521.0,53457,19890,1875,4404
261,523.0,53203,20066,1943,4505
262,525.0,53297,19837,1920,4473
263,527.0,53397,19700,1944,4468
264,529.0,53215,19967,2032,4360
265,531.0,52986,19627,1957,4369
266,533.0,53271,20066,1875,4508
267,535.0,53349,19634,1900,4407
268,537.0,53119,19980,1948,4406
269,539.0,53370,20033,1867,4505
270,541.0,53304,19897,1912,4344
271,543.0,53134,19876,1936,4516
272,545.0,53045,19971,1945,4425
273,547.0,53167,19853,1863,4467
274,549.0,53002,19692,1984,4392
275,551.0,53091,19956,1915,4412
276,553.0,52826,19365,1924,4475
277,555.0,52963,19656,1901,4595
278,557.0,52564,19609,1993,4412
279,559.0,52675,19690,1950,4398
280,561.0,52637,19509,1906,4435
281,563.0,53203,20054,1931,4501
282,565.0,52319,19347,1912,4426
283,567.0,52413,19764,1818,4402
284,569.0,52782,19900,1967,4337
285,571.0,52816,19771,1797,4317
286,573.0,52806,19753,1910,4378
287,575.0,53120,19955,1933,4493
288,577.0,52701,20116,1819,4355
289,579.0,53106,19950,1869,4372
290,581.0,52807,19735,1820,4533
291,583.0,52886,19518,1910,4531
292,585.0,52544,19492,1918,4410
293,587.0,53098,19806,1874,4361
294,589.0,53203,19672,1865,4426
295,591.0,52569,19633,1935,4508
296,593.0,52487,19827,1970,4378
297,595.0,52491,19543,1847,4493
298,597.0,52539,19693,1830,4345
299,599.0,52726,19584,1855,4405
300,601.0,53056,19873,1885,4321
301,603.0,53153,19724,1926,4395
302,605.0,53338,19560,1888,4298
303,607.0,52574,19494,1891,4421
304,609.0,52969,19526,1888,4330
305,611.0,52230,19723,1887,4362
306,613.0,52554,19895,1876,4387
307,615.0,52955,19520,1935,4374
308,617.0,52631,19558,1929,4410
309,619.0,52180,19495,1947,4382
310,621.0,52209,19748,1824,4479
311,623.0,51676,19375,1740,4319
312,625.0,52217,19278,1826,4385
313,627.0,52410,19500,1832,4399
314,629.0,52344,19470,1843,4313
315,631.0,52411,19548,1856,4390
316,633.0,52317,19288,1865,4383
317,635.0,52571,19751,1912,4404
318,637.0,52737,19635,1898,4480
319,639.0,52375,19695,1775,4400
320,641.0,52508,19348,1901,4449
321,643.0,52227,19701,1831,4505
322,645.0,51934,19402,1919,4517
323,647.0,52376,19342,1783,4403
324,649.0,51971,19477,1818,4490
325,651.0,52207,19417,1789,4434
326,653.0,52360,19549,1809,4437
327,655.0,52006,19552,1846,4483
328,657.0,51698,19228,1833,4509
329,659.0,51384,19352,1772,4415
330,661.0,51694,19405,1876,4358
331,663.0,52204,19292,1788,4478
332,665.0,51839,19268,1758,4435
333,667.0,51866,19461,1886,4468
334,669.0,51298,19009,1872,4411
335,671.0,51375,19269,1864,4449
336,673.0,51835,19265,1794,4291
337,675.0,51771,19205,1802,4350
338,677.0,51554,19504,1831,4438
339,679.0,51859,19252,1808,4413
340,681.0,51938,19389,1843,4401
341,683.0,52246,19155,1844,4449
342,685.0,52135,19221,1746,4537
343,687.0,52185,19363,1853,4388
344,689.0,51884,19632,1779,4412
345,691.0,52220,19228,1858,4398
346,693.0,52351,19758,1873,4410
347,695.0,52006,19357,1829,4466
348,697.0,51987,19141,1774,4391
349,699.0,52044,19305,1745,4415
350,701.0,51884,19362,1826,4406
351,703.0,51922,19343,1769,4442
352,705.0,52083,19219,1794,4511
353,707.0,52235,19275,1844,4434
354,709.0,51939,19472,1781,4316
355,711.0,51530,19520,1781,4350
356,713.0,51716,19345,1770,4359
357,715.0,52173,19307,1824,4420
358,717.0,51836,19346,1913,4386
359,719.0,51746,19342,1830,4333
360,721.0,52182,19448,1809,4434
361,723.0,52089,19393,1774,4442
362,725.0,52627,19333,1858,4472
363,727.0,52190,19165,1870,4457
364,729.0,52283,18976,1883,4511
365,731.0,52130,19284,1865,4424
366,733.0,52666,19577,1906,4392
367,735.0,52454,19438,1749,4387
368,737.0,52101,19358,1891,4405
369,739.0,51889,19543,1861,4510
370,741.0,52319,19396,1865,4449
371,743.0,51824,19383,1819,4489
372,745.0,51898,19369,1849,4378
373,747.0,51794,19308,1838,4394
374,749.0,51840,19611,1898,4402
375,751.0,52350,19417,1826,4443
376,753.0,52778,19638,1761,4313
377,755.0,52163,19390,1948,4396
378,757.0,52602,19635,1863,4358
379,759.0,52540,19660,1863,4439
380,761.0,52430,19620,1832,4346
381,763.0,52183,19405,1898,4438
382,765.0,52329,19545,1852,4530
383,767.0,51965,19494,1842,4385
384,769.0,51998,19354,1858,4387
385,771.0,51790,19424,1860,4328
386,773.0,51648,19428,1907,4289
387,775.0,51536,19269,1861,4442
388,777.0,52000,19323,1867,4449
389,779.0,51939,19418,1800,4416
390,781.0,52350,19329,1861,4440
391,783.0,51976,19438,1817,4426
392,785.0,51727,19339,1844,4421
393,787.0,51362,19504,1880,4404
394,789.0,51760,19271,1798,4343
395,791.0,51739,19562,1822,4363
396,793.0,51861,19283,1879,4562
397,795.0,52215,19343,1851,4370
398,797.0,51917,19461,1793,4271
399,799.0,52066,19517,1823,4335
400,801.0,51821,19523,1791,4327
401,803.0,51731,19366,1824,4401
402,805.0,52417,19593,1816,4465
403,807.0,52168,19583,1825,4501
404,809.0,52036,19452,1888,4446
405,811.0,52681,19632,1877,4341
406,813.0,52300,19398,1803,4367
407,815.0,51886,19253,1916,4360
408,817.0,52159,19595,1813,4481
409,819.0,52116,19364,1925,4320
410,821.0,51925,19044,1847,4346
411,823.0,52117,19491,1809,4332
412,825.0,52273,19326,1836,4395
413,827.0,51882,19350,1881,4296
414,829.0,52409,19411,1843,4426
415,831.0,52441,19522,1798,4421
416,833.0,52256,19505,1759,4320
417,835.0,52279,19649,1847,4476
418,837.0,52390,19598,1933,4293
419,839.0,52132,19638,1900,4279
420,841.0,52025,19492,1851,4280
421,843.0,52114,19589,1786,4410
422,845.0,52143,19679,1834,4423
423,847.0,52374,19476,1839,4461
424,849.0,52877,19794,1883,4474
425,851.0,51802,19628,1861,4466
426,853.0,52342,19388,1934,4358
427,855.0,52179,19616,1872,4378
428,857.0,52774,19612,1837,4476
429,859.0,52662,19650,1823,4505
430,861.0,52076,19543,1868,4421
431,863.0,52523,19220,1844,4343
432,865.0,52463,19622,1870,4423
433,867.0,52737,19585,1938,4275
434,869.0,52504,19803,1856,4382
435,871.0,52749,19480,1794,4445
436,873.0,52570,19685,1854,4459
437,875.0,52992,19770,1878,4480
438,877.0,52598,19252,1883,4535
439,879.0,52590,19668,1856,4409
440,881.0,52689,19399,1875,4490
441,883.0,52370,19623,1899,4437
442,885.0,52345,19630,1834,4433
443,887.0,52160,19617,1839,4422
444,889.0,52578,19460,1838,4375
445,891.0,52545,19370,1914,4449
446,893.0,52542,19546,1909,4398
447,895.0,52028,19533,1863,4498
448,897.0,51944,19635,1850,4307
449,899.0,52242,19365,1851,4417
450,901.0,52399,19746,1821,4252
451,903.0,52350,19721,1802,4456
452,905.0,52024,19588,1847,4211
453,907.0,52355,19613,1841,4320
454,909.0,52714,19622,1803,4288
455,911.0,52207,19410,1742,4373
456,913.0,52259,19674,1873,4426
457,915.0,52518,19030,1904,4396
458,917.0,52162,19376,1889,4445
459,919.0,52604,19491,1877,4427
460,921.0,52618,19594,1881,4414
461,923.0,53046,19660,1894,4372
462,925.0,52526,19883,1835,4369
463,927.0,52055,19421,1830,4283
464,929.0,52620,19602,1884,4418
465,931.0,52013,19349,1807,4349
466,933.0,52311,19815,1871,4450
467,935.0,52485,19609,1814,4314
468,937.0,52431,19574,1839,4353
469,939.0,52750,19911,1936,4334
470,941.0,52274,19982,1899,4377
471,943.0,52116,19635,1820,4357
472,945.0,52699,19168,1915,4373
473,947.0,51981,19611,1846,4490
474,949.0,52182,19448,1919,4405
475,951.0,52435,19580,1943,4481
476,953.0,52687,19589,1851,4488
477,955.0,52396,19323,1857,4422
478,957.0,52407,19298,1864,4298
479,959.0,52572,19685,1918,4512
480,961.0,52563,19546,1826,4413
481,963.0,52636,19602,1892,4463
482,965.0,52064,19654,1848,4351
483,967.0,52490,19616,1790,4441
484,969.0,53008,19594,1826,4293
485,971.0,52181,19507,1790,4292
486,973.0,52402,19445,1907,4440
487,975.0,52361,19710,1791,4470
488,977.0,52497,19420,1871,4417
489,979.0,52368,19507,1854,4492
490,981.0,52843,19573,1866,4341
491,983.0,52330,19768,1802,4488
492,985.0,52774,19804,1847,4426
493,987.0,53323,19738,1847,4458
494,989.0,52979,19889,1896,4425
495,991.0,52797,19934,1819,4484
496,993.0,53371,19849,1950,4533
497,995.0,53170,19761,1881,4438
498,997.0,53349,19917,1927,4555
499,999.0,53331,19785,1867,4374
500,1001.0,53080,19554,1861,4339
501,1003.0,53170,19887,1913,4350
502,1005.0,53060,19968,1918,4393
503,1007.0,53700,19958,2018,4364
504,1009.0,53627,20412,1884,4360
505,1011.0,53394,19799,1921,4545
506,1013.0,53596,19995,1935,4420
507,1015.0,53624,19939,1892,4476
508,1017.0,53751,20147,1975,4500
509,1019.0,53434,19727,1880,4540
510,1021.0,53626,19751,1946,4397
511,1023.0,53464,19606,1864,4378
512,1025.0,53156,19667,1912,4409
513,1027.0,53119,19812,1897,4493
514,1029.0,53385,19654,1955,4369
515,1031.0,53180,19812,1916,4553
516,1033.0,53474,19883,1950,4470
517,1035.0,53423,20086,1825,4478
518,1037.0,53602,20119,1930,4436
519,1039.0,53609,20105,1893,4457
520,1041.0,53404,20023,1944,4400
521,1043.0,53454,19662,1993,4470
522,1045.0,53657,20117,1976,4488
523,1047.0,53577,19959,1830,4470
524,1049.0,53922,19947,1939,4457
525,1051.0,54227,20108,1935,4401
526,1053.0,54177,19951,1896,4485
527,1055.0,54237,20116,1996,4451
528,1057.0,53644,20170,1973,4552
529,1059.0,53699,19923,1969,4505
530,1061.0,53479,20001,1869,4391
531,1063.0,54201,19890,1936,4508
532,1065.0,53500,19908,1937,4497
533,1067.0,53736,19915,1828,4436
534,1069.0,53743,20124,1924,4604
535,1071.0,53511,19912,1885,4367
536,1073.0,54304,19815,1949,4590
537,1075.0,53674,20024,1942,4369
538,1077.0,53943,20178,1930,4523
539,1079.0,53592,19924,1997,4537
540,1081.0,53352,19917,1949,4400
541,1083.0,53654,19847,1877,4402
542,1085.0,53424,20074,1965,4463
543,1087.0,53665,19751,1933,4477
544,1089.0,53585,20113,1910,4375
545,1091.0,53778,19894,1942,4400
546,1093.0,53444,20041,1942,4313
547,1095.0,54058,20124,1960,4370
548,1097.0,53613,20332,1943,4529
549,1099.0,53773,20006,1920,4540
550,1101.0,53440,19795,1939,4623
551,1103.0,54077,19935,2031,4283
552,1105.0,53951,19944,1952,4412
553,1107.0,54075,20033,2042,4401
554,1109.0,54455,20327,1960,4424
555,1111.0,54316,20248,1956,4497
556,1113.0,54230,20315,1923,4455
557,1115.0,54133,19987,1886,4559
558,1117.0,54252,20050,1985,4357
559,1119.0,53983,20237,1967,4393
560,1121.0,54212,20307,1945,4316
561,1123.0,54346,20216,1892,4523
562,1125.0,54065,20082,1937,4358
563,1127.0,54155,20142,1945,4403
564,1129.0,53822,19888,1947,4509
565,1131.0,53596,20157,1988,4426
566,1133.0,53863,20031,1979,4392
567,1135.0,53766,20188,1939,4413
568,1137.0,53923,20017,1948,4473
569,1139.0,53436,19937,1938,4435
570,1141.0,53569,19896,1906,4515
571,1143.0,53744,20266,1918,4435
572,1145.0,54065,20003,1920,4352
573,1147.0,54305,19939,1887,4501
574,1149.0,54341,20045,1943,4437
575,1151.0,54010,20251,1929,4309
576,1153.0,53658,19994,1864,4234
577,1155.0,54015,20118,1925,4433
578,1157.0,54172,20202,1929,4473
579,1159.0,54159,19929,1966,4366
580,1161.0,53607,19978,2020,4473
581,1163.0,53855,19902,1957,4320
582,1165.0,53665,19959,1948,4511
583,1167.0,53917,20176,1952,4498
584,1169.0,54228,20171,1990,4533
585,1171.0,54499,20133,1968,4511
586,1173.0,54416,20463,1925,4489
587,1175.0,53773,20459,1971,4362
588,1177.0,54020,20173,2014,4433
589,1179.0,54304,20245,1963,4412
590,1181.0,54494,20136,1977,4390
591,1183.0,54506,20268,2006,4415
592,1185.0,54309,20063,2004,4436
593,1187.0,54280,20423,1979,4368
594,1189.0,53662,20150,1935,4297
595,1191.0,53892,20281,1908,4414
596,1193.0,54022,20196,1976,4409
597,1195.0,53825,20188,1893,4459
598,1197.0,54325,20302,1954,4436
599,1199.0,53780,19947,1937,4451
600,1201.0,54398,20197,1989,4488
601,1203.0,54006,20062,1978,4423
602,1205.0,53566,19966,2042,4471
603,1207.0,53632,20176,2007,4364
604,1209.0,53597,19843,1981,4453
605,1211.0,53953,19993,1953,4366
606,1213.0,53708,20155,1868,4309
607,1215.0,53681,20220,1930,4376
608,1217.0,53884,19979,1896,4481
609,1219.0,54177,20016,1949,4445
610,1221.0,54014,19766,1972,4370
611,1223.0,54088,19976,1934,4359
612,1225.0,54005,20156,1982,4507
613,1227.0,53620,19815,1975,4443
614,1229.0,53925,20140,2085,4285
615,1231.0,53884,19923,1909,4407
616,1233.0,53834,19986,1932,4420
617,1235.0,53646,19825,1877,4446
618,1237.0,53500,20185,1908,4448
619,1239.0,53640,20101,1901,4357
620,1241.0,52842,19940,1956,4531
621,1243.0,53239,19726,1897,4472
622,1245.0,53061,20261,1895,4295
623,1247.0,53734,19892,1959,4428
624,1249.0,53702,19862,1849,4354
625,1251.0,53741,19789,1958,4393
626,1253.0,52933,20090,1913,4382
627,1255.0,53400,20080,1866,4608
628,1257.0,53214,19889,1857,4316
629,1259.0,53024,19788,1900,4411
630,1261.0,52657,19672,1856,4461
631,1263.0,53150,19677,1901,4406
632,1265.0,53117,19640,1900,4395
633,1267.0,52953,19993,1810,4539
634,1269.0,53117,19751,1932,4414
635,1271.0,52920,19594,1927,4347
636,1273.0,52489,19661,1928,4344
637,1275.0,52582,19809,1959,4395
638,1277.0,52916,19918,1878,4431
639,1279.0,52807,19680,1862,4530
640,1281.0,52792,19630,1886,4335
641,1283.0,53309,20048,1907,4467
642,1285.0,52897,19723,1922,4499
643,1287.0,53026,19797,1919,4303
644,1289.0,52978,19690,1901,4475
645,1291.0,52929,19687,2027,4351
646,1293.0,53174,19733,1891,4430
647,1295.0,52907,19860,1844,4381
648,1297.0,53334,19935,1932,4462
649,1299.0,52975,19580,2027,4301
650,1301.0,53008,19752,1921,4374
651,1303.0,52649,19802,1860,4460
652,1305.0,53206,19784,1888,4420
653,1307.0,52669,19841,1869,4289
654,1309.0,52505,19730,1827,4446
655,1311.0,53102,19828,1877,4527
656,1313.0,52929,19681,1830,4363
657,1315.0,52605,19741,1882,4450
658,1317.0,53095,19625,1846,4364
659,1319.0,52832,19721,1864,4387
660,1321.0,52858,19826,1811,4489
661,1323.0,52631,19511,1889,4370
662,1325.0,52391,19605,1863,4405
663,1327.0,52646,19511,1866,4353
664,1329.0,52373,19515,1764,4335
665,1331.0,52653,19764,1825,4473
666,1333.0,52494,19630,1869,4477
667,1335.0,52570,19443,1840,4360
668,1337.0,52297,19663,1913,4483
669,1339.0,52194,19531,1869,4377
670,1341.0,52530,19517,1826,4370
671,1343.0,52483,19615,1804,4354
672,1345.0,52259,19620,1868,4405
673,1347.0,52252,19314,1890,4404
674,1349.0,52308,19748,1874,4353
675,1351.0,52402,19561,1875,4293
676,1353.0,52251,19404,1834,4462
677,1355.0,52634,19631,1796,4359
678,1357.0,52165,19601,1770,4376
679,1359.0,52416,19408,1878,4394
680,1361.0,52115,19623,1811,4464
681,1363.0,52122,19538,1882,4316
682,1365.0,52142,19163,1859,4419
683,1367.0,51780,19341,1741,4342
684,1369.0,51937,19448,1852,4326
685,1371.0,51905,19232,1824,4382
686,1373.0,51598,19285,1856,4388
687,1375.0,51700,19333,1796,4363
688,1377.0,51502,19199,1807,4422
689,1379.0,51407,19278,1728,4331
690,1381.0,51075,19153,1771,4443
691,1383.0,51105,18835,1781,4326
692,1385.0,50895,18872,1703,4381
693,1387.0,50457,19070,1786,4362
694,1389.0,51221,18799,1732,4406
695,1391.0,50621,18865,1727,4373
696,1393.0,50960,19000,1729,4393
697,1395.0,50653,18951,1728,4469
698,1397.0,50724,19088,1679,4357
699,1399.0,50611,18832,1794,4329
700,1401.0,51011,18843,1765,4366
701,1403.0,50899,19257,1749,4301
702,1405.0,51100,19084,1720,4339
703,1407.0,51397,19101,1815,4387
704,1409.0,51146,19252,1785,4395
705,1411.0,51619,19276,1810,4246
706,1413.0,51573,19070,1691,4312
707,1415.0,50975,19134,1844,4393
708,1417.0,51051,19447,1820,4382
709,1419.0,51566,19431,1799,4445
710,1421.0,51629,19105,1864,4298
711,1423.0,51177,19390,1790,4365
712,1425.0,51559,19263,1873,4517
713,1427.0,51647,19265,1789,4466
714,1429.0,51875,19234,1821,4455
715,1431.0,51475,19347,1802,4522
716,1433.0,51848,19429,1978,4452
717,1435.0,51715,19662,1866,4374
718,1437.0,52181,19352,1829,4413
719,1439.0,51805,19266,1820,4434
720,1441.0,52213,19525,1818,4437
721,1443.0,51854,19308,1761,4449
722,1445.0,51794,19134,1800,4313
723,1447.0,51940,19328,1797,4305
724,1449.0,52111,18993,1798,4394
725,1451.0,51866,19581,1869,4387
726,1453.0,52092,19515,1834,4399
727,1455.0,52420,19393,1825,4496
728,1457.0,52023,19470,1811,4424
729,1459.0,51979,19368,1840,4443
730,1461.0,51857,19104,1793,4428
731,1463.0,52187,19449,1857,4527
732,1465.0,52275,19399,1903,4412
733,1467.0,51837,19509,1783,4415
734,1469.0,52182,19371,1835,4427
735,1471.0,51901,19692,1789,4494
736,1473.0,51969,19504,1748,4477
737,1475.0,51590,19701,1773,4416
738,1477.0,51910,19570,1804,4462
739,1479.0,52320,19457,1835,4350
740,1481.0,52464,19438,1856,4427
741,1483.0,52300,19417,1801,4330
742,1485.0,52324,19470,1908,4391
743,1487.0,52646,19514,1880,4412
744,1489.0,52475,19387,1861,4500
745,1491.0,52812,19835,1908,4363
746,1493.0,52034,19623,1867,4487
747,1495.0,52542,19491,1851,4380
748,1497.0,52313,19736,1833,4473
749,1499.0,52516,19662,1862,4321
750,1501.0,52103,19494,1856,4322
751,1503.0,52133,19437,1841,4348
752,1505.0,52031,19610,1795,4439
753,1507.0,52131,19536,1819,4306
754,1509.0,51973,19448,1787,4503
755,1511.0,52723,19786,1892,4378
756,1513.0,52384,19526,1806,4387
757,1515.0,52322,19413,1778,4451
758,1517.0,52430,19678,1807,4522
759,1519.0,52583,19536,1932,4415
