,time_histo_el_s,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
222,444.0,461868,253727,3143,718773,719338,3886,785992,514774,4037,632104,3680,3082
223,446.0,460241,251818,2950,717382,717869,3893,784658,513320,4119,633642,3579,3133
224,448.0,461770,253401,3072,718155,718752,3989,784796,513065,4062,634581,3492,2987
225,450.0,460871,252563,3017,716598,717197,3962,786339,514891,4045,633959,3617,3016
226,452.0,461134,253231,3066,718023,718532,3866,784276,513142,4162,633818,3629,3085
227,454.0,460308,252769,3104,718119,718712,3822,783102,512666,4114,631327,3605,3138
228,456.0,459735,252957,3073,718369,718935,3859,781995,512543,4049,630146,3641,3143
229,458.0,459878,253526,3061,718644,719177,3873,782537,513643,4125,628349,3623,3062
230,460.0,460562,253683,2934,718930,719494,3813,781991,512763,4139,628543,3567,3038
231,462.0,460237,253616,3120,717859,718429,3951,780868,511495,4087,631057,3548,3013
232,464.0,459768,252514,3108,716782,717335,3930,781327,510892,4011,628942,3536,3041
233,466.0,460122,253437,2943,716595,717150,3976,781693,512687,4057,628630,3540,3040
234,468.0,460688,253305,3112,718298,718797,3895,783815,514021,4089,628849,3694,3133
235,470.0,459003,252562,3190,720409,720982,3899,784194,514292,4009,628670,3625,3229
236,472.0,459909,253714,3074,721016,721516,3916,785561,515384,4068,630783,3570,3077
237,474.0,459631,253471,3111,720989,721460,3761,783944,514686,4147,628593,3664,3188
238,476.0,460575,253825,3072,720249,720723,3885,783398,513983,4127,627929,3539,3068
239,478.0,458938,253189,3118,718033,718483,3831,780669,513396,4063,628667,3656,3190
240,480.0,458127,252749,3158,715204,715868,3937,780033,512376,4153,627975,3693,3115
241,482.0,460146,253108,3100,716626,717090,3874,779977,511092,4258,629028,3659,3148
242,484.0,458018,251987,3056,714654,715206,3851,780035,511329,4082,628569,3629,3127
243,486.0,458063,251422,3089,712673,713219,3976,779381,510317,4187,628851,3519,3032
244,488.0,457174,250887,2998,712363,712828,3760,776547,509057,4185,629179,3635,3070
245,490.0,458978,252443,3164,714698,715201,3990,778983,510544,4143,628328,3625,3112
246,492.0,459422,252495,3148,715838,716239,3724,781599,512160,4157,628576,3576,3161
247,494.0,459435,253856,3078,718182,718715,3875,780493,512282,4105,626739,3631,3167
248,496.0,458811,253421,3058,719549,720260,3987,782270,514123,4109,626083,3741,3171
249,498.0,458404,252920,3066,718073,718717,3952,779381,512041,4070,625909,3619,3140
250,500.0,458373,253011,3165,716413,717033,3823,780317,513026,4153,626438,3547,3053
251,502.0,458672,253291,3167,718166,718655,3772,780894,512727,4144,627323,3641,3059
252,504.0,457878,252141,3073,717034,717466,3918,779913,510812,4211,628455,3530,3072
253,506.0,458665,251943,3105,717235,717867,3959,781816,512596,4175,630361,3696,3217
254,508.0,459350,252142,3055,714988,715535,3870,780677,510753,4060,630938,3566,3123
255,510.0,457573,250830,3123,712560,713054,3807,779675,510510,3982,628450,3617,3095
256,512.0,457302,250763,3056,712840,713480,3991,779275,509686,4131,630001,3587,3094
257,514.0,458222,250609,3015,711723,712252,3873,780151,509384,4053,632143,3527,3081
258,516.0,459189,251937,3151,713369,713986,3890,780494,509943,4150,631220,3627,3117
259,518.0,462010,252999,3040,717864,718432,3917,785498,512342,4049,635233,3598,2991
260,520.0,461517,252542,3097,714913,715481,3872,784835,512109,4155,637254,3698,3111
261,522.0,461153,252229,3104,716318,716803,3833,784668,511744,4104,636788,3596,3117
262,524.0,462756,253412,3050,718597,719143,3881,786432,514534,4069,635912,3587,3105
263,526.0,464582,255123,3167,721379,721843,3897,791457,517356,4231,638633,3527,3151
264,528.0,463661,253603,3089,721083,721599,3919,791693,517500,3992,638629,3664,3176
265,530.0,463868,254857,3143,720614,721140,3923,787838,515127,4110,639166,3548,3059
266,532.0,461976,253327,3063,719361,719890,3973,790919,517155,4108,636725,3631,3034
267,534.0,461964,254011,3076,722157,722675,3934,788283,516120,4161,635265,3618,3055
268,536.0,462041,253642,3084,720285,720865,3942,787234,515509,4117,634727,3700,3085
269,538.0,463747,255506,3087,722905,723477,3854,791533,518377,4139,634967,3547,3165
270,540.0,462344,254706,3084,724484,724964,3907,790624,518780,4122,634575,3625,3119
271,542.0,462080,254165,3066,723660,724200,3815,788976,517229,4051,633435,3577,3167
272,544.0,460821,253517,3079,720894,721471,3878,787459,517264,4144,630970,3684,3213
273,546.0,458980,253550,3107,719779,720303,3874,784116,514983,4199,627834,3693,3136
274,548.0,460160,253764,3185,720340,720899,3901,784343,515216,4252,627639,3580,3158
275,550.0,460620,253987,3200,721302,721855,3851,785370,515038,4264,630583,3692,3171
276,552.0,458849,252346,3088,717959,718459,3827,783362,513518,4110,628210,3639,3127
277,554.0,459756,253452,3113,720985,721524,3907,787332,516365,4142,629906,3642,3135
278,556.0,461133,253612,3017,718229,718767,3913,786000,514509,4188,631484,3667,3198
279,558.0,460133,252606,3051,717094,717570,3919,785087,512974,3984,632831,3721,3101
280,560.0,461232,252296,3102,716824,717344,3781,786020,513531,4175,633412,3688,3159
281,562.0,461891,252591,3110,717464,718095,3972,787767,513948,4066,637986,3620,3083
282,564.0,460815,252208,3005,717736,718323,3864,786683,513597,4171,635226,3530,2999
283,566.0,461167,253044,3141,719413,719878,3860,785838,513393,4035,634655,3568,3042
284,568.0,460230,252897,3160,717829,718334,3850,786620,513907,4091,633874,3660,3188
285,570.0,459137,252312,3113,718154,718688,3842,783575,512683,4029,631275,3571,3155
286,572.0,458512,251864,2953,716273,716887,3664,781751,512044,3976,629830,3569,3047
287,574.0,457717,251465,3076,714550,715118,3763,781839,511706,4203,629582,3637,3072
288,576.0,457624,251380,2964,716415,717013,3690,782822,512500,3955,630588,3634,3116
289,578.0,458174,251380,3128,716759,717249,3846,781380,511946,4058,629420,3622,3131
290,580.0,458567,251993,2991,716031,716500,3813,780434,511024,4112,629072,3636,3071
291,582.0,458677,251569,3080,715863,716406,3855,781190,510747,4150,630657,3606,3132
292,584.0,458574,250856,3098,714346,714863,3717,781513,510562,4069,634379,3585,3046
293,586.0,458321,250072,1343,713050,713595,1794,778878,508396,2142,630453,2264,1728
294,588.0,455514,248135,840,710531,711033,1272,777166,506451,1579,629422,1920,1399
295,590.0,454387,248266,893,709427,709981,1343,775059,505055,1591,629086,1866,1434
296,592.0,454929,248570,920,707054,707592,1250,775366,506955,1585,627991,1921,1365
297,594.0,454741,247839,855,708490,709039,1287,773578,506039,1613,626493,1841,1333
298,596.0,455823,248800,920,710451,710982,1240,776444,507389,1620,626688,1878,1404
299,598.0,456871,249865,880,712086,712607,1249,777914,508742,1622,628457,1861,1376
300,600.0,457574,250593,870,712381,712939,1297,779638,508778,1619,631409,1872,1346
301,602.0,375290,181075,736,584236,583576,1055,639680,399415,1272,517556,1743,1166
302,604.0,455460,217827,860,709493,708618,1201,776018,482022,1463,629858,2022,1433
303,606.0,455089,217396,861,707140,706298,1181,775259,481048,1451,629268,1890,1360
304,608.0,457915,218664,847,708204,707266,1109,775566,481658,1456,632478,1964,1420
305,610.0,454842,216922,792,704327,703446,1126,775502,480937,1486,631223,1875,1372
306,612.0,454837,216044,879,702974,701985,1183,772374,478453,1491,632652,1872,1429
307,614.0,453094,215342,870,701447,700527,1088,772570,478470,1384,630166,1884,1344
308,616.0,454776,216925,901,703389,702517,1089,770535,477480,1421,631542,1820,1310
309,618.0,453422,215835,869,701484,700647,1109,771306,478344,1474,630266,1949,1481
310,620.0,453543,216471,907,705240,704298,1087,771718,478740,1465,629921,1917,1400
311,622.0,454921,217472,911,708122,707173,1131,774171,481012,1459,630186,1870,1346
312,624.0,454385,217002,900,707821,706860,1094,774266,480786,1568,629153,1904,1389
313,626.0,454976,217469,857,707310,706384,1128,774189,479956,1393,630383,1885,1406
314,628.0,456547,218438,917,707720,706816,1080,777974,483301,1487,631111,1821,1379
315,630.0,454096,216843,909,709021,708102,1161,777280,483371,1509,629388,1890,1437
316,632.0,456310,218283,792,711629,710754,1175,778306,484299,1461,630071,1907,1400
317,634.0,456708,218216,954,710946,710046,1180,777327,484041,1382,629821,1955,1461
318,636.0,455501,218727,876,710454,709538,1112,777903,483428,1432,630564,1901,1418
319,638.0,456018,218373,886,710687,709744,1184,776930,483432,1471,632327,1944,1414
320,640.0,456340,218136,850,710220,709371,1170,779720,484475,1475,630893,1898,1395
321,642.0,453979,216683,867,709246,708325,1102,776270,482560,1451,629545,1850,1365
322,644.0,453378,217585,896,709603,708727,1187,775754,482133,1376,629578,1945,1457
323,646.0,455050,217882,859,710270,709402,1188,775640,482584,1503,627592,1891,1393
324,648.0,454191,216338,929,703951,702999,1113,771782,479650,1387,627972,1873,1476
325,650.0,452303,215700,858,704564,703645,1108,771144,479772,1386,627122,1890,1321
326,652.0,453636,216745,787,705529,704683,1167,773590,481584,1420,630602,1894,1310
327,654.0,453912,216539,876,704397,703570,1133,774796,480254,1454,629835,1926,1451
328,656.0,455584,217916,870,708340,707450,1152,775403,481782,1441,629400,1870,1363
329,658.0,456790,219130,869,711525,710672,1171,777377,484792,1452,629942,1857,1384
330,660.0,455782,218542,835,707074,706259,1221,775965,482780,1534,630784,1836,1367
331,662.0,454287,217796,863,708138,707319,1156,775232,481859,1509,629987,1900,1387
