delay_(ps),counts_per_90_min
0,222.8738057864002
240,223.63790411804635
640,216.71976080388302
720,191.02365919259893
800,207.73967071044055
840,210.6169362260566
880,172.5219439088528
920,174.229971866304
960,160.71153903711
1000,175.61892735432357
1040,179.09442718370403
1120,215.3731742149957
1200,215.7929402020715
1600,231.30902345287993
