,time_histo_el_s,ch0,ch1,ch2,ch3
226,452.0,277,22,23,1
227,454.0,270,15,25,2
228,456.0,265,10,23,1
229,458.0,268,11,22,1
230,460.0,260,10,22,2
231,462.0,272,14,21,0
232,464.0,279,11,26,0
233,466.0,247,15,14,0
234,468.0,243,14,18,0
235,470.0,255,8,25,1
236,472.0,267,15,25,1
237,474.0,263,19,22,1
238,476.0,244,13,12,1
239,478.0,251,21,17,0
240,480.0,267,9,24,1
241,482.0,220,11,13,0
242,484.0,234,17,20,1
243,486.0,281,15,22,2
244,488.0,239,12,18,0
245,490.0,238,9,19,1
246,492.0,241,11,18,0
247,494.0,260,13,26,0
248,496.0,266,19,19,0
249,498.0,242,10,23,1
250,500.0,254,11,18,0
251,502.0,254,16,21,1
252,504.0,260,11,13,0
253,506.0,230,12,16,1
254,508.0,251,12,19,0
255,510.0,263,23,14,0
256,512.0,247,16,24,1
257,514.0,278,14,26,1
258,516.0,298,16,24,1
259,518.0,250,11,29,0
260,520.0,252,17,13,0
261,522.0,250,12,21,1
262,524.0,250,9,25,0
263,526.0,240,13,23,0
264,528.0,261,13,18,0
265,530.0,257,14,22,0
266,532.0,249,16,19,0
267,534.0,260,25,27,2
268,536.0,295,22,20,0
269,538.0,255,18,27,0
270,540.0,280,15,20,1
271,542.0,218,9,18,0
272,544.0,244,13,20,0
273,546.0,240,12,18,0
274,548.0,225,7,21,0
275,550.0,275,7,16,1
276,552.0,262,13,22,1
277,554.0,259,13,22,0
278,556.0,241,18,15,0
279,558.0,277,16,19,1
280,560.0,235,7,18,1
281,562.0,259,15,21,1
282,565.0,245,14,24,0
283,567.0,231,12,13,0
284,569.0,279,14,24,1
285,571.0,237,14,23,2
286,573.0,235,8,23,2
287,575.0,251,14,19,0
288,577.0,237,19,14,1
289,579.0,230,14,17,1
290,581.0,267,18,30,0
291,583.0,240,10,29,1
292,585.0,259,20,31,1
293,587.0,241,20,15,1
294,589.0,224,17,14,0
295,591.0,255,7,24,0
296,593.0,250,21,23,1
297,595.0,218,8,24,2
298,597.0,241,11,20,1
299,599.0,249,13,24,1
300,601.0,260,14,22,0
301,603.0,201,6,15,0
302,605.0,224,20,15,0
303,607.0,245,18,32,0
304,609.0,233,12,18,0
305,611.0,234,9,21,0
306,613.0,237,14,14,0
307,615.0,247,18,25,0
308,617.0,235,11,22,0
309,619.0,253,13,22,0
310,621.0,224,12,18,1
311,623.0,232,13,18,0
312,625.0,218,7,9,0
313,627.0,216,14,19,1
314,629.0,264,14,29,1
315,631.0,229,13,17,0
316,633.0,222,14,19,1
317,635.0,237,8,24,1
318,637.0,236,15,23,0
319,639.0,245,9,21,0
320,641.0,222,11,15,0
321,643.0,240,19,24,0
322,645.0,253,16,14,0
323,647.0,230,14,11,1
324,649.0,257,11,24,1
325,651.0,259,10,24,0
326,653.0,223,7,16,0
327,655.0,222,12,17,0
328,657.0,221,11,13,0
329,659.0,264,11,31,0
330,661.0,254,17,22,0
331,663.0,197,10,18,1
332,665.0,218,16,11,0
333,667.0,238,9,24,1
334,669.0,229,22,22,2
335,671.0,244,15,14,0
336,673.0,219,11,20,0
337,675.0,243,20,17,2
338,677.0,267,12,18,0
339,679.0,248,12,31,1
340,681.0,240,13,18,0
341,683.0,249,17,25,0
342,685.0,272,15,21,0
343,687.0,249,11,17,0
344,689.0,261,12,23,0
345,691.0,217,19,14,0
346,693.0,227,9,20,0
347,695.0,217,7,26,0
348,697.0,232,9,13,0
349,699.0,277,14,23,1
350,701.0,218,9,19,0
351,703.0,233,12,21,0
352,705.0,246,16,17,0
353,707.0,229,5,25,0
354,709.0,243,14,22,0
355,711.0,241,7,16,0
356,713.0,246,14,21,0
357,715.0,235,7,18,0
358,717.0,264,6,20,0
359,719.0,224,9,17,1
360,721.0,225,16,15,1
361,723.0,203,16,23,1
362,725.0,255,15,16,1
363,727.0,227,14,13,0
364,729.0,283,14,24,0
365,731.0,248,15,23,0
366,733.0,248,10,16,0
367,735.0,212,13,10,0
368,737.0,252,14,13,0
369,739.0,242,16,15,0
370,741.0,270,13,19,0
371,743.0,281,14,22,0
372,745.0,234,14,12,1
373,747.0,270,17,23,0
374,749.0,253,21,21,0
375,751.0,253,7,24,0
376,753.0,235,15,17,0
377,755.0,236,15,16,0
378,757.0,277,16,26,2
379,759.0,261,11,23,2
380,761.0,264,15,22,0
381,763.0,250,14,17,2
382,765.0,235,13,17,2
383,767.0,285,15,23,1
384,769.0,221,15,12,0
385,771.0,257,10,24,0
386,773.0,263,15,17,0
387,775.0,245,20,19,1
388,777.0,270,12,29,0
389,779.0,255,13,29,1
390,781.0,259,6,17,0
391,783.0,212,14,20,1
392,785.0,263,15,24,0
393,787.0,279,20,22,2
394,789.0,235,13,14,1
395,791.0,256,12,29,0
396,793.0,248,22,25,0
397,795.0,263,9,26,1
398,797.0,243,13,22,0
399,799.0,239,18,15,0
400,801.0,265,19,18,0
401,803.0,253,12,19,0
402,805.0,285,16,25,1
