,time_histo_el_s,ch0,ch1,ch2,ch3
0,0.0,1154,63,79,4
1,2.0,1558,66,97,2
2,4.0,1572,78,97,0
3,6.0,1512,73,90,2
4,8.0,1491,99,89,4
5,10.0,1557,66,83,0
6,12.0,1493,71,89,1
7,14.0,1514,88,101,1
8,16.0,1512,86,91,1
9,18.0,1442,72,80,3
10,20.0,1506,77,92,3
11,22.0,1541,89,94,1
12,24.0,1468,66,79,2
13,26.0,1526,79,78,3
14,28.0,1469,87,83,0
15,30.0,1457,79,85,1
16,32.0,1578,85,95,4
17,34.0,1472,76,94,2
18,36.0,1543,73,78,3
19,38.0,1569,83,97,2
20,40.0,1498,68,84,2
21,42.0,1472,75,80,5
22,44.0,1531,73,85,3
23,46.0,1569,82,94,4
24,48.0,1464,83,94,0
25,50.0,1460,61,89,1
26,52.0,1550,81,89,2
27,54.0,1530,74,88,1
28,56.0,1455,101,87,3
29,58.0,1508,93,85,2
30,60.0,1578,89,92,0
31,62.0,1474,89,103,4
32,64.0,1517,65,71,2
33,66.0,1572,78,84,2
34,68.0,1517,85,97,4
35,70.0,1505,105,69,2
36,72.0,1530,86,93,3
37,74.0,1556,72,89,3
38,76.0,1555,77,94,4
39,78.0,1577,72,91,2
40,80.0,1543,73,84,2
41,82.0,1533,80,103,6
42,84.0,1572,91,88,3
43,86.0,1530,79,83,2
44,88.0,1489,78,75,0
45,90.0,1549,69,94,1
46,92.0,1551,89,87,3
47,94.0,1551,100,87,2
48,96.0,1473,84,77,3
49,98.0,1589,78,103,0
50,100.0,1577,76,89,3
51,102.0,1569,70,84,2
52,104.0,1617,73,110,0
53,106.0,1513,76,85,2
54,108.0,1553,91,95,7
55,110.0,1481,72,75,0
56,112.0,1536,90,84,2
57,114.0,1569,72,103,2
58,116.0,1491,83,84,2
59,118.0,1543,78,91,1
60,120.0,1491,69,95,4
61,122.0,1519,75,71,1
62,124.0,1520,95,86,1
63,126.0,1516,69,93,4
64,128.0,1533,77,86,2
65,130.0,1457,83,73,3
66,132.0,1516,70,96,1
67,134.0,1460,73,92,0
68,136.0,1521,88,84,0
69,138.0,1436,88,70,5
70,140.0,1492,68,103,0
71,142.0,1506,101,84,0
72,144.0,1531,88,84,5
73,146.0,1431,55,71,1
74,148.0,1543,85,84,1
75,150.0,1491,83,94,2
76,152.0,1496,66,81,1
77,154.0,1570,61,93,2
78,156.0,1543,76,93,3
79,158.0,1494,92,97,2
80,160.0,1472,75,88,1
81,162.0,1558,90,90,1
82,164.0,1547,84,102,0
83,166.0,1547,84,75,2
84,168.0,1515,56,104,4
85,170.0,1513,72,105,2
86,172.0,1550,84,104,2
87,174.0,1496,85,93,3
88,176.0,1490,99,85,2
89,178.0,1514,81,100,3
90,180.0,1432,107,69,4
91,182.0,1557,106,89,0
92,184.0,1494,76,83,2
93,186.0,1433,81,85,3
94,188.0,1526,84,78,1
95,190.0,1509,76,79,2
96,192.0,1481,70,95,4
97,194.0,1515,73,97,2
98,196.0,1462,72,85,2
99,198.0,1534,93,83,2
100,200.0,1571,95,96,3
101,202.0,1462,67,78,3
102,204.0,1446,76,88,1
103,206.0,1530,80,102,1
104,208.0,1478,88,102,2
105,210.0,1588,70,84,3
106,212.0,1496,79,88,3
107,214.0,1542,79,73,5
108,216.0,1527,81,97,1
109,218.0,1476,78,92,3
110,220.0,1549,90,90,3
111,222.0,1464,69,80,0
112,224.0,1417,83,90,4
113,226.0,1556,93,80,3
114,228.0,1499,77,102,1
115,230.0,1546,103,76,2
116,232.0,1584,93,80,0
117,234.0,1488,85,89,1
118,236.0,1556,93,83,2
119,238.0,1511,83,97,4
120,240.0,1514,83,95,1
121,242.0,1544,80,88,1
122,244.0,1511,82,77,1
123,246.0,1456,74,97,2
124,248.0,1520,84,93,2
125,250.0,1456,68,90,1
126,252.0,1507,83,91,0
127,254.0,1429,90,77,3
128,256.0,1521,79,79,2
129,258.0,1549,90,94,2
130,260.0,1545,85,67,1
131,262.0,1478,64,89,2
132,264.0,1456,71,86,4
133,266.0,1461,84,95,5
134,268.0,1530,78,84,0
135,270.0,1500,77,86,3
136,272.0,1492,79,80,2
137,274.0,1501,76,95,3
138,276.0,1503,90,89,1
139,278.0,1464,72,91,2
140,280.0,1529,80,81,4
141,282.0,1515,82,86,3
142,284.0,1534,84,83,1
143,286.0,1541,86,93,0
144,288.0,1478,90,77,2
145,290.0,1462,66,93,3
146,292.0,1577,93,88,3
147,294.0,1509,100,87,4
148,296.0,1564,74,96,1
149,298.0,1491,92,85,1
150,300.0,1221,58,76,0
151,302.0,1520,93,96,3
152,304.0,1506,70,81,2
153,306.0,1462,83,87,5
154,308.0,1458,69,86,4
155,310.0,1499,69,97,2
156,312.0,1594,83,89,4
157,314.0,1599,88,95,2
158,316.0,1607,90,85,2
159,318.0,1579,93,70,1
160,320.0,1506,76,85,0
161,322.0,1578,96,86,2
162,324.0,1598,94,101,1
163,326.0,1548,89,87,4
164,328.0,1553,76,99,4
165,330.0,1541,78,97,2
166,332.0,1469,80,92,3
167,334.0,1524,75,72,3
168,336.0,1463,72,83,2
169,338.0,1499,93,95,3
170,340.0,1529,93,93,1
171,342.0,1538,82,95,3
172,344.0,1538,82,103,2
173,346.0,1459,75,79,3
174,348.0,1545,87,89,1
175,350.0,1523,72,83,2
176,352.0,1482,85,85,4
177,354.0,1532,84,92,4
178,356.0,1545,81,90,1
179,358.0,1589,82,86,2
180,360.0,1570,71,88,2
181,362.0,1501,88,78,1
182,364.0,1500,73,93,6
183,366.0,1535,86,86,5
184,368.0,1497,80,90,2
185,370.0,1470,77,102,3
186,372.0,1544,76,85,4
187,374.0,1506,79,94,0
188,376.0,1511,55,91,1
189,379.0,1518,80,89,2
190,381.0,1515,86,87,2
191,383.0,1541,78,98,1
192,385.0,1495,71,83,2
193,387.0,1482,78,77,3
194,389.0,1531,89,74,2
195,391.0,1522,89,97,4
196,393.0,1559,73,89,2
197,395.0,1464,72,79,0
198,397.0,1503,74,83,1
199,399.0,1473,70,103,4
200,401.0,1434,67,99,2
201,403.0,1583,79,89,4
202,405.0,1522,80,87,0
203,407.0,1479,72,84,0
204,409.0,1469,67,81,2
205,411.0,1551,85,94,3
206,413.0,1480,61,84,1
207,415.0,1478,89,93,5
208,417.0,1552,92,93,3
209,419.0,1520,77,82,0
210,421.0,1435,68,85,1
211,423.0,1503,70,108,4
212,425.0,1471,90,83,3
213,427.0,1447,72,76,2
214,429.0,1522,81,78,2
215,431.0,1463,72,88,4
216,433.0,1526,86,90,5
217,435.0,1497,64,88,0
218,437.0,1570,93,97,3
219,439.0,1402,79,76,2
220,441.0,1506,92,87,3
221,443.0,1555,75,78,4
222,445.0,1530,83,84,3
223,447.0,1441,73,79,0
224,449.0,1530,74,95,1
225,451.0,1458,82,88,6
226,453.0,1524,74,104,0
227,455.0,1507,77,91,0
228,457.0,1413,71,87,0
229,459.0,1561,76,91,2
230,461.0,1484,69,85,2
231,463.0,1479,60,77,2
232,465.0,1516,98,94,3
233,467.0,1594,81,85,0
234,469.0,1521,86,95,4
235,471.0,1465,85,86,3
236,473.0,1533,85,96,2
237,475.0,1527,74,104,1
238,477.0,1460,69,86,4
239,479.0,1557,90,105,4
240,481.0,1547,80,89,1
241,483.0,1455,75,75,2
242,485.0,1482,80,79,5
243,487.0,1575,85,88,2
244,489.0,1485,61,79,1
245,491.0,1449,80,89,4
246,493.0,1484,78,106,1
247,495.0,1468,78,84,6
248,497.0,1547,73,80,2
249,499.0,1493,85,91,2
250,501.0,1442,73,81,2
251,503.0,1539,65,82,2
252,505.0,1469,87,73,2
253,507.0,1447,65,86,0
254,509.0,1432,64,82,1
255,511.0,1500,87,73,1
256,513.0,1504,86,87,1
257,515.0,1542,81,95,2
258,517.0,1567,91,89,2
259,519.0,1498,71,106,4
260,521.0,1562,92,80,3
261,523.0,1596,84,86,2
262,525.0,1527,90,83,2
263,527.0,1494,84,100,3
264,529.0,1540,79,93,2
265,531.0,1610,80,96,1
266,533.0,1540,75,84,2
267,535.0,1629,98,98,3
268,537.0,1576,76,89,4
269,539.0,1563,78,94,3
270,541.0,1563,89,77,1
271,543.0,1583,95,72,3
272,545.0,1584,104,91,5
273,547.0,1591,76,89,1
274,549.0,1614,85,110,4
275,551.0,1691,77,104,2
276,553.0,1567,68,95,1
277,555.0,1627,126,76,6
278,557.0,1607,89,100,3
279,559.0,1606,76,97,2
280,561.0,1637,84,87,0
281,563.0,1593,88,82,2
282,565.0,1691,94,86,1
283,567.0,1660,85,89,3
284,569.0,1548,78,83,2
285,571.0,1591,80,95,4
286,573.0,1597,86,73,2
287,575.0,1565,80,93,2
288,577.0,1568,84,77,1
289,579.0,1605,85,93,2
290,581.0,1601,85,85,3
291,583.0,1607,68,97,2
292,585.0,1573,92,98,4
293,587.0,1514,70,80,5
294,589.0,1543,83,102,5
295,591.0,1620,103,81,1
296,593.0,1589,88,91,6
297,595.0,1455,79,91,1
298,597.0,1483,81,69,2
299,599.0,1491,88,83,0
300,601.0,1188,63,64,1
301,603.0,1506,75,87,5
302,605.0,1459,69,83,2
303,607.0,1556,89,85,3
304,609.0,1506,88,87,3
305,611.0,1463,66,84,4
306,613.0,1453,74,83,1
307,615.0,1503,77,96,2
308,617.0,1518,74,95,2
309,619.0,1573,80,74,1
310,621.0,1462,72,93,3
311,623.0,1489,72,84,0
312,625.0,1541,83,92,2
313,627.0,1586,86,87,4
314,629.0,1551,81,86,0
315,631.0,1552,85,99,6
316,633.0,1509,90,103,3
317,635.0,1566,95,97,5
318,637.0,1505,79,81,4
319,639.0,1571,75,80,1
320,641.0,1536,88,88,2
321,643.0,1635,99,96,3
322,645.0,1560,78,89,1
323,647.0,1665,91,83,0
324,649.0,1539,86,88,0
325,651.0,1590,80,81,2
326,653.0,1555,85,78,5
327,655.0,1495,84,102,4
328,657.0,1523,70,85,2
329,659.0,1502,85,89,1
330,661.0,1513,80,104,2
331,663.0,1444,81,74,3
332,665.0,1539,93,89,4
333,667.0,1445,79,78,1
334,669.0,1429,72,72,3
335,671.0,1488,73,101,5
336,673.0,1457,64,80,4
337,675.0,1439,78,87,2
338,677.0,1549,73,103,2
339,679.0,1547,78,92,1
340,681.0,1638,95,107,1
341,683.0,1593,71,106,1
342,685.0,1654,94,98,2
343,687.0,1493,75,89,6
344,689.0,1573,85,93,3
345,691.0,1558,87,77,3
346,693.0,1528,73,86,0
347,695.0,1438,91,86,1
348,697.0,1536,71,113,1
349,699.0,1517,97,100,1
350,701.0,1467,82,87,5
351,703.0,1491,85,86,2
352,705.0,1459,81,90,2
353,707.0,1497,80,71,0
354,709.0,1442,73,87,1
355,711.0,1547,83,94,3
356,713.0,1524,76,89,2
357,715.0,1577,88,103,5
358,717.0,1529,93,82,4
359,719.0,1504,87,100,3
360,721.0,1597,81,97,0
361,723.0,1574,87,89,1
362,725.0,1657,102,111,2
363,727.0,1637,109,114,2
364,729.0,1634,107,100,2
365,731.0,1570,86,79,6
366,733.0,1694,91,87,4
367,735.0,1596,74,92,2
368,737.0,1494,103,100,4
369,739.0,1614,72,91,2
370,741.0,1586,77,87,1
371,743.0,1559,96,102,1
372,745.0,1599,70,90,1
373,747.0,1451,64,71,2
374,749.0,1577,70,99,5
375,751.0,1430,71,87,0
376,753.0,1507,89,93,5
377,755.0,1449,54,83,2
378,757.0,1520,76,93,4
379,759.0,1512,80,96,2
380,761.0,1534,90,87,2
381,763.0,1526,79,94,2
382,765.0,1484,73,90,2
383,767.0,1526,55,87,1
384,769.0,1586,83,82,1
385,771.0,1518,81,100,2
386,773.0,1510,69,93,3
387,775.0,1476,67,82,2
388,777.0,1593,77,101,1
389,779.0,1491,64,83,0
390,781.0,1500,75,84,4
391,783.0,1535,82,83,4
392,785.0,1486,78,72,1
393,787.0,1543,80,99,3
394,789.0,1406,74,69,0
395,791.0,1484,54,70,0
396,793.0,1414,75,88,0
397,795.0,1483,70,96,0
398,797.0,1412,73,78,3
399,799.0,1429,71,81,3
400,801.0,1452,87,104,0
401,803.0,1495,93,84,2
402,805.0,1509,59,84,1
403,807.0,1450,89,72,2
404,809.0,1554,96,103,5
405,811.0,1526,89,88,1
406,813.0,1521,84,86,2
407,815.0,1475,79,91,4
408,817.0,1476,77,93,3
409,819.0,1405,66,82,3
410,821.0,1415,66,86,0
411,823.0,1467,81,95,2
412,825.0,1586,93,88,3
413,827.0,1502,73,90,4
