,time_histo_el_s,ch0,ch1,ch2,ch3
275,551.0,1803,109,105,2
276,553.0,1919,107,110,4
277,555.0,1851,125,97,2
278,557.0,1852,128,95,4
279,559.0,1805,117,109,1
280,561.0,1787,104,84,0
281,563.0,1852,101,88,4
282,565.0,1790,108,90,5
283,567.0,1879,118,111,2
284,569.0,1890,108,97,1
285,571.0,1837,132,84,0
286,573.0,1804,114,100,1
287,575.0,1798,101,92,2
288,577.0,1842,115,82,3
289,579.0,1878,118,104,2
290,581.0,1920,109,90,1
291,583.0,1884,118,94,3
292,585.0,1903,143,90,3
293,587.0,1789,99,94,3
294,589.0,1841,107,97,5
295,591.0,1784,111,102,5
296,593.0,1806,115,85,2
297,595.0,1803,122,94,5
298,597.0,1792,113,91,3
299,599.0,1777,85,97,1
300,601.0,1548,86,79,1
301,603.0,1806,118,94,4
302,605.0,1866,121,94,4
303,607.0,1790,110,87,5
304,609.0,1835,119,81,4
305,611.0,1823,117,84,2
306,613.0,1856,129,91,4
307,615.0,1922,114,103,2
308,617.0,1781,112,99,6
309,619.0,1890,125,109,7
310,621.0,1848,108,104,7
311,623.0,1803,117,103,2
312,625.0,1900,133,99,6
313,627.0,1848,106,103,0
314,629.0,1811,107,103,2
315,631.0,1782,118,101,3
316,633.0,1867,105,106,1
317,635.0,1823,138,87,3
318,637.0,1892,116,105,3
319,639.0,1924,119,99,4
320,641.0,1944,112,100,4
321,643.0,1816,118,105,3
322,645.0,1827,111,92,1
323,647.0,1796,105,93,3
324,649.0,1750,115,76,3
325,651.0,1837,104,86,2
326,653.0,1841,113,104,3
327,655.0,1861,129,98,0
328,657.0,1866,107,96,2
329,659.0,1866,125,94,3
330,661.0,1866,113,112,4
331,663.0,1903,118,94,1
332,665.0,1828,108,106,5
333,667.0,1888,108,112,6
334,669.0,1857,127,88,4
335,671.0,1828,117,101,5
336,673.0,1803,120,95,1
337,675.0,1892,108,94,1
338,677.0,1784,127,112,2
339,679.0,1774,110,96,2
340,681.0,1836,109,84,2
341,683.0,1855,101,98,2
342,685.0,1823,102,112,5
343,687.0,1882,135,106,3
344,689.0,1907,123,100,2
345,691.0,1894,98,99,3
346,693.0,1926,114,88,0
347,695.0,1915,112,102,2
348,697.0,1865,116,92,1
349,699.0,1852,116,95,2
350,701.0,1716,108,84,1
351,703.0,1858,150,88,7
352,705.0,1870,122,104,4
353,707.0,1811,125,84,6
354,709.0,1929,123,102,3
355,711.0,1859,121,109,4
356,713.0,1838,126,88,5
357,715.0,1777,112,72,0
358,717.0,1781,100,107,3
359,719.0,1902,87,108,6
360,721.0,1880,104,88,3
361,723.0,1885,104,102,0
362,725.0,1882,104,89,7
363,727.0,1821,95,93,1
364,729.0,1813,102,94,2
365,731.0,1759,110,103,3
366,733.0,1924,109,107,0
367,735.0,1957,120,103,7
368,737.0,1882,133,98,4
369,739.0,1909,103,106,3
370,741.0,1929,124,98,4
371,743.0,1899,107,101,2
372,745.0,1939,129,106,5
373,747.0,1924,105,84,1
374,749.0,1873,102,101,1
375,751.0,1980,121,98,3
376,753.0,1877,106,123,3
377,755.0,1851,110,98,3
378,757.0,1865,119,94,3
379,759.0,1883,118,116,4
380,761.0,1783,123,100,8
381,763.0,1838,113,105,6
382,765.0,1836,102,114,4
383,767.0,1815,103,103,1
384,769.0,1884,118,94,6
385,771.0,1896,120,97,3
386,773.0,1874,105,102,4
387,775.0,1913,117,104,4
388,777.0,1871,112,82,4
389,779.0,1889,101,84,1
390,781.0,1898,125,114,2
391,783.0,1915,106,113,2
392,785.0,2065,112,125,2
393,787.0,1999,120,128,2
394,789.0,1897,111,101,4
395,791.0,1888,125,99,3
396,793.0,1955,106,127,6
397,795.0,1965,124,112,5
398,797.0,1873,125,91,3
399,799.0,1916,127,114,3
400,801.0,1864,133,90,2
401,803.0,1966,112,85,3
402,805.0,1889,108,98,3
403,807.0,1833,108,107,1
404,809.0,1906,115,113,4
405,811.0,1840,106,106,5
406,813.0,1890,121,92,6
407,815.0,1871,114,107,2
408,817.0,1814,111,96,5
409,819.0,1838,93,101,3
410,821.0,1828,132,101,5
411,823.0,1880,120,107,2
412,825.0,1857,110,99,3
413,827.0,1735,115,98,5
414,829.0,1783,103,95,1
415,831.0,1844,116,98,4
416,833.0,1826,111,108,6
417,835.0,1866,108,87,3
418,837.0,1859,119,88,3
419,839.0,1940,125,103,4
420,841.0,1857,111,97,5
421,843.0,1927,135,118,7
422,845.0,1887,92,110,0
423,847.0,1841,118,92,3
424,849.0,1915,111,109,1
425,851.0,1885,125,108,2
426,853.0,1777,104,92,0
427,855.0,1880,105,97,1
428,857.0,1894,103,85,1
429,859.0,1958,113,98,0
430,861.0,1920,117,96,3
431,863.0,2004,116,102,2
432,865.0,1912,123,93,5
433,867.0,1923,134,94,6
434,869.0,1843,131,87,7
435,871.0,1908,140,95,2
436,873.0,1881,126,92,4
437,875.0,1906,116,95,0
438,877.0,1828,104,117,10
439,879.0,1785,117,111,8
440,881.0,1934,113,100,6
441,883.0,1790,106,103,4
442,885.0,1946,124,107,5
443,887.0,1836,126,98,0
444,889.0,1855,112,91,0
445,891.0,1807,103,76,4
446,893.0,1819,139,91,7
447,895.0,1934,106,97,1
448,897.0,1944,115,119,9
449,899.0,1914,117,98,6
450,901.0,1678,107,90,7
451,903.0,1973,129,113,2
452,905.0,1996,113,120,5
453,907.0,1927,135,107,5
454,909.0,1941,108,91,1
455,911.0,1920,125,89,3
456,913.0,1823,104,89,2
457,915.0,1920,123,106,3
458,917.0,1845,123,102,0
459,919.0,1821,116,98,5
460,921.0,1901,107,100,0
461,923.0,1794,94,88,1
462,925.0,1790,115,78,3
463,927.0,1807,101,96,4
464,929.0,1816,97,89,4
465,931.0,1798,99,81,1
466,933.0,1755,96,87,2
467,935.0,1752,123,84,3
468,937.0,1873,118,97,2
469,939.0,1919,109,100,0
470,941.0,1800,104,90,4
471,943.0,1823,104,98,4
472,945.0,1797,118,101,1
473,947.0,1894,119,85,4
474,949.0,1891,103,99,2
475,951.0,1939,120,80,3
476,953.0,1858,116,96,2
477,955.0,1887,125,107,5
478,957.0,1825,104,91,5
479,959.0,1801,128,86,2
480,961.0,1826,134,97,4
481,963.0,1876,113,110,4
482,965.0,1847,102,112,3
483,967.0,1903,112,108,0
484,969.0,1853,111,101,2
485,971.0,1878,102,111,3
486,973.0,1895,110,94,1
487,975.0,1847,125,103,2
488,977.0,1768,98,97,2
489,979.0,1808,122,95,3
490,981.0,1836,116,89,4
491,983.0,1771,117,94,1
492,985.0,1827,127,85,3
493,987.0,1842,103,101,2
494,989.0,1816,118,101,3
495,991.0,1786,86,83,4
496,993.0,1793,107,108,1
497,995.0,1898,109,111,5
498,997.0,1928,106,104,3
499,999.0,1961,119,121,6
500,1001.0,1877,112,108,2
501,1003.0,1894,123,111,4
502,1005.0,1852,117,90,2
503,1007.0,1808,115,99,6
504,1009.0,1861,110,101,1
505,1011.0,1845,125,100,5
506,1013.0,1814,105,107,6
507,1015.0,1867,116,95,6
508,1017.0,1871,104,103,4
509,1019.0,1778,109,104,3
510,1021.0,1793,98,95,3
511,1023.0,1843,120,93,3
512,1025.0,1761,101,90,4
513,1027.0,1791,113,97,2
514,1029.0,1866,127,115,3
515,1031.0,1843,118,98,2
516,1033.0,1914,115,115,4
517,1035.0,1842,118,96,2
518,1037.0,1870,122,91,5
519,1039.0,1852,124,98,3
520,1041.0,1837,113,76,2
521,1043.0,1862,106,105,2
522,1045.0,1855,112,97,1
523,1047.0,1830,122,106,2
524,1049.0,1923,132,113,3
525,1051.0,1851,101,99,3
526,1053.0,1959,137,114,4
527,1055.0,1960,131,109,2
528,1057.0,1893,111,108,6
529,1059.0,1857,118,99,2
530,1061.0,1905,115,113,3
531,1063.0,1815,100,88,2
532,1065.0,1830,103,120,4
533,1067.0,1939,134,93,4
534,1069.0,1904,130,101,3
535,1071.0,1878,125,95,4
536,1073.0,1798,110,113,2
537,1075.0,1881,131,104,3
538,1077.0,1868,93,114,0
539,1079.0,1912,123,90,2
540,1081.0,1896,127,111,3
541,1083.0,1907,96,106,6
542,1085.0,1971,129,108,5
543,1087.0,1915,132,98,2
544,1089.0,1844,120,114,4
545,1091.0,1868,114,99,3
546,1093.0,1858,115,85,3
547,1095.0,1907,114,121,6
548,1097.0,1941,137,126,4
549,1099.0,1861,122,95,4
550,1101.0,1867,112,106,4
551,1103.0,1902,112,88,4
552,1105.0,1797,104,80,0
553,1107.0,1863,123,90,5
554,1109.0,1869,112,94,3
555,1111.0,1761,126,90,3
556,1113.0,1852,131,111,3
557,1115.0,1901,101,89,0
558,1117.0,1862,106,111,6
559,1119.0,1867,116,98,3
560,1121.0,1799,102,73,3
561,1123.0,1824,104,97,6
562,1125.0,1931,113,103,2
563,1127.0,1863,97,89,0
564,1129.0,1865,109,89,3
565,1131.0,1801,103,98,4
566,1133.0,1871,143,95,5
567,1135.0,1850,121,111,6
568,1137.0,1806,111,98,2
569,1139.0,1892,124,98,1
570,1141.0,1856,96,96,1
571,1143.0,1787,94,92,4
572,1145.0,1844,111,105,1
573,1147.0,1863,106,83,4
574,1149.0,1799,124,109,3
575,1151.0,1850,114,122,0
576,1153.0,1828,113,95,3
577,1155.0,1766,102,112,1
578,1157.0,1807,106,93,2
579,1159.0,1867,117,112,3
580,1161.0,1784,98,90,3
581,1163.0,1815,128,92,4
582,1165.0,1830,114,80,3
583,1167.0,1819,103,83,0
584,1169.0,1707,97,106,5
585,1171.0,1755,99,96,4
586,1173.0,1833,107,109,4
587,1175.0,1859,114,94,4
588,1177.0,1813,109,108,4
589,1179.0,1897,110,95,0
590,1181.0,1904,125,94,4
591,1183.0,1854,123,110,1
592,1185.0,1838,108,94,5
593,1187.0,1827,125,95,6
594,1189.0,1879,100,112,4
595,1191.0,1816,125,92,2
596,1193.0,1807,97,89,3
597,1195.0,1859,119,102,2
598,1197.0,1932,116,92,4
599,1199.0,1856,109,103,2
600,1201.0,1459,92,64,4
601,1203.0,1751,111,100,4
602,1205.0,1795,99,114,4
603,1207.0,1738,125,103,6
604,1209.0,1693,96,83,0
605,1211.0,1690,106,67,2
606,1213.0,1750,111,114,8
607,1215.0,1750,116,82,1
608,1217.0,1772,111,91,5
609,1219.0,1790,103,89,4
610,1221.0,1873,108,100,3
611,1223.0,1856,123,85,3
612,1225.0,1900,130,93,2
613,1227.0,1833,112,94,2
614,1229.0,1923,115,104,6
615,1231.0,1861,124,102,2
616,1233.0,1794,112,104,4
617,1235.0,1804,101,98,3
618,1237.0,1736,118,83,2
619,1239.0,1798,110,79,0
620,1241.0,1769,116,97,3
621,1243.0,1819,117,109,2
622,1245.0,1815,110,95,4
623,1247.0,1733,91,92,0
624,1249.0,1744,114,101,3
625,1251.0,1828,117,93,0
626,1253.0,1800,140,89,3
627,1255.0,1696,115,84,3
628,1257.0,1676,108,107,2
629,1259.0,1757,123,91,6
630,1261.0,1767,118,103,3
631,1263.0,1864,123,114,5
632,1265.0,1856,125,93,4
633,1267.0,1760,117,90,4
634,1269.0,1738,105,79,1
635,1271.0,1716,111,88,2
636,1273.0,1690,116,72,1
637,1275.0,1789,106,112,1
638,1277.0,1674,108,91,4
639,1279.0,1744,119,99,6
640,1281.0,1759,102,95,3
641,1283.0,1742,97,108,4
642,1285.0,1740,97,85,1
643,1287.0,1702,106,96,6
644,1289.0,1732,76,97,2
645,1291.0,1694,108,99,2
646,1293.0,1720,98,79,2
647,1295.0,1759,116,83,1
648,1297.0,1934,107,94,2
649,1299.0,1856,107,98,6
650,1301.0,1776,120,90,4
651,1303.0,1679,105,98,2
652,1305.0,1763,103,82,0
653,1307.0,1800,120,100,4
654,1309.0,1808,123,97,2
655,1311.0,1722,95,102,5
656,1313.0,1729,110,108,4
657,1315.0,1783,122,96,2
658,1317.0,1707,117,84,3
659,1319.0,1744,103,101,4
660,1321.0,1596,80,78,1
661,1323.0,1646,83,78,2
662,1325.0,1710,114,73,2
663,1327.0,1755,105,105,3
664,1329.0,1670,114,92,5
665,1331.0,1783,116,97,3
666,1333.0,1765,94,91,0
667,1335.0,1728,114,105,3
668,1337.0,1675,103,99,1
669,1339.0,1634,113,80,0
670,1341.0,1694,104,79,2
671,1343.0,1770,90,103,4
672,1345.0,1704,97,94,2
673,1347.0,1646,89,104,1
674,1349.0,1745,116,95,2
675,1351.0,1676,115,103,2
676,1353.0,1715,97,92,0
677,1355.0,1709,106,75,3
678,1357.0,1755,103,93,1
679,1359.0,1789,101,101,4
680,1361.0,1703,98,91,2
681,1363.0,1756,112,104,6
682,1365.0,1761,109,102,3
683,1367.0,1614,105,94,2
684,1369.0,1670,115,72,2
685,1371.0,1660,95,78,2
686,1373.0,1710,104,100,2
687,1375.0,1675,106,93,3
688,1377.0,1638,82,80,2
689,1379.0,1689,113,81,3
690,1381.0,1639,98,98,1
691,1383.0,1765,106,115,1
692,1385.0,1681,98,82,3
693,1387.0,1750,93,98,2
694,1389.0,1773,115,99,5
695,1391.0,1738,110,99,3
696,1393.0,1673,87,103,5
697,1395.0,1798,103,108,3
698,1397.0,1598,109,104,2
699,1399.0,1724,88,78,1
700,1401.0,1738,123,90,5
701,1403.0,1715,106,96,3
702,1405.0,1743,96,92,4
703,1407.0,1721,102,96,2
704,1409.0,1709,97,105,1
705,1411.0,1715,100,100,4
706,1413.0,1702,104,99,3
707,1415.0,1811,108,102,1
708,1417.0,1879,103,98,3
709,1419.0,1736,114,105,4
710,1421.0,1768,95,99,2
711,1423.0,1676,97,94,1
712,1425.0,1793,104,113,2
713,1427.0,1857,117,107,4
714,1429.0,1798,104,113,2
715,1431.0,1820,124,101,1
716,1433.0,1754,108,106,3
717,1435.0,1736,125,101,2
718,1437.0,1782,118,89,5
719,1439.0,1800,112,99,4
720,1441.0,1801,106,107,10
721,1443.0,1717,111,91,2
722,1445.0,1654,91,93,4
723,1447.0,1693,98,86,4
724,1449.0,1675,105,96,1
725,1451.0,1713,110,78,4
726,1453.0,1720,108,90,3
727,1455.0,1771,100,106,2
728,1457.0,1669,92,83,1
729,1459.0,1692,110,103,4
730,1461.0,1665,85,95,4
731,1463.0,1716,117,90,3
732,1465.0,1656,102,91,3
733,1467.0,1707,99,106,3
734,1469.0,1721,102,111,3
735,1471.0,1749,110,103,5
736,1473.0,1654,84,102,3
737,1475.0,1699,107,93,1
738,1477.0,1697,107,98,3
739,1479.0,1649,75,97,0
740,1481.0,1648,111,75,1
741,1483.0,1645,111,95,3
742,1485.0,1630,94,79,2
743,1487.0,1698,96,88,1
744,1489.0,1731,117,83,3
745,1491.0,1700,96,97,2
746,1493.0,1786,109,98,1
747,1495.0,1698,109,103,0
748,1497.0,1636,107,77,1
749,1499.0,1683,103,93,9
750,1501.0,1401,75,86,1
751,1503.0,1729,92,91,0
752,1505.0,1699,106,74,2
753,1507.0,1803,94,94,0
754,1509.0,1735,106,85,5
755,1511.0,1663,83,84,1
756,1513.0,1719,99,103,2
757,1515.0,1598,97,67,3
758,1517.0,1665,110,99,2
759,1519.0,1651,83,85,2
760,1521.0,1645,100,81,4
761,1523.0,1648,106,89,1
762,1525.0,1614,98,93,4
763,1527.0,1615,96,90,4
764,1529.0,1581,83,97,2
765,1531.0,1531,88,90,1
766,1533.0,1677,108,82,1
767,1535.0,1609,105,98,2
768,1537.0,1646,98,86,2
769,1539.0,1725,116,88,1
770,1541.0,1671,100,81,3
771,1543.0,1725,95,90,3
772,1545.0,1609,83,78,2
773,1547.0,1744,113,94,5
774,1549.0,1725,94,99,1
775,1551.0,1654,120,99,3
776,1553.0,1725,113,87,3
777,1555.0,1653,93,82,3
778,1557.0,1728,123,87,4
779,1559.0,1772,105,104,2
780,1561.0,1706,111,100,2
781,1563.0,1717,104,91,4
782,1565.0,1701,96,85,5
783,1567.0,1704,112,89,3
784,1569.0,1659,90,109,3
785,1571.0,1655,97,88,1
786,1573.0,1655,105,108,4
787,1575.0,1600,100,91,2
788,1577.0,1712,103,107,2
789,1579.0,1735,107,97,3
790,1581.0,1653,108,77,3
791,1583.0,1642,95,105,1
792,1585.0,1671,129,100,7
793,1587.0,1607,75,77,2
794,1589.0,1621,97,97,4
795,1591.0,1579,92,83,0
796,1593.0,1605,96,83,1
797,1595.0,1725,105,97,4
798,1597.0,1707,102,107,1
799,1599.0,1581,96,77,1
800,1601.0,1624,99,92,3
801,1603.0,1644,94,84,0
802,1605.0,1632,98,90,2
803,1607.0,1726,115,109,2
804,1609.0,1741,111,81,4
805,1611.0,1686,120,91,1
806,1613.0,1612,100,108,0
807,1615.0,1759,106,89,2
808,1617.0,1735,122,104,2
809,1619.0,1722,104,106,2
810,1622.0,1700,117,85,3
811,1624.0,1712,103,74,1
812,1626.0,1756,94,93,1
813,1628.0,1747,118,124,4
814,1630.0,1685,101,77,2
815,1632.0,1737,94,90,1
816,1634.0,1644,120,83,5
817,1636.0,1636,86,88,2
818,1638.0,1687,98,93,0
819,1640.0,1713,98,92,1
820,1642.0,1689,111,104,2
821,1644.0,1723,104,94,2
822,1646.0,1659,118,82,3
823,1648.0,1598,84,76,0
824,1650.0,1684,86,85,1
825,1652.0,1665,99,72,2
826,1654.0,1637,85,83,3
827,1656.0,1601,89,89,1
828,1658.0,1590,92,85,2
829,1660.0,1649,100,93,2
830,1662.0,1639,97,84,1
831,1664.0,1613,101,119,4
832,1666.0,1632,101,95,3
833,1668.0,1707,126,84,2
834,1670.0,1656,106,86,4
835,1672.0,1707,119,88,4
836,1674.0,1748,103,108,4
837,1676.0,1754,90,82,3
838,1678.0,1716,110,93,2
839,1680.0,1733,101,93,2
840,1682.0,1681,98,85,2
841,1684.0,1644,107,87,1
842,1686.0,1608,95,92,3
843,1688.0,1659,101,101,5
844,1690.0,1632,87,79,2
845,1692.0,1625,101,81,3
846,1694.0,1626,90,77,0
847,1696.0,1685,93,92,3
848,1698.0,1622,99,94,2
849,1700.0,1675,93,98,4
850,1702.0,1669,90,104,2
851,1704.0,1775,105,81,7
852,1706.0,1713,97,89,2
853,1708.0,1662,99,89,2
854,1710.0,1623,99,82,1
855,1712.0,1660,86,91,3
856,1714.0,1585,104,85,2
857,1716.0,1662,109,87,1
858,1718.0,1628,106,84,2
859,1720.0,1675,89,103,2
860,1722.0,1723,91,89,1
861,1724.0,1655,94,108,3
862,1726.0,1653,105,91,0
863,1728.0,1742,115,88,2
864,1730.0,1715,117,73,4
865,1732.0,1635,98,98,4
866,1734.0,1653,107,97,3
867,1736.0,1574,100,94,2
868,1738.0,1637,91,102,2
869,1740.0,1553,85,78,1
870,1742.0,1609,90,72,1
871,1744.0,1706,100,83,1
872,1746.0,1641,77,106,2
873,1748.0,1620,106,106,3
874,1750.0,1597,99,101,2
875,1752.0,1637,98,88,1
876,1754.0,1610,111,77,2
877,1756.0,1676,99,95,1
878,1758.0,1653,94,92,6
879,1760.0,1721,90,87,1
880,1762.0,1692,105,74,3
881,1764.0,1734,103,103,2
882,1766.0,1657,95,96,2
883,1768.0,1819,98,101,4
884,1770.0,1674,90,76,3
885,1772.0,1733,102,82,2
886,1774.0,1783,105,116,1
887,1776.0,1696,99,91,1
888,1778.0,1624,104,85,0
889,1780.0,1701,75,108,1
890,1782.0,1669,99,97,1
891,1784.0,1628,109,92,1
892,1786.0,1698,94,76,2
893,1788.0,1705,99,93,0
894,1790.0,1710,117,97,5
895,1792.0,1716,109,87,2
896,1794.0,1699,109,95,0
897,1796.0,1704,112,96,5
898,1798.0,1715,89,102,2
899,1800.0,1674,99,80,1
900,1802.0,1338,90,70,3
901,1804.0,1762,122,94,5
