,time_histo_el_s,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
65,130.0,532341,367045,102434,297404,207509,59997,613844,615472,311052,922064,476309,30335
66,132.0,529397,364627,102161,296975,206318,59537,605443,607155,307353,924316,477395,30331
67,134.0,532066,365927,102003,299090,207960,59809,609168,610793,308737,925772,478410,30350
68,136.0,532111,366386,102090,297725,207008,59586,611057,612750,310137,929072,479733,30388
69,138.0,529987,365067,101663,296393,206372,59659,606916,608481,307498,922372,477039,30255
70,140.0,532867,369067,104064,296818,207399,60352,617664,619268,313524,918766,474334,30575
71,142.0,537855,374416,107512,300625,211925,62471,638756,640546,323882,912802,472144,30058
72,144.0,540107,377224,109219,301397,212497,63420,651457,653151,330722,906670,467695,29816
73,146.0,537975,376110,108806,302027,213102,63907,646772,648451,327922,907364,468581,30005
74,148.0,536889,375380,108727,301192,213177,63488,650311,652077,329098,906844,468404,30074
75,150.0,541170,379846,110135,303803,215206,64325,660017,661711,335156,904215,466787,29687
76,152.0,543978,382845,112993,306297,217873,66079,669703,671567,340166,906485,468755,29604
77,154.0,546495,385139,113861,306784,218576,66025,679080,680981,344539,903094,465828,30064
78,156.0,547476,387092,114740,307941,219271,66866,681378,683152,346238,905002,468561,29929
79,158.0,547811,386975,114553,307608,218975,66790,681652,683458,345591,905420,468280,29738
80,160.0,547532,386118,114454,307730,218912,66862,682390,684310,345493,906223,468671,29655
81,162.0,547916,387277,113974,306286,217761,65980,677762,679590,343769,906991,467498,29560
82,164.0,543997,383597,112733,306254,217719,65707,673824,675654,341835,906049,468291,29834
83,166.0,547774,386965,114615,307096,218889,66162,681930,683612,345391,906320,468000,29452
84,168.0,549445,388381,115618,308889,220272,67342,687686,689631,349110,905334,466680,29644
85,170.0,546637,386198,114438,308057,219384,66799,681487,683516,346017,903591,466869,29605
86,172.0,546596,385310,113771,306267,218199,66587,677555,679455,344577,903410,466037,29949
87,174.0,543556,382582,112292,306081,217133,65547,670928,672859,339684,904979,467068,29984
88,176.0,543256,380009,110818,305694,216302,64753,662222,664011,336034,910815,469782,29944
89,178.0,539182,376596,108574,302699,213255,63126,644284,646187,327098,915319,473355,30153
90,180.0,540597,376021,107440,302881,212550,62544,640878,642752,325650,922295,475585,30162
91,183.0,542150,377565,108249,303997,213707,63355,643157,644902,326670,926720,477598,30632
92,184.0,546681,380892,109267,305886,215435,64053,651228,653018,330379,928076,478612,30576
93,186.0,548019,381842,110108,308123,216896,64277,655727,657632,333936,927945,479318,30393
94,188.0,550374,383945,111066,308361,217469,65258,661396,663185,336247,928403,479484,30771
95,190.0,555490,389310,113446,311094,219711,65894,674687,676503,342052,931557,480664,30338
96,192.0,559096,392566,115231,312599,221191,66811,682337,684345,346476,932758,481980,30471
97,194.0,559023,392443,115094,314460,223220,67026,686147,688058,347148,930413,479846,30748
98,196.0,563201,396258,117134,315790,224549,68063,697192,699035,354276,930533,480080,30565
99,198.0,563531,396403,116748,315140,224207,68266,692910,694679,351783,934549,482712,30496
100,200.0,558946,391365,113442,313704,221722,66366,676325,678171,343056,933161,482820,30725
101,203.0,552568,385620,111792,308930,217580,64775,660862,662548,335188,931312,480389,30310
102,205.0,547959,381182,109278,306039,215113,63465,646819,648673,328163,931988,480537,30500
103,207.0,540536,374644,106245,303483,212104,61932,632434,634183,320396,931038,481086,30655
104,208.0,538822,373009,105030,302445,210980,61138,622704,624474,316110,929356,479513,30522
105,211.0,535602,369491,102975,299716,208680,60486,616587,618285,312983,927671,478584,30333
106,213.0,531792,366370,101928,298486,207370,59726,606002,607727,307676,926987,478662,30436
107,215.0,524773,360329,100246,293717,203514,58278,595645,597339,302146,919270,474168,30317
