delay_(ps),counts_per_90_min
0,65.29265144213664
240,62.60857784007636
640,63.677349985044266
720,63.20508546913767
800,39.61925416762104
840,30.175126599676236
880,27.004497341358274
920,26.05024557087078
960,30.14837648883378
1000,38.81407581450893
1040,55.054883645685614
1120,54.70073890036869
