delay_(ps),counts_per_90_min
0,42.25852847466944
240,44.35586604680741
640,50.940225318571244
720,46.82158017421599
800,33.76317473071315
840,27.59553351091104
880,20.905939404911283
920,27.13924274753189
960,42.733402071641265
1000,38.95033912637835
1040,50.58787436403213
1120,58.92416310045801
1200,37.58982116402666
1600,45.94581361791632
