delay_(ps),counts_per_20_min
-490.0,413.8608982217797
-370.0,411.038767639149
-250.0,413.68884056565656
-130.0,441.9580134552866
-10.0,385.80565255321665
110.0,394.1337251667299
230.0,421.65766991635644
350.0,424.0697154004165
470.0,442.4886100826766
590.0,438.48724743216246
