,time_histo_el_s,ch0,ch1,ch2,ch3
123,247.0,1538,78,85,1
124,249.0,1528,102,88,0
125,251.0,1313,72,82,0
126,253.0,1826,112,99,4
127,255.0,1542,88,80,0
128,257.0,1573,100,84,1
129,259.0,1562,102,88,4
130,261.0,1555,105,77,4
131,263.0,1582,98,71,1
132,265.0,1505,87,86,0
133,267.0,1379,67,67,2
134,269.0,1913,117,116,1
135,271.0,1609,110,72,3
136,273.0,1551,84,85,2
137,275.0,1581,76,83,1
138,277.0,1644,102,81,1
139,279.0,1596,92,79,2
140,281.0,1692,109,81,4
141,283.0,1691,110,86,1
142,285.0,1587,92,76,2
143,287.0,1751,108,104,2
144,289.0,1756,126,76,3
145,291.0,1729,111,77,3
146,293.0,1750,110,105,2
147,295.0,1729,100,79,1
148,297.0,1878,107,92,1
149,299.0,1746,129,91,3
150,301.0,1682,106,86,2
151,303.0,1710,104,86,2
152,305.0,1683,122,81,2
153,307.0,1573,86,86,1
154,309.0,1688,96,89,3
155,311.0,1522,74,72,4
156,313.0,1622,93,99,2
157,315.0,1493,80,97,4
158,317.0,1503,94,73,2
159,319.0,1577,76,103,2
160,321.0,1525,96,83,1
161,323.0,1535,84,95,1
162,325.0,1540,85,95,4
163,327.0,1481,83,77,2
164,329.0,1575,86,100,2
165,331.0,1544,84,72,0
166,333.0,1544,85,85,4
167,335.0,1592,107,56,2
168,337.0,1583,97,77,4
169,339.0,1505,104,84,2
170,341.0,1570,75,72,3
171,343.0,1660,90,75,1
172,345.0,1632,96,93,2
173,347.0,1613,78,81,4
174,349.0,1570,89,86,1
175,351.0,1593,99,70,2
176,353.0,1614,96,91,4
177,355.0,1553,71,101,0
178,357.0,1629,100,81,2
179,359.0,1568,93,81,0
180,361.0,1633,91,64,0
181,363.0,1523,87,76,1
182,365.0,1578,94,78,3
183,367.0,1641,92,99,2
184,369.0,1573,96,107,1
185,371.0,1523,77,68,1
186,373.0,1555,86,87,1
187,375.0,1578,101,80,1
188,377.0,1600,108,90,2
189,379.0,1595,92,100,1
190,381.0,1674,106,100,1
191,383.0,1659,99,84,1
192,385.0,1662,101,78,1
193,387.0,1629,91,77,1
194,389.0,1636,101,85,2
195,391.0,1651,96,89,1
196,393.0,1749,102,72,0
197,395.0,1716,121,94,3
198,397.0,1612,121,80,4
199,399.0,1694,123,84,3
200,401.0,1671,98,71,2
201,403.0,1655,107,88,2
202,405.0,1637,104,80,2
203,407.0,1555,90,85,1
204,409.0,1672,109,84,1
205,411.0,1615,115,82,3
206,413.0,1497,90,75,0
207,415.0,1566,97,91,3
208,417.0,1528,88,83,2
209,419.0,1543,103,81,2
210,421.0,1422,76,78,1
211,423.0,1506,81,85,2
212,425.0,1572,98,75,2
213,427.0,1575,84,73,1
214,429.0,1546,86,81,3
215,431.0,1540,93,69,2
216,433.0,1618,108,93,0
217,435.0,1610,83,88,2
218,437.0,1597,103,79,6
219,439.0,1520,88,71,0
220,441.0,1587,111,81,1
221,443.0,1616,104,90,2
222,445.0,1511,87,87,1
223,447.0,1569,94,103,1
224,449.0,1634,102,80,3
225,451.0,1551,95,95,2
226,453.0,1560,95,78,1
227,455.0,1586,91,85,4
228,457.0,1583,105,95,2
229,459.0,1568,85,83,4
230,461.0,1571,75,92,1
231,463.0,1715,112,73,1
232,465.0,1687,96,88,1
233,467.0,1717,101,75,2
234,469.0,1738,141,101,1
235,471.0,1735,116,83,1
236,473.0,1642,110,89,3
237,475.0,1590,88,84,3
238,477.0,1612,107,79,2
239,479.0,1588,113,98,0
240,481.0,1647,100,80,3
241,483.0,1633,98,79,3
242,485.0,1594,99,73,1
243,487.0,1607,98,54,0
244,489.0,1595,78,64,1
245,491.0,1594,116,87,3
246,493.0,1547,89,86,1
247,495.0,1548,78,68,2
248,497.0,1564,90,77,0
249,499.0,1645,94,80,4
250,501.0,1541,100,71,0
251,503.0,1589,89,66,2
252,505.0,1579,118,92,4
253,507.0,1530,74,86,1
254,509.0,1517,89,81,2
255,511.0,1490,88,87,3
256,513.0,1638,92,82,1
257,515.0,1660,101,110,3
258,517.0,1719,106,82,1
259,519.0,1591,84,91,1
260,521.0,1673,119,90,2
261,523.0,1603,99,71,1
262,525.0,1632,103,94,5
263,527.0,1667,112,92,2
264,529.0,1633,105,91,1
265,531.0,1561,92,69,1
266,533.0,1646,96,88,2
267,535.0,1630,94,83,2
268,537.0,1604,108,88,3
269,539.0,1647,117,98,2
270,541.0,1562,95,82,2
271,543.0,1580,85,95,1
272,545.0,1564,90,78,3
273,547.0,1542,93,77,4
274,549.0,1609,81,107,2
275,551.0,1568,96,90,5
276,553.0,1571,88,81,0
277,555.0,1596,100,90,3
278,557.0,1640,88,76,1
279,559.0,1633,83,107,3
280,561.0,1607,109,83,3
281,563.0,1641,93,81,2
282,565.0,1645,103,70,3
283,567.0,1563,85,88,1
284,569.0,1577,100,85,3
285,571.0,1592,79,87,1
286,573.0,1547,85,78,2
287,575.0,1548,98,79,1
288,577.0,1567,99,79,4
289,579.0,1621,106,90,3
290,581.0,1600,98,79,2
291,583.0,1565,92,79,4
292,585.0,1571,76,86,0
293,587.0,1530,82,83,1
294,589.0,1513,76,88,1
295,591.0,1555,102,84,2
296,593.0,1549,83,71,1
297,595.0,1600,93,82,3
298,597.0,1564,105,71,2
299,599.0,1546,102,92,1
300,601.0,1614,88,77,1
301,603.0,1658,98,86,1
302,605.0,1684,113,91,3
303,607.0,1702,104,88,2
304,609.0,1604,85,98,4
305,611.0,1558,93,81,2
306,613.0,1578,85,69,3
307,615.0,1508,98,72,4
308,617.0,1555,81,87,3
309,619.0,1635,84,91,1
310,621.0,1542,86,72,3
311,623.0,1524,70,98,2
312,625.0,1588,94,72,4
313,627.0,1553,91,90,3
314,629.0,1553,95,71,5
315,631.0,1516,87,82,1
316,633.0,1555,89,98,1
317,635.0,1493,82,87,2
318,637.0,1537,88,76,3
319,639.0,1581,102,77,2
320,641.0,1611,104,79,3
321,643.0,1554,92,82,1
322,645.0,1619,88,61,0
323,647.0,1582,92,76,2
324,649.0,1590,92,81,1
325,651.0,1575,101,85,6
326,653.0,1628,102,66,0
327,655.0,1545,92,85,4
328,657.0,1570,84,87,2
329,659.0,1563,112,90,6
330,661.0,1612,77,66,2
331,663.0,1635,102,81,1
332,665.0,1615,100,85,1
333,667.0,1635,106,76,1
334,669.0,1665,111,77,1
335,671.0,1625,109,78,2
336,673.0,1627,101,86,1
337,675.0,1653,115,84,2
338,677.0,1551,88,89,0
339,679.0,1571,110,79,2
340,681.0,1576,77,85,2
341,683.0,1596,82,88,3
342,685.0,1646,99,84,4
343,687.0,1588,63,94,4
344,689.0,1572,105,87,2
345,691.0,1596,97,74,0
346,693.0,1559,84,78,2
347,695.0,1558,90,84,1
348,697.0,1557,87,77,2
349,699.0,1596,85,86,4
350,701.0,1663,110,87,0
351,703.0,1560,110,82,2
352,705.0,1652,98,84,1
353,707.0,1639,110,95,2
354,709.0,1643,100,93,5
355,711.0,1578,86,98,2
356,713.0,1579,105,70,3
357,715.0,1652,93,97,1
358,717.0,1614,93,83,4
359,719.0,1649,111,67,1
360,721.0,1707,100,83,1
361,723.0,1747,103,82,3
362,725.0,1730,107,69,1
363,727.0,1790,99,85,0
364,729.0,1714,121,81,3
365,731.0,1661,103,105,2
366,733.0,1697,124,83,4
367,735.0,1637,93,89,2
368,737.0,1564,81,99,2
369,739.0,1649,96,94,3
370,741.0,1569,88,88,0
371,743.0,1625,97,84,1
372,745.0,1516,87,89,0
373,747.0,1581,93,100,3
374,749.0,1588,100,84,1
375,751.0,1600,101,92,3
376,753.0,1638,110,95,3
377,755.0,1510,93,74,2
378,757.0,1504,100,89,4
379,759.0,1531,99,74,1
380,761.0,1495,88,61,1
381,763.0,1507,91,72,1
382,765.0,1475,82,72,3
383,767.0,1586,103,69,4
384,769.0,1469,103,77,5
385,771.0,1460,92,65,3
386,773.0,1449,91,68,3
387,775.0,1435,91,67,2
388,777.0,1547,100,85,4
389,779.0,1565,84,75,3
390,781.0,1547,97,81,2
391,783.0,1549,99,77,3
392,785.0,1608,90,95,3
393,787.0,1561,106,92,4
394,789.0,1570,102,64,1
395,791.0,1572,95,89,2
396,793.0,1666,106,80,0
397,795.0,1599,110,86,1
398,797.0,1671,104,64,0
399,799.0,1591,82,89,2
400,801.0,1550,90,63,1
401,803.0,1534,114,84,3
402,805.0,1570,100,73,1
403,807.0,1615,83,91,1
404,809.0,1633,101,82,2
405,811.0,1599,89,86,3
406,813.0,1628,88,95,3
407,815.0,1521,109,95,3
408,817.0,1560,104,85,2
409,819.0,1655,119,81,1
410,821.0,1581,94,81,2
411,823.0,1642,97,87,0
412,825.0,1617,100,75,2
413,827.0,1660,99,72,1
414,829.0,1664,88,81,4
415,831.0,1590,107,73,3
416,833.0,1586,91,74,4
417,835.0,1586,102,78,0
418,837.0,1483,79,88,1
419,839.0,1572,103,75,2
420,841.0,1511,93,68,1
421,843.0,1504,83,80,1
422,845.0,1462,78,80,3
423,847.0,1549,99,88,3
424,849.0,1576,89,72,1
425,851.0,1496,83,83,3
426,853.0,1569,90,75,0
427,855.0,1552,91,88,0
428,857.0,1538,105,72,1
429,859.0,1550,79,74,1
430,861.0,1568,88,81,3
431,863.0,1521,89,70,3
432,865.0,1549,95,79,0
433,867.0,1489,90,81,2
434,869.0,1511,98,76,4
435,871.0,1555,96,79,0
436,873.0,1555,117,78,2
437,875.0,1621,106,89,1
438,877.0,1504,87,81,2
439,879.0,1538,95,80,2
440,881.0,1581,94,71,2
441,883.0,1602,95,80,2
442,885.0,1626,95,98,4
443,887.0,1609,101,101,2
444,889.0,1560,106,97,3
445,891.0,1566,103,61,2
446,893.0,1555,95,75,3
447,895.0,1596,101,93,5
448,897.0,1700,82,101,2
449,899.0,1632,94,95,3
450,901.0,1633,102,87,2
451,903.0,1566,100,73,3
452,905.0,1611,93,69,3
453,907.0,1527,83,72,1
454,909.0,1551,103,76,3
455,911.0,1511,90,82,2
456,913.0,1498,81,92,2
457,915.0,1504,75,79,0
458,917.0,1537,83,89,4
459,919.0,1581,95,88,2
460,921.0,1495,87,70,0
461,923.0,1522,83,77,1
462,925.0,1570,72,92,2
463,927.0,1524,91,84,2
464,929.0,1532,87,77,3
465,931.0,1556,79,82,1
466,933.0,1589,99,89,1
467,935.0,1460,95,77,1
468,937.0,1568,91,100,4
469,939.0,1561,95,79,2
470,941.0,1570,87,71,3
471,943.0,1556,94,69,1
472,945.0,1517,88,82,2
473,947.0,1570,87,80,2
474,949.0,1610,99,86,2
475,951.0,1669,107,83,3
476,953.0,1659,101,85,2
477,955.0,1658,118,87,3
478,957.0,1631,89,81,3
479,959.0,1695,114,80,0
480,961.0,1621,102,83,1
481,963.0,1599,99,72,3
482,965.0,1645,90,81,4
483,967.0,1637,105,88,4
484,969.0,1589,89,88,2
485,971.0,1558,102,78,2
486,973.0,1611,93,88,2
487,975.0,1506,73,71,2
488,977.0,1485,79,70,1
489,979.0,1585,93,85,3
490,981.0,1557,85,74,1
491,983.0,1537,85,78,3
492,985.0,1615,98,103,2
493,987.0,1588,98,85,2
494,989.0,1513,98,87,3
495,991.0,1554,83,83,2
496,993.0,1548,92,78,3
497,995.0,1578,93,75,2
498,997.0,1639,88,72,2
499,999.0,1531,95,69,1
500,1001.0,1573,89,89,2
501,1003.0,1552,91,85,2
502,1005.0,1540,91,74,1
503,1007.0,1453,84,74,1
504,1009.0,1553,82,103,1
505,1011.0,1502,100,68,3
506,1013.0,1493,82,67,5
507,1015.0,1558,87,93,4
508,1017.0,1515,98,89,4
509,1019.0,1575,92,95,1
510,1021.0,1559,79,95,0
511,1023.0,1559,95,92,2
512,1025.0,1589,98,93,3
513,1027.0,1565,82,82,2
514,1029.0,1639,98,80,2
515,1031.0,1616,94,93,1
516,1033.0,1634,84,74,3
517,1035.0,1542,91,74,1
518,1037.0,1659,107,83,3
519,1039.0,1451,84,58,1
520,1041.0,1557,101,82,3
521,1043.0,1579,87,78,1
522,1045.0,1453,90,83,3
523,1047.0,1543,107,92,4
524,1049.0,1553,89,89,2
525,1051.0,1605,103,75,2
526,1053.0,1535,101,68,2
527,1055.0,1659,99,91,2
528,1057.0,1569,74,85,0
529,1059.0,1583,102,77,2
530,1061.0,1635,102,79,3
531,1063.0,1636,94,88,1
532,1065.0,1600,69,79,3
533,1067.0,1625,99,87,2
534,1069.0,1712,96,83,2
535,1071.0,1625,105,89,1
536,1073.0,1619,102,79,0
537,1075.0,1643,96,76,1
538,1077.0,1536,91,71,1
539,1079.0,1598,95,82,2
540,1081.0,1672,112,90,3
541,1083.0,1635,91,86,5
542,1085.0,1632,94,68,2
543,1087.0,1678,93,95,6
544,1089.0,1657,103,93,3
545,1091.0,1729,132,74,2
546,1093.0,1659,98,97,4
547,1095.0,1687,116,99,0
548,1097.0,1611,94,85,1
549,1099.0,1615,108,79,4
550,1101.0,1678,128,93,2
551,1103.0,1641,105,74,1
552,1105.0,1633,97,61,2
553,1107.0,1610,110,76,3
554,1109.0,1670,112,89,4
555,1111.0,1613,109,90,1
556,1113.0,1668,96,100,5
557,1115.0,1608,95,71,1
558,1117.0,1587,93,96,1
559,1119.0,1701,97,87,3
560,1121.0,1642,114,79,1
561,1123.0,1641,102,77,1
562,1125.0,1616,90,74,0
563,1127.0,1641,108,74,3
564,1129.0,1616,83,75,0
565,1131.0,1619,85,80,3
566,1133.0,1678,105,75,0
567,1135.0,1629,89,61,0
568,1137.0,1668,100,80,0
569,1139.0,1652,91,80,1
570,1141.0,1637,109,76,1
571,1143.0,1671,93,96,2
572,1145.0,1662,109,85,2
573,1147.0,1714,108,74,4
574,1149.0,1652,112,72,3
575,1151.0,1701,95,109,1
576,1153.0,1713,116,89,5
577,1155.0,1693,111,100,1
578,1157.0,1682,111,91,2
579,1159.0,1696,119,80,2
580,1161.0,1590,95,65,2
581,1163.0,1646,95,75,2
582,1165.0,1654,94,87,2
583,1167.0,1646,111,79,1
584,1169.0,1648,109,92,3
585,1171.0,1723,131,87,2
586,1173.0,1680,104,90,2
587,1175.0,1674,108,75,3
588,1177.0,1606,97,79,4
589,1179.0,1703,97,91,1
590,1181.0,1598,93,73,1
591,1183.0,1654,103,62,1
592,1185.0,1630,84,83,2
593,1187.0,1702,114,91,2
594,1189.0,1703,111,92,2
595,1191.0,1595,91,91,1
596,1193.0,1645,109,88,3
597,1195.0,1690,96,95,3
598,1197.0,1575,89,78,1
599,1199.0,1580,87,79,2
600,1201.0,1630,92,100,3
601,1203.0,1715,96,91,2
602,1205.0,1688,99,98,1
603,1207.0,1559,95,82,3
604,1209.0,1595,91,89,1
605,1211.0,1602,82,94,1
606,1213.0,1600,93,85,1
607,1215.0,1616,99,104,2
608,1217.0,1549,85,98,1
609,1219.0,1450,99,76,3
610,1221.0,1639,102,89,1
611,1223.0,1515,74,75,1
612,1225.0,1514,102,78,3
613,1227.0,1525,110,71,4
614,1229.0,1497,96,67,4
615,1231.0,1580,92,77,2
616,1233.0,1605,109,95,3
617,1235.0,1570,112,62,2
618,1237.0,1597,104,84,4
619,1239.0,1737,122,70,5
620,1241.0,1708,105,94,0
621,1243.0,1677,110,82,0
622,1245.0,1652,87,72,2
623,1247.0,1595,97,85,5
624,1249.0,1671,99,85,0
625,1251.0,1744,112,83,3
626,1253.0,1752,105,96,1
627,1255.0,1737,116,101,3
628,1257.0,1665,116,78,0
629,1259.0,1641,114,76,0
630,1261.0,1685,114,87,1
631,1263.0,1717,115,92,3
632,1265.0,1686,109,82,1
633,1267.0,1743,110,83,1
634,1269.0,1741,111,107,3
635,1271.0,1705,103,79,3
636,1273.0,1686,106,89,7
637,1275.0,1688,95,91,2
638,1277.0,1690,103,97,1
639,1279.0,1650,121,71,0
640,1281.0,1659,106,82,3
641,1283.0,1717,99,90,1
642,1285.0,1700,108,74,2
643,1287.0,1731,118,89,3
644,1289.0,1680,114,89,2
645,1291.0,1692,122,87,0
646,1293.0,1735,119,92,5
647,1295.0,1739,105,85,1
648,1297.0,1740,104,106,4
649,1299.0,1709,97,109,3
650,1301.0,1676,115,79,3
651,1303.0,1660,97,75,2
652,1305.0,1662,93,97,0
653,1307.0,1615,102,81,6
654,1309.0,1668,117,63,1
655,1311.0,1655,118,71,0
656,1313.0,1688,116,85,3
657,1315.0,1696,113,98,3
658,1317.0,1677,100,76,3
659,1319.0,1642,97,82,1
660,1321.0,1634,96,74,1
661,1323.0,1606,103,84,2
662,1325.0,1701,95,86,1
663,1327.0,1665,99,92,3
664,1329.0,1636,91,95,1
665,1331.0,1735,103,88,1
666,1333.0,1689,96,92,4
667,1335.0,1663,112,80,1
668,1337.0,1669,111,84,3
669,1339.0,1744,107,84,3
670,1341.0,1701,110,96,3
671,1343.0,1746,122,74,0
672,1345.0,1740,106,90,0
673,1347.0,1704,99,67,2
674,1349.0,1663,100,91,4
675,1351.0,1644,105,80,3
676,1353.0,1658,100,87,1
677,1355.0,1646,106,87,0
678,1357.0,1690,86,98,1
679,1359.0,1665,96,97,2
680,1361.0,1670,105,78,4
681,1363.0,1676,89,93,3
682,1365.0,1668,79,76,0
683,1367.0,1619,102,84,2
684,1369.0,1662,98,88,5
685,1371.0,1639,111,94,2
686,1373.0,1694,102,84,2
687,1375.0,1588,95,88,2
688,1377.0,1556,92,95,1
689,1379.0,1622,106,75,1
690,1381.0,1613,101,95,0
691,1383.0,1689,100,78,2
692,1385.0,1576,79,79,4
693,1387.0,1599,90,103,2
694,1389.0,1641,108,97,2
695,1391.0,1600,109,82,3
696,1393.0,1625,95,85,3
697,1395.0,1614,92,75,1
698,1397.0,1564,84,84,1
699,1399.0,1624,91,91,1
700,1401.0,1552,85,72,1
701,1403.0,1583,89,92,4
702,1405.0,1579,96,86,1
703,1407.0,1604,98,93,2
704,1409.0,1545,68,89,1
705,1411.0,1576,96,93,3
706,1413.0,1501,79,67,0
707,1415.0,1547,110,78,3
708,1417.0,1598,87,89,1
709,1419.0,1594,93,77,0
710,1421.0,1563,82,90,2
711,1423.0,1664,100,94,2
712,1425.0,1544,93,77,1
713,1427.0,1677,91,94,2
714,1429.0,1719,106,74,1
715,1431.0,1594,108,90,3
716,1433.0,1591,98,67,1
717,1435.0,1503,105,76,3
718,1437.0,1652,93,79,2
719,1439.0,1644,104,95,3
720,1441.0,1675,95,88,6
721,1443.0,1590,95,95,1
722,1445.0,1619,110,68,1
723,1447.0,1673,102,95,2
724,1449.0,1589,102,88,1
725,1451.0,1677,109,84,2
726,1453.0,1668,92,99,0
727,1455.0,1698,92,73,1
728,1457.0,1669,96,89,0
729,1459.0,1649,88,81,1
730,1461.0,1669,82,101,3
731,1463.0,1736,101,83,2
732,1465.0,1674,91,90,0
733,1467.0,1695,101,88,3
734,1469.0,1591,96,71,2
735,1471.0,1615,110,103,2
736,1473.0,1585,102,85,3
737,1475.0,1623,100,75,4
738,1477.0,1596,88,75,1
739,1479.0,1655,76,100,0
740,1481.0,1664,85,95,3
741,1483.0,1541,81,90,1
742,1485.0,1551,95,77,2
743,1487.0,1633,110,96,4
744,1489.0,1590,101,79,1
745,1491.0,1586,109,87,6
746,1493.0,1563,89,90,1
747,1495.0,1562,87,80,2
748,1497.0,1477,95,74,4
749,1499.0,1540,111,80,1
750,1501.0,1572,71,77,4
751,1503.0,1503,77,73,1
752,1505.0,1598,92,93,0
753,1507.0,1471,77,82,1
754,1509.0,1515,83,73,4
755,1511.0,1584,87,93,3
756,1513.0,1579,93,98,3
757,1515.0,1535,83,61,1
758,1517.0,1582,91,96,3
759,1519.0,1534,94,78,1
760,1521.0,1502,85,83,2
761,1523.0,1445,67,80,2
762,1526.0,1471,90,78,2
763,1527.0,1542,74,84,1
764,1530.0,1468,96,89,3
765,1532.0,1636,104,92,0
766,1534.0,1565,78,92,1
767,1536.0,1525,89,83,2
768,1538.0,1607,85,75,2
769,1540.0,1524,87,73,2
770,1542.0,1625,107,95,1
771,1544.0,1580,100,90,5
772,1546.0,1661,104,78,2
773,1548.0,1576,92,83,4
774,1550.0,1599,99,73,2
775,1552.0,1520,104,97,1
776,1554.0,1733,101,107,4
777,1556.0,1552,103,76,1
778,1558.0,1651,86,95,3
779,1560.0,1726,97,91,3
780,1562.0,1667,104,91,1
781,1564.0,1635,96,72,3
782,1566.0,1676,105,80,0
783,1568.0,1679,113,65,0
784,1570.0,1685,97,89,4
785,1572.0,1586,93,72,1
786,1574.0,1677,98,77,0
787,1576.0,1655,108,82,1
788,1578.0,1748,135,74,1
789,1580.0,1725,113,87,2
790,1582.0,1756,96,82,1
791,1584.0,1735,91,82,2
792,1586.0,1680,119,87,2
793,1588.0,1687,97,74,3
794,1590.0,1722,115,83,1
795,1592.0,1697,112,84,1
796,1594.0,1627,91,77,1
797,1596.0,1665,110,79,1
798,1598.0,1654,129,79,4
799,1600.0,1705,116,83,3
800,1602.0,1683,115,80,3
801,1604.0,1553,98,87,2
802,1606.0,1681,111,84,3
803,1608.0,1592,95,77,2
804,1610.0,1617,115,75,1
805,1612.0,1632,94,97,3
806,1614.0,1618,92,93,1
807,1616.0,1597,103,82,1
808,1618.0,1650,105,75,2
809,1620.0,1628,112,74,3
810,1622.0,1726,102,96,3
811,1624.0,1629,94,97,4
812,1626.0,1646,91,93,3
813,1628.0,1702,113,74,2
814,1630.0,1608,86,119,1
815,1632.0,1662,119,88,1
816,1634.0,1607,95,59,1
817,1636.0,1550,106,67,4
818,1638.0,1740,101,102,2
819,1640.0,1613,81,96,4
820,1642.0,1637,67,77,0
821,1644.0,1696,97,88,0
822,1646.0,1673,118,92,1
823,1648.0,1708,94,70,1
824,1650.0,1726,102,74,3
825,1652.0,1766,108,103,2
826,1654.0,1740,92,86,4
827,1656.0,1739,121,94,4
828,1658.0,1799,115,111,2
829,1660.0,1796,93,90,3
830,1662.0,1727,112,92,5
831,1664.0,1731,112,84,2
832,1666.0,1602,100,79,1
833,1668.0,1622,92,78,0
834,1670.0,1658,96,72,2
835,1672.0,1654,99,108,3
836,1674.0,1657,89,95,3
837,1676.0,1553,98,87,3
838,1678.0,1640,113,84,1
839,1680.0,1713,90,100,1
840,1682.0,1720,100,75,2
841,1684.0,1672,102,98,3
842,1686.0,1623,103,84,1
843,1688.0,1663,106,84,2
844,1690.0,1746,104,97,3
845,1692.0,1748,125,89,2
846,1694.0,1800,96,94,1
847,1696.0,1673,114,85,4
848,1698.0,1687,102,94,3
849,1700.0,1709,121,85,3
850,1702.0,1727,111,93,0
851,1704.0,1703,110,89,3
852,1706.0,1688,111,83,3
853,1708.0,1716,111,90,3
854,1710.0,1690,104,82,0
855,1712.0,1726,115,82,1
856,1714.0,1701,116,99,4
857,1716.0,1745,103,84,1
858,1718.0,1706,118,65,2
859,1720.0,1939,128,118,5
860,1722.0,1771,106,93,0
861,1724.0,1806,126,94,3
862,1726.0,1798,109,93,1
863,1728.0,1729,109,71,0
864,1730.0,1727,111,101,4
865,1732.0,1707,107,85,1
866,1734.0,1732,100,93,1
867,1736.0,1686,104,93,2
868,1738.0,1702,90,77,1
869,1740.0,1662,108,86,2
870,1742.0,1589,100,71,0
871,1744.0,1615,108,71,1
872,1746.0,1533,79,87,1
873,1748.0,1629,102,74,0
874,1750.0,1554,98,77,3
875,1752.0,1689,100,86,2
876,1754.0,1661,88,80,2
877,1756.0,1693,100,76,5
878,1758.0,1713,103,100,0
879,1760.0,1721,89,89,1
880,1762.0,1702,97,92,3
881,1764.0,1713,93,77,2
882,1766.0,1753,110,87,4
883,1768.0,1787,115,100,4
884,1770.0,1753,117,75,2
885,1772.0,1795,106,83,0
886,1774.0,1773,118,77,0
887,1776.0,1692,93,89,4
888,1778.0,1637,110,86,3
889,1780.0,1669,79,72,2
890,1782.0,1732,117,92,3
891,1784.0,1672,88,90,1
892,1786.0,1673,108,80,1
893,1788.0,1595,91,81,4
894,1790.0,1576,88,71,1
895,1792.0,1632,85,99,2
896,1794.0,1576,93,70,0
897,1796.0,1719,94,78,1
898,1798.0,1721,99,96,2
899,1800.0,1748,101,84,3
900,1802.0,1618,104,75,3
901,1804.0,1660,114,96,4
