delay_(ps),counts_per_90_min
0,283.233892231044
240,315.7765017690576
640,301.0985218411049
720,283.7792071599659
800,309.8535769012393
840,261.23729025270785
880,271.66075899652566
920,212.8351096623355
960,217.0959844038001
1000,246.18844944891163
1040,251.34186166429814
1120,297.81059614463453
1200,330.8155076258264
1600,312.4652555241444
