,time_histo_el_s,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
48,96.0,48396,30784,6570,40508,31615,11373,1869,1805,1923,4281,4182,4238
49,98.0,49065,31135,6644,40886,31753,11495,1868,1844,1926,4172,4294,4271
50,100.0,49033,31099,6668,40563,31564,11607,1815,1857,1859,4105,4337,4258
51,102.0,49177,30988,6716,41266,32118,11678,1910,1898,1920,4149,4250,4357
52,104.0,49395,31287,6690,40938,32129,11918,1873,1880,1812,4178,4291,4141
53,106.0,49535,31417,6835,41181,32036,11715,1904,1954,1873,4265,4205,4230
54,108.0,49139,31115,6581,41150,32117,11659,1799,1854,1803,4256,4173,4215
55,110.0,49278,31086,6539,41136,32010,11641,1909,1853,1916,4128,4215,4289
56,112.0,49526,31105,6626,40917,31705,11410,1784,1863,1831,4246,4209,4237
57,114.0,49511,31398,6618,41288,32179,11707,1843,1910,1884,4354,4293,4167
58,116.0,49679,31401,6613,40910,31778,11647,1788,1821,1920,4182,4298,4231
59,118.0,49846,31576,6765,40964,31857,11527,1853,1925,1784,4246,4160,4295
60,120.0,49551,31349,6821,41655,32474,11819,1838,1805,1913,4238,4182,4291
61,122.0,40900,24773,4392,33862,24381,7641,1495,1523,1523,3410,3535,3405
62,124.0,49027,24521,433,40896,20719,387,1818,1880,1921,4215,4219,4379
63,126.0,49914,25305,441,40809,20473,394,1854,1807,1794,4373,4174,4276
64,128.0,49791,25153,423,40767,20608,401,1850,1796,1888,4277,4356,4083
65,130.0,49592,24854,444,40853,20720,417,1819,1820,1771,4172,4118,4280
66,132.0,49637,24843,389,40893,20627,402,1856,1869,1755,4279,4233,4164
67,134.0,49030,24590,417,40960,20793,403,1872,1868,1871,4205,4268,4204
68,136.0,49062,24901,430,40927,20688,420,1752,1806,1794,4201,4184,4271
69,138.0,49272,24902,434,40920,20793,393,1810,1757,1831,4307,4172,4105
70,140.0,49356,24812,385,40917,20711,398,1778,1838,1775,4210,4090,4191
71,142.0,49426,24988,426,40643,20523,418,1850,1806,1808,4198,4205,4192
72,144.0,49428,24894,418,40849,20660,381,1800,1815,1860,4221,4234,4229
73,146.0,49023,24723,432,40283,20178,376,1824,1814,1857,4184,4214,4172
74,148.0,49164,24797,404,40738,20689,405,1852,1761,1845,4213,4229,4045
75,150.0,49312,24793,409,40691,20463,370,1787,1845,1842,4193,4175,4047
76,152.0,49059,24738,420,41132,20880,422,1814,1862,1762,4228,4153,4251
77,154.0,49150,24787,423,40659,20376,396,1846,1797,1837,4115,4363,4212
78,156.0,49458,24747,412,40886,20690,413,1904,1880,1805,4218,4189,4157
79,158.0,49438,24872,379,41318,20962,394,1832,1843,1879,4152,4175,4189
80,160.0,49239,24672,417,41044,20671,414,1878,1814,1938,4123,4194,4197
81,162.0,49435,24776,414,40806,20657,395,1878,1789,1945,4219,4341,4315
82,164.0,49776,25136,392,41194,20714,381,1742,1866,1836,4285,4291,4386
83,166.0,49859,25334,436,41209,20770,415,1781,1773,1788,4177,4252,4159
84,168.0,50123,25103,398,40845,20735,437,1885,1848,1897,4265,4228,4233
85,170.0,49899,25157,415,41025,20654,362,1832,1790,1810,4288,4223,4133
86,172.0,49438,25008,436,41165,20643,423,1797,1795,1767,4153,4231,4160
87,174.0,49381,24971,439,40785,20663,397,1780,1779,1774,4213,4315,4167
88,176.0,49423,24960,432,40851,20694,415,1842,1784,1776,4216,4214,4175
89,178.0,49450,24938,433,40903,20532,386,1778,1862,1757,4180,4091,4230
90,180.0,49752,25152,436,41185,20713,351,1830,1824,1804,4130,4266,4229
91,182.0,40994,20675,371,33735,17005,323,1494,1444,1378,3411,3397,3483
92,184.0,49225,24525,427,41192,20894,375,1832,1847,1772,4357,4224,4263
93,186.0,49880,25169,404,40882,20513,379,1844,1852,1809,4252,4210,4154
94,188.0,49531,24978,409,40630,20510,380,1835,1796,1728,4161,4294,4295
95,190.0,49339,24832,403,40560,20481,367,1800,1831,1778,4162,4245,4192
96,192.0,49037,24484,385,40332,20394,370,1815,1824,1840,4177,4217,4105
97,194.0,49321,24790,381,40617,20453,406,1800,1776,1788,4247,4128,4165
98,196.0,49208,25004,445,41139,20644,398,1813,1750,1795,4136,4077,4035
99,198.0,49666,24960,428,40804,20546,406,1801,1766,1751,4244,4157,4087
100,200.0,49127,24718,425,40705,20395,375,1767,1802,1787,4135,4148,4089
101,202.0,49204,24816,379,40929,20632,382,1775,1769,1745,4218,4129,4192
102,204.0,49058,24785,418,40781,20648,406,1818,1791,1835,4147,4265,4194
103,206.0,49502,25026,393,40574,20418,420,1737,1797,1785,4228,4148,4068
104,208.0,48921,24625,390,40895,20699,376,1739,1740,1814,4136,4089,4166
105,210.0,50053,25225,392,40892,20623,404,1726,1733,1777,4180,4210,4077
106,212.0,49824,25188,421,41364,20858,384,1734,1745,1807,4135,4055,4015
107,214.0,50843,25491,387,42025,21422,396,1694,1746,1654,4116,4130,4041
108,216.0,50489,25372,438,41482,20719,386,1795,1779,1745,4083,4035,4046
109,218.0,50741,25437,378,41665,20877,341,1704,1710,1804,4189,4022,4065
110,220.0,50259,25485,391,41336,20897,393,1761,1728,1785,4107,4099,4172
111,222.0,50356,25574,411,41490,20797,374,1700,1740,1793,4106,4191,4050
112,224.0,50478,25301,448,41495,20811,412,1638,1795,1705,4026,4135,4081
113,226.0,50083,25332,421,41537,20786,399,1651,1741,1748,4026,4158,4078
114,228.0,49466,24944,434,40854,20650,393,1742,1745,1779,4117,4153,4148
115,230.0,50085,25243,405,41251,20659,377,1763,1671,1730,4237,4100,4068
116,232.0,50043,25154,425,40975,20726,371,1732,1684,1715,4082,3998,4104
117,234.0,50120,25266,405,41587,20957,405,1697,1658,1696,3991,3955,4037
118,236.0,50956,25740,390,41728,21005,394,1645,1718,1685,3923,4001,4130
119,238.0,50621,25629,471,41315,20745,391,1657,1690,1670,3977,3820,3958
120,240.0,50448,25695,419,41414,20877,400,1571,1577,1547,3877,3928,3870
121,242.0,40884,20511,321,33822,17121,308,1308,1266,1280,3047,2968,3068
122,244.0,49361,25016,421,40537,20451,396,1508,1559,1585,3598,3732,3643
123,246.0,49693,24870,417,41030,20781,379,1567,1600,1612,3683,3685,3825
124,248.0,49551,24939,431,40619,20486,356,1544,1575,1672,3668,3759,3784
125,250.0,49500,24657,384,40879,20679,364,1565,1646,1683,3810,3701,3784
126,252.0,49899,25130,432,41185,20775,367,1618,1623,1660,3741,3747,3824
127,254.0,49804,25116,412,41121,20578,359,1567,1558,1618,3843,3778,3771
128,256.0,49413,25016,418,40916,20599,339,1593,1630,1531,3709,3748,3781
129,258.0,49629,25041,400,40918,20731,379,1526,1617,1697,3685,3741,3693
130,260.0,49503,25063,434,40866,20690,378,1557,1564,1640,3720,3618,3740
131,262.0,49233,24890,430,40898,20434,374,1608,1603,1622,3743,3785,3781
132,264.0,49367,25051,410,40579,20583,385,1540,1640,1632,3683,3946,3814
133,266.0,49170,24780,395,40694,20676,369,1559,1522,1631,3709,3821,3609
134,268.0,48942,24648,447,40716,20512,384,1583,1619,1723,3806,3857,3797
135,270.0,48977,24689,409,40662,20430,376,1580,1631,1682,3805,3879,3863
136,272.0,49214,24735,389,40465,20284,326,1735,1699,1697,4024,3991,3933
137,274.0,49284,24705,364,40453,20293,355,1683,1750,1863,4194,4030,4128
138,276.0,48551,24597,397,40323,20647,382,1686,1834,1822,4049,4092,4067
139,278.0,48331,24223,386,40243,20088,349,1725,1871,1783,4076,4124,4133
140,280.0,48227,24528,402,40140,20169,374,1797,1871,1804,4128,4124,4196
141,282.0,48334,24230,406,39660,20071,364,1737,1748,1795,4031,3986,4096
142,284.0,48186,24413,378,40445,20323,377,1783,1850,1797,4013,4119,3986
143,286.0,48145,24387,354,39915,20028,346,1669,1800,1777,4156,4179,4022
144,288.0,48073,24018,388,40100,20148,377,1699,1730,1704,3908,4065,3908
145,290.0,48151,24351,444,40201,20245,377,1735,1742,1681,4092,3990,3961
146,292.0,48019,24302,394,40171,20210,373,1708,1798,1816,4021,3997,4035
147,294.0,48436,24421,404,40232,20314,344,1695,1747,1825,3968,4055,4065
148,296.0,48307,24549,415,39872,20017,377,1638,1758,1791,3938,4051,4040
149,298.0,48029,24183,391,39954,19985,350,1693,1863,1762,4146,4047,4146
150,300.0,48055,24255,401,39948,20158,386,1677,1750,1733,4045,4086,3924
151,302.0,39433,19904,379,32860,16451,333,1428,1437,1477,3401,3283,3296
152,304.0,48448,24504,419,40151,20315,358,1705,1850,1991,4153,3983,4136
153,306.0,48269,24345,379,40013,20264,358,1708,1910,1915,4219,4108,4067
154,308.0,48230,24443,429,40219,20183,383,1786,1884,2021,4077,4198,4085
155,310.0,48287,24306,413,40446,20411,404,1716,1890,1966,4055,4091,4032
156,312.0,48225,24140,394,40077,20121,353,1664,1752,1913,4048,4056,4220
157,314.0,48311,24414,424,40105,20179,357,1756,1873,1944,4181,3979,4183
158,316.0,48595,24630,410,40546,20356,364,1817,1884,2080,4121,4245,4233
159,318.0,47769,24214,380,40005,20206,355,1857,2006,2074,4162,4247,4213
160,320.0,48269,24447,376,40251,20273,372,1862,2005,2078,4159,4190,4126
161,322.0,47833,23994,396,40167,20488,346,1840,1934,2033,4244,4108,4189
162,324.0,48228,24293,374,40033,20318,398,1820,2030,2082,4191,4113,4145
163,326.0,47782,24149,380,40020,20173,365,1787,1908,2052,4041,4212,4063
164,328.0,48266,24216,386,40326,20448,341,1908,1930,2064,4056,4027,4132
165,330.0,47789,24357,402,40115,20337,363,1778,2030,2029,4024,3998,3981
166,332.0,47649,24106,379,39955,20201,358,1827,1988,2031,3933,3961,4049
167,334.0,47828,24030,411,39818,20045,387,1821,1928,2032,3926,3832,3867
168,336.0,47470,23777,379,39757,20163,368,1694,1902,1963,3782,3819,3756
169,338.0,47760,24017,366,39734,20058,350,1735,1797,2003,3703,3833,3652
170,340.0,47445,23797,406,39512,19922,411,1677,1846,1929,3592,3624,3638
171,342.0,47817,24131,431,39673,19981,368,1646,1840,1921,3565,3491,3558
172,344.0,48162,24272,413,39689,20098,384,1547,1741,1844,3343,3382,3448
173,346.0,47600,24046,399,39866,20179,367,1558,1623,1780,3231,3287,3259
174,348.0,47614,23879,374,39632,19862,374,1506,1523,1690,3033,3130,3212
175,350.0,47491,24106,382,39634,20060,343,1488,1554,1682,3149,3279,3104
176,352.0,47395,23732,367,39510,19888,371,1482,1681,1764,3175,3144,3148
177,354.0,47482,23971,391,39825,20098,371,1464,1724,1704,3222,3165,3220
178,356.0,47480,23813,378,39489,19944,378,1417,1519,1689,2993,3088,3073
179,358.0,47569,23670,404,39708,19954,369,1382,1482,1609,2880,2804,2866
180,360.0,46873,23511,412,39178,19871,361,1350,1426,1575,2628,2710,2703
181,362.0,38201,19336,329,32210,16330,284,1003,1215,1244,2171,2180,2162
182,364.0,46534,23492,409,38662,19398,339,1235,1568,1741,2536,2629,2487
183,366.0,46556,23371,390,38575,19543,341,1166,1456,1766,2546,2551,2502
184,368.0,46057,23321,367,38531,19433,366,1180,1546,1690,2505,2467,2475
185,370.0,46311,23349,420,38777,19694,342,1172,1502,1770,2422,2300,2374
186,372.0,45970,23265,362,38598,19441,333,1093,1365,1643,2334,2338,2275
187,374.0,46439,23580,415,38958,19493,383,1120,1393,1699,2203,2188,2166
188,376.0,46082,23011,375,39124,19970,416,1064,1375,1676,2194,2221,2281
189,378.0,46363,23617,393,38754,19527,353,1021,1340,1559,2178,2087,2130
190,380.0,46589,23600,390,38962,19664,381,1039,1329,1611,2053,2085,2178
191,382.0,46467,23358,394,38964,19692,353,997,1314,1546,1984,1987,2068
192,384.0,46743,23636,376,39263,19823,351,993,1282,1548,2056,2000,1964
193,386.0,46610,23524,400,39642,19959,363,949,1247,1493,1867,1952,1919
194,388.0,46443,23511,423,39245,19609,359,823,1162,1338,1848,1806,1827
195,390.0,46310,23388,412,38911,19800,384,875,1226,1448,1784,1804,1832
196,392.0,46583,23418,382,39118,19622,364,871,1212,1400,1784,1808,1815
197,394.0,46778,23578,381,38920,19839,386,913,1198,1477,1817,1728,1844
198,396.0,46504,23314,373,38908,19747,346,987,1276,1460,1870,1818,1886
199,398.0,46411,23397,388,39142,19972,383,984,1305,1539,1991,2021,1928
200,400.0,46627,23419,417,38993,19607,387,1052,1308,1570,2047,2133,2068
201,402.0,46738,23655,400,38743,19688,363,1124,1375,1662,2331,2332,2210
202,404.0,46241,23164,392,39053,19672,316,1100,1469,1643,2379,2308,2388
203,406.0,45755,22995,371,39194,19685,359,1196,1445,1720,2359,2390,2297
204,408.0,46085,23270,399,38651,19453,370,1080,1377,1611,2329,2252,2192
205,410.0,46491,23306,408,38974,19656,367,1016,1359,1550,2123,2106,2152
206,412.0,45950,23282,410,38933,19723,381,972,1323,1612,2075,2054,2053
207,414.0,46110,23139,375,38930,19766,334,970,1257,1483,2000,1877,1930
208,416.0,45947,23251,429,38463,19414,353,941,1159,1468,1888,1889,1779
209,418.0,45769,23136,418,38756,19751,361,903,1162,1446,1701,1682,1725
210,420.0,45621,22870,368,38462,19494,364,786,1061,1416,1536,1539,1505
211,422.0,37234,18603,313,31265,15853,270,493,831,1098,1116,1079,1039
212,424.0,45723,23054,368,38655,19553,350,596,1141,1714,1226,1253,1303
213,426.0,45523,23051,425,38689,19573,337,564,1147,1665,1167,1111,1182
214,428.0,45815,23113,394,38263,19477,376,582,1092,1666,1182,1176,1130
215,430.0,45441,22908,407,38606,19510,384,579,1204,1665,1167,1188,1265
216,432.0,45637,23045,391,38617,19410,386,634,1193,1758,1302,1288,1317
217,434.0,45741,22975,431,38749,19553,358,618,1192,1798,1300,1366,1300
218,436.0,46140,23317,423,38588,19434,342,654,1179,1731,1234,1227,1333
219,438.0,45970,23094,352,38698,19573,340,598,1163,1703,1212,1195,1193
220,440.0,45652,23033,399,38525,19074,390,590,1169,1709,1229,1243,1214
221,442.0,45500,23026,349,38919,19711,390,624,1248,1702,1284,1286,1348
222,444.0,45683,23055,421,38889,19788,365,672,1274,1779,1379,1350,1235
223,446.0,45697,23005,391,38629,19433,379,615,1219,1714,1283,1270,1365
224,448.0,45862,23294,413,38462,19177,376,608,1161,1746,1307,1289,1304
225,450.0,45898,23249,425,38542,19471,382,599,1138,1705,1242,1264,1212
226,452.0,45246,22886,412,38631,19384,359,544,1154,1686,1254,1209,1208
227,454.0,45994,23276,400,38450,19351,360,549,1116,1621,1136,1167,1168
228,456.0,45636,22881,379,38147,19174,326,556,1150,1675,1232,1133,1190
229,458.0,45688,22874,416,38472,19226,339,566,1165,1652,1189,1170,1122
230,460.0,45245,22833,405,38507,19370,347,542,1117,1660,1118,1164,1148
231,462.0,45736,23103,406,38607,19489,385,542,1073,1617,1135,1144,1198
232,464.0,45279,22842,394,37985,19086,362,517,1122,1603,1112,1070,1042
233,466.0,45462,22964,369,38360,19412,352,461,1145,1688,1083,1123,1129
234,468.0,45296,22906,383,38210,19371,339,492,1129,1582,1094,1161,1127
235,470.0,44835,22420,397,38033,19236,388,496,1028,1570,1148,1099,1191
236,472.0,44939,22706,383,38163,19428,348,512,1184,1692,1064,1115,1138
237,474.0,45513,22963,423,38067,19014,368,520,1101,1669,1195,1198,1242
238,476.0,45418,22859,428,38479,19553,340,533,1094,1735,1218,1216,1187
239,478.0,45023,22804,411,38073,19229,325,553,1096,1709,1174,1238,1231
240,480.0,45371,22802,381,37927,19243,367,522,1148,1617,1190,1156,1211
241,482.0,36851,18651,316,30955,15705,283,488,1002,1329,958,992,955
242,484.0,45092,22651,391,37869,19215,366,519,1539,2331,1181,1212,1196
243,486.0,44613,22542,382,38036,19311,376,494,1517,2379,1232,1214,1159
244,488.0,45118,22686,409,38025,19297,349,616,1473,2351,1210,1165,1129
245,490.0,45217,22717,410,38031,19057,361,560,1516,2371,1155,1209,1165
246,492.0,45231,22692,413,38043,19277,383,543,1466,2388,1220,1192,1287
247,494.0,45103,22750,375,37753,18922,364,552,1510,2358,1139,1258,1240
248,496.0,44793,22581,406,37949,19060,384,577,1432,2368,1149,1193,1188
249,498.0,44956,22691,368,37788,19208,385,588,1507,2310,1168,1253,1204
250,500.0,45190,22788,388,37501,19010,350,555,1557,2395,1190,1230,1141
251,502.0,44514,22348,400,37906,18920,334,545,1491,2245,1077,1173,1136
252,504.0,45195,22770,402,37998,19218,390,511,1521,2259,1208,1148,1250
253,506.0,45046,22813,389,37941,18921,395,513,1457,2346,1135,1140,1146
254,508.0,44972,22668,395,37945,19141,357,514,1498,2332,1110,1136,1109
255,510.0,44951,22636,408,38107,19261,354,506,1490,2323,1159,1181,1096
256,512.0,45287,22895,385,38085,19235,352,532,1394,2331,1098,1071,1165
257,514.0,44705,22544,374,37950,19075,358,485,1453,2228,1118,1097,1089
258,516.0,45511,23071,395,37826,19089,353,443,1435,2237,1105,1067,1103
259,518.0,44906,22691,398,38237,19226,346,473,1425,2350,1149,1128,1176
260,520.0,45476,22743,366,38372,19388,353,509,1463,2308,1132,1180,1177
261,522.0,45078,22908,400,38194,19271,346,461,1448,2293,1175,1119,1146
262,524.0,45100,22589,385,37838,19201,394,467,1420,2323,1184,1140,1186
263,526.0,44799,22744,393,38470,19485,395,466,1377,2312,1147,1174,1104
264,528.0,44853,22824,388,38055,19215,344,481,1462,2308,1170,1215,1130
265,530.0,44802,22597,397,38056,19183,367,466,1473,2256,1111,1161,1187
266,532.0,45029,22522,410,37738,18966,359,459,1381,2295,1109,1109,1133
267,534.0,44592,22863,385,37552,18721,336,458,1421,2312,1108,1165,1218
268,536.0,44983,22623,405,37917,19228,353,456,1457,2287,1112,1134,1223
269,538.0,44788,22610,414,38057,19228,383,504,1501,2296,1155,1161,1157
270,540.0,44939,22513,389,38092,19235,359,458,1436,2326,1146,1159,1143
271,542.0,36847,18684,316,30824,15580,314,394,1211,1904,953,938,977
272,544.0,45092,22608,397,38042,19346,369,478,1771,2950,1127,1176,1107
273,546.0,45040,22695,425,38337,19408,369,457,1784,2928,1085,1118,1180
274,548.0,45259,22881,412,38295,19475,346,489,1790,2900,1191,1075,1037
275,550.0,44882,22694,390,37841,19105,334,480,1737,2974,1167,1178,1075
276,552.0,45172,22772,434,37677,18721,363,479,1747,2931,1148,1104,1167
277,554.0,45006,22626,354,38123,19249,339,480,1750,3055,1182,1236,1174
278,556.0,45016,22671,381,37849,19391,343,549,1873,2998,1224,1160,1217
279,558.0,45364,22849,379,38012,19186,355,438,1767,2972,1223,1194,1245
280,560.0,45228,22836,365,37850,19038,328,458,1834,2999,1170,1206,1171
281,562.0,45097,22749,412,38076,19445,380,475,1774,2949,1058,1182,1150
282,564.0,45048,22597,384,37520,18816,325,528,1828,3023,1116,1140,1137
283,566.0,45003,22691,428,37882,19173,355,457,1818,2920,1106,1115,1102
284,568.0,45047,22592,414,37408,18780,342,493,1789,3115,1151,1180,1164
285,570.0,44703,22451,412,37955,19250,345,490,1772,2996,1140,1173,1138
286,572.0,44705,22557,389,37932,19015,353,508,1815,3037,1152,1144,1114
287,574.0,44370,22443,396,37505,18956,356,497,1784,3050,1201,1207,1229
288,576.0,45527,22870,373,37779,18935,389,546,1860,3009,1318,1346,1303
289,578.0,44665,22473,380,37862,19144,358,591,1888,3065,1320,1410,1436
290,580.0,44843,22430,402,38095,19465,353,590,1954,3128,1487,1474,1441
291,582.0,44988,22909,375,37846,18953,367,576,1890,3186,1543,1599,1597
292,584.0,45090,22769,360,37745,19016,334,604,1937,3193,1525,1519,1527
293,586.0,45427,23092,397,37821,19165,388,597,1981,3178,1518,1604,1589
294,588.0,45279,22877,383,37893,19133,333,637,1949,3192,1671,1723,1635
295,590.0,45658,23021,409,38369,19263,344,655,1995,3224,1679,1696,1612
296,592.0,46085,23156,397,38214,19339,394,666,2027,3399,1697,1732,1718
297,594.0,45700,22999,392,38086,19279,386,662,2043,3335,1720,1783,1722
298,596.0,45523,22925,380,37770,19047,377,672,2111,3356,1852,1847,1910
299,598.0,45470,22934,382,37964,19305,345,763,2096,3404,1969,1884,2037
300,600.0,45154,22555,345,38323,19446,361,797,2100,3388,2128,2175,2156
301,602.0,37057,18728,318,30969,15648,286,724,1764,2737,1762,1808,1911
302,604.0,45110,22884,385,38632,19382,320,886,2512,4107,2361,2313,2384
303,606.0,45808,23037,381,38071,19324,347,933,2612,4046,2376,2435,2479
304,608.0,45611,23021,385,38244,19380,334,979,2670,4161,2527,2586,2455
305,610.0,45902,22973,355,38116,19335,359,1011,2645,4199,2591,2570,2521
306,612.0,45319,22850,419,38159,19346,347,1045,2716,4124,2644,2535,2572
307,614.0,44963,22712,355,38139,19260,350,1044,2666,4175,2583,2506,2603
308,616.0,45286,22826,352,37783,18935,329,1088,2655,4236,2547,2582,2639
309,618.0,45445,22900,422,37962,19284,370,1089,2530,4169,2652,2664,2595
310,620.0,45845,23216,365,38506,19458,383,1002,2718,4137,2671,2727,2582
311,622.0,45815,22970,378,38258,19412,328,979,2661,4125,2532,2517,2528
312,624.0,45738,23065,408,38514,19465,338,978,2642,4163,2463,2476,2470
313,626.0,46078,23238,371,38105,19356,340,878,2512,4120,2371,2253,2393
314,628.0,45696,22903,417,38334,19185,348,881,2496,4015,2220,2307,2262
315,630.0,45411,22846,356,37981,19058,331,846,2621,4109,2276,2294,2307
316,632.0,45148,22886,370,38021,19438,375,849,2479,4114,2148,2214,2194
317,634.0,45565,23118,380,37917,18996,357,850,2628,4098,2170,2129,2149
318,636.0,45095,22531,372,37610,19089,345,795,2507,3982,2046,2121,2132
319,638.0,45350,22993,400,38148,19277,367,759,2516,3915,1936,2034,2035
320,640.0,45046,22650,365,37780,19054,370,758,2504,4037,2064,2044,2037
321,642.0,45592,22837,392,37940,19108,367,780,2378,4023,2082,2068,1982
322,644.0,45827,23072,378,38422,19356,350,815,2521,4107,2114,2167,2077
323,646.0,45861,23025,382,38331,19347,384,783,2491,4050,2073,2104,2089
324,648.0,45671,23090,388,38515,19434,359,842,2600,4060,2148,2232,2125
325,650.0,45602,22995,396,38590,19529,345,897,2512,4013,2268,2261,2257
326,652.0,45770,22946,376,38660,19513,333,906,2662,4247,2371,2300,2414
327,654.0,45871,23321,375,38389,19398,334,963,2696,4362,2425,2428,2410
328,656.0,45874,23024,369,38266,19423,336,875,2682,4158,2468,2417,2484
329,658.0,45695,23056,390,38267,19249,360,938,2580,4233,2404,2375,2401
330,660.0,45827,22933,377,37977,19252,360,963,2625,4114,2482,2442,2463
331,662.0,37458,18887,344,31145,15769,282,818,2180,3431,1984,2098,2091
332,664.0,46204,23426,403,38564,19618,355,951,2740,4457,2422,2480,2454
333,666.0,45669,23085,372,38584,19228,371,953,2697,4284,2429,2357,2324
334,668.0,45897,23274,410,38124,19102,364,908,2679,4196,2424,2424,2538
335,670.0,45223,22895,376,38118,19423,332,1013,2661,4334,2524,2495,2524
336,672.0,45576,22900,371,38050,19136,347,997,2691,4133,2580,2577,2608
337,674.0,44817,22648,356,37759,19276,373,1028,2802,4320,2497,2439,2553
338,676.0,45215,22516,365,37715,19073,347,917,2683,4318,2479,2394,2489
339,678.0,45213,22787,404,37997,19005,335,929,2578,4263,2181,2315,2273
340,680.0,45557,23100,407,37869,19156,324,817,2509,4220,2081,2049,2109
341,682.0,45326,22646,371,38306,19413,336,787,2518,4230,2081,2103,2168
342,684.0,45310,22790,391,38198,19305,344,861,2589,4173,2213,2203,2165
343,686.0,45777,23107,385,37807,19091,351,860,2636,4249,2277,2262,2270
344,688.0,45609,22909,401,38244,19322,359,845,2570,4254,2265,2305,2301
345,690.0,45703,23178,383,38221,19150,330,885,2669,4247,2242,2258,2182
346,692.0,45612,22985,373,38781,19596,343,863,2650,4300,2212,2166,2261
347,694.0,45692,22957,376,37880,19161,367,870,2681,4394,2218,2211,2139
